job_id,date_posted,skill,type,bloom,confidence_score,confidence_tier,source,semantic_density,context_agreement,composite_score,verification_level,threshold_source,is_verified
in-57fa312ec3133e3a,,operating within,Hard,Apply,0.414,Low,BERT (standalone),0.83,0.81,0.5406,Verified_HIGH,calibrated,True
in-4e254b7f93ff9d8f,,build scalable solutions,Hard,Create,0.675,Medium,LLM,0.82,0.9,0.6705,Verified_HIGH,calibrated,True
in-4e254b7f93ff9d8f,,build user-friendly solutions,Hard,Create,0.775,Medium High,BERT+LLM,0.84,0.9,0.7135,Verified_HIGH,calibrated,True
in-4e254b7f93ff9d8f,,align solutions with business goals,Soft,,0.634,Medium,LLM,0.79,0.9,0.6496,Verified_HIGH,calibrated,True
in-4e254b7f93ff9d8f,,leverage your expertise,Hard,Apply,0.43,Low,BERT (standalone),0.81,0.81,0.544,Verified_HIGH,calibrated,True
in-4e254b7f93ff9d8f,,build scalable,Hard,Create,0.627,Medium,BERT (standalone),0.8,0.81,0.6213,Verified_HIGH,calibrated,True
in-c1e5bef8c40f180e,,configure fuzzy matching,Hard,Apply,1.0,Very High,BERT+LLM,0.82,1.29,0.9175,Verified_HIGH,calibrated,True
in-c1e5bef8c40f180e,,configure phonetic rules,Hard,Apply,0.814,High,BERT+LLM,0.81,0.99,0.7516,Verified_HIGH,calibrated,True
in-c1e5bef8c40f180e,,configure alias expansion,Hard,Apply,1.0,Very High,BERT+LLM,0.82,1.26,0.9085,Verified_HIGH,calibrated,True
in-c1e5bef8c40f180e,,configure attribute scoring,Hard,Analyze,0.751,Medium High,LLM,0.85,0.99,0.7323999999999999,Verified_HIGH,calibrated,True
in-c1e5bef8c40f180e,,attribute scoring.,Hard,Analyze,0.69,Medium,BERT (standalone),0.86,0.9,0.6825,Verified_HIGH,calibrated,True
in-142ff31550090325,,administer databases,Hard,Apply,0.684,Medium,LLM,0.89,0.9,0.6846000000000001,Verified_HIGH,calibrated,True
in-142ff31550090325,,manage database security,Hard,Apply,0.67,Medium,LLM,1.0,0.9,0.6955,Verified_HIGH,calibrated,True
in-142ff31550090325,,program with SQL,Hard,Create,0.664,Medium,LLM,0.74,0.9,0.6616000000000001,Verified_HIGH,calibrated,True
in-142ff31550090325,,tune database performance,Hard,Evaluate,0.7,Medium High,LLM,1.0,0.9,0.7075,Verified_HIGH,calibrated,True
in-78cf01cb605e5896,,support government programs,Hard,Create,0.599,Medium Low,LLM,0.85,0.9,0.6446000000000001,Verified_HIGH,calibrated,True
in-550c01179f54c332,,use data analytics tools,Hard,Apply,0.739,Medium High,LLM,0.76,1.0,0.7171,Verified_HIGH,calibrated,True
in-550c01179f54c332,,use decisioning systems,Hard,Apply,0.963,Very High,BERT+LLM,0.82,1.29,0.9027,Verified_HIGH,calibrated,True
in-e165e8fd40df5b71,,speak Polish fluently,Soft,,0.635,Medium,LLM,0.79,0.9,0.6499999999999999,Verified_HIGH,calibrated,True
in-4c2b883ece2f8008,,apply React design patterns,Hard,Create,0.699,Medium,LLM,0.78,0.9,0.6741,Verified_HIGH,calibrated,True
in-4c2b883ece2f8008,,ensure clean code,Hard,Analyze,0.82,High,BERT+LLM,0.76,0.9,0.7195,Verified_HIGH,calibrated,True
in-4c2b883ece2f8008,,ensure reusable code,Hard,Analyze,0.699,Medium,LLM,0.78,0.9,0.6741,Verified_HIGH,calibrated,True
in-4c2b883ece2f8008,,ensure scalable code,Hard,Analyze,0.781,Medium High,BERT+LLM,0.79,0.9,0.7083999999999999,Verified_HIGH,calibrated,True
in-4c2b883ece2f8008,,integrate TypeScript,Hard,Create,0.714,Medium High,LLM,0.89,0.9,0.6966000000000001,Verified_HIGH,calibrated,True
in-4c2b883ece2f8008,,ensure code quality through linting tools,Hard,Analyze,0.699,Medium,LLM,0.78,0.9,0.6741,Verified_HIGH,calibrated,True
in-4c2b883ece2f8008,,reusable,Hard,Apply,0.481,Low,BERT (standalone),0.84,0.81,0.34134,Low_Confidence,calibrated,False
in-4c2b883ece2f8008,,Integrate TypeScript for type safety,Hard,Create,0.615,Medium,BERT (standalone),0.79,0.81,0.615,Verified_HIGH,calibrated,True
in-4c2b883ece2f8008,,Ensure code quality,Hard,Analyze,0.625,Medium,BERT (standalone),0.77,0.81,0.6159999999999999,Verified_HIGH,calibrated,True
in-4ee5ba62aa654870,,provide technical leadership,Soft,,0.638,Medium,LLM,0.86,0.93,0.6782,Verified_HIGH,calibrated,True
in-4ee5ba62aa654870,,support analysis,Hard,Evaluate,0.731,Medium High,LLM,0.83,0.93,0.7033999999999999,Verified_HIGH,calibrated,True
in-4ee5ba62aa654870,,support design,Hard,Create,0.726,Medium High,LLM,0.8,0.93,0.6969,Verified_HIGH,calibrated,True
in-4ee5ba62aa654870,,support development,Hard,Create,0.651,Medium,LLM,0.87,0.93,0.6774,Verified_HIGH,calibrated,True
in-4ee5ba62aa654870,,support maintenance,Hard,Evaluate,0.738,Medium High,LLM,0.87,0.93,0.7121999999999999,Verified_HIGH,calibrated,True
in-4ee5ba62aa654870,,support enterprise information systems,Hard,Evaluate,1.0,Very High,BERT+LLM,0.84,1.21,0.8965,Verified_HIGH,calibrated,True
in-4ee5ba62aa654870,,supporting the analysis,Hard,Evaluate,0.515,Medium Low,BERT (standalone),0.81,0.84,0.587,Verified_HIGH,calibrated,True
in-4ee5ba62aa654870,,design,Hard,Create,0.625,Medium,BERT (standalone),0.78,0.84,0.44339999999999996,Verified_MEDIUM,calibrated,True
in-4ee5ba62aa654870,,development,Hard,Create,0.525,Medium Low,BERT (standalone),0.9,0.84,0.38070000000000004,Low_Confidence,calibrated,False
in-4ee5ba62aa654870,,maintenance,Hard,Apply,0.487,Low,BERT (standalone),0.9,0.84,0.36708,Low_Confidence,calibrated,False
in-192e3d1483bd7d61,,drive enhancements to product suite,Hard,Create,1.0,Very High,BERT+LLM,0.78,1.26,0.9025,Verified_HIGH,calibrated,True
in-192e3d1483bd7d61,,technical skills,Hard,Apply,0.453,Low,BERT (standalone),0.83,0.89,0.5802,Verified_HIGH,calibrated,True
in-7a842a6d6ba4df7c,,lead creation of data platform,Soft,,0.603,Medium,LLM,0.76,0.9,0.6326999999999999,Verified_HIGH,calibrated,True
in-7a842a6d6ba4df7c,,use modern architecture,Hard,Create,0.645,Medium,LLM,1.0,0.9,0.6855,Verified_HIGH,calibrated,True
in-7a842a6d6ba4df7c,,use engineering practices,Hard,Create,0.623,Medium,LLM,0.83,0.9,0.6511999999999999,Verified_HIGH,calibrated,True
in-7a842a6d6ba4df7c,,lead the creation of a new council -wide data platform,Hard,Apply,0.468,Low,BERT (standalone),0.74,0.81,0.5487000000000001,Verified_HIGH,calibrated,True
in-340c4ac22fdaa4c6,,work with cross-functional teams,Soft,,0.708,Medium High,LLM,0.82,0.96,0.7166999999999999,Verified_HIGH,calibrated,True
in-340c4ac22fdaa4c6,,work with regional teams,Soft,,1.0,Very High,BERT+LLM,0.78,1.2,0.8845,Verified_HIGH,calibrated,True
in-340c4ac22fdaa4c6,,support digital transformation roadmap,Soft,,0.655,Medium,LLM,0.86,0.96,0.6865,Verified_HIGH,calibrated,True
in-340c4ac22fdaa4c6,,work with cross -functional,Hard,Apply,0.495,Low,BERT (standalone),0.78,0.86,0.5805,Verified_HIGH,calibrated,True
in-340c4ac22fdaa4c6,,support,Hard,Evaluate,0.378,Very Low,BERT (standalone),0.81,0.86,0.32742000000000004,Low_Confidence,calibrated,False
in-084b730c93e5ba43,,collaborate with ACQO,Soft,,0.635,Medium,LLM,0.79,0.9,0.6499999999999999,Verified_HIGH,calibrated,True
in-084b730c93e5ba43,,conduct monthly sessions,Soft,,0.542,Medium Low,BERT+LLM,0.81,0.9,0.6158,Verified_HIGH,calibrated,True
in-084b730c93e5ba43,,provide coaching on dashboards,Soft,,0.636,Medium,LLM,0.8,0.9,0.6518999999999999,Verified_HIGH,calibrated,True
in-084b730c93e5ba43,,PRN sessions,Hard,Apply,0.47,Low,BERT (standalone),0.77,0.81,0.554,Verified_HIGH,calibrated,True
in-084b730c93e5ba43,,provide coaching,Hard,Apply,0.46,Low,BERT (standalone),0.83,0.81,0.5665,Verified_HIGH,calibrated,True
in-14d73f227fd45146,,present ETL documentation,Hard,Apply,1.0,Very High,BERT+LLM,0.83,1.3,0.9219999999999999,Verified_HIGH,calibrated,True
in-14d73f227fd45146,,present ETL designs,Hard,Create,0.653,Medium,LLM,0.77,1.0,0.6841999999999999,Verified_HIGH,calibrated,True
in-14d73f227fd45146,,convey complex information,Soft,,0.828,High,BERT+LLM,0.8,1.28,0.8427,Verified_HIGH,calibrated,True
in-14d73f227fd45146,,designs to team members,Soft,,0.717,Medium High,BERT (standalone),0.75,0.9,0.6767999999999998,Verified_HIGH,calibrated,True
in-14d73f227fd45146,,concise manner.,Hard,Apply,0.522,Medium Low,BERT (standalone),0.81,0.9,0.6078,Verified_HIGH,calibrated,True
in-3c82d08e2e500a2d,,communicate with customers,Soft,,1.0,Very High,BERT+LLM,0.85,1.33,0.9339999999999999,Verified_HIGH,calibrated,True
in-3c82d08e2e500a2d,,collaborate with product teams on solution designs,Soft,,0.755,Medium High,LLM,0.79,1.03,0.7369999999999999,Verified_HIGH,calibrated,True
in-3c82d08e2e500a2d,,collaborate with architecture teams on solution designs,Soft,,1.0,Very High,BERT+LLM,0.91,1.31,0.937,Verified_HIGH,calibrated,True
in-3c82d08e2e500a2d,,collaborating with product,Hard,Apply,0.535,Medium Low,BERT (standalone),0.84,0.92,0.6235,Verified_HIGH,calibrated,True
in-8b397a971f703770,,generate content,Hard,Create,0.726,Medium High,LLM,0.83,0.97,0.7133999999999998,Verified_HIGH,calibrated,True
in-8b397a971f703770,,iterate content,Hard,Evaluate,1.0,Very High,BERT+LLM,0.81,1.26,0.907,Verified_HIGH,calibrated,True
in-8b397a971f703770,,work closely with team members,Soft,,0.706,Medium High,LLM,0.76,0.97,0.6948999999999999,Verified_HIGH,calibrated,True
in-8b397a971f703770,,work closely,Hard,Apply,0.471,Low,BERT (standalone),0.77,0.87,0.5799000000000001,Verified_HIGH,calibrated,True
in-8b397a971f703770,,generate,Hard,Create,0.677,Medium,BERT (standalone),0.84,0.87,0.39918,Low_Confidence,calibrated,False
in-0f312e448fdeda7e,,build developer tools,Hard,Create,1.0,Very High,BERT+LLM,0.8,1.24,0.8995,Verified_HIGH,calibrated,True
in-0f312e448fdeda7e,,thrives in async,Hard,Apply,0.479,Low,BERT (standalone),0.74,0.87,0.5711,Verified_HIGH,calibrated,True
in-0f312e448fdeda7e,,fast -paced environments,Hard,Apply,0.487,Low,BERT (standalone),0.82,0.87,0.5862999999999999,Verified_HIGH,calibrated,True
in-aafaf175d9daeacb,,simplify complex workflows,Soft,,0.914,Very High,BERT+LLM,0.84,1.27,0.8801,Verified_HIGH,calibrated,True
in-aafaf175d9daeacb,,simplify repetitive tasks,Soft,,0.594,Medium Low,BERT+LLM,0.83,0.98,0.6635999999999999,Verified_HIGH,calibrated,True
in-aafaf175d9daeacb,,explore new tools,Soft,,0.807,High,BERT+LLM,0.76,1.25,0.8192999999999999,Verified_HIGH,calibrated,True
in-aafaf175d9daeacb,,explore new plugins,Soft,,0.686,Medium,LLM,0.77,0.98,0.6914,Verified_HIGH,calibrated,True
in-aafaf175d9daeacb,,explore new methods,Soft,,0.686,Medium,LLM,0.77,0.98,0.6914,Verified_HIGH,calibrated,True
in-aafaf175d9daeacb,,plugins,Hard,Apply,0.52,Medium Low,BERT (standalone),0.81,0.88,0.3606,Low_Confidence,calibrated,False
in-aafaf175d9daeacb,,methods,Hard,Apply,0.52,Medium Low,BERT (standalone),0.81,0.88,0.3606,Low_Confidence,calibrated,False
in-471833f982d1f113,,research technical reports,Hard,Understand,1.0,Very High,BERT+LLM,0.85,1.22,0.901,Verified_HIGH,calibrated,True
in-471833f982d1f113,,develop programs,Hard,Create,1.0,Very High,BERT+LLM,0.83,1.25,0.9069999999999999,Verified_HIGH,calibrated,True
in-471833f982d1f113,,manuals,Hard,Apply,0.513,Medium Low,BERT (standalone),0.81,0.87,0.35712000000000005,Low_Confidence,calibrated,False
in-471833f982d1f113,,other documentation,Hard,Apply,0.56,Medium Low,BERT (standalone),0.87,0.87,0.623,Verified_HIGH,calibrated,True
in-471833f982d1f113,,expand knowledge,Hard,Remember,0.544,Medium Low,BERT (standalone),0.83,0.87,0.6106,Verified_HIGH,calibrated,True
in-471833f982d1f113,,skills,Hard,Apply,0.501,Medium Low,BERT (standalone),0.78,0.87,0.35154,Low_Confidence,calibrated,False
in-ab3c6b3128d31a8b,,lead implementation of product initiatives,Hard,Apply,1.0,Very High,BERT+LLM,0.81,1.22,0.895,Verified_HIGH,calibrated,True
in-ab3c6b3128d31a8b,,improve development practices,Soft,,0.879,High,BERT+LLM,0.85,1.24,0.8586,Verified_HIGH,calibrated,True
in-ab3c6b3128d31a8b,,conduct code reviews,Hard,Evaluate,0.659,Medium,LLM,0.78,0.96,0.6910999999999999,Verified_HIGH,calibrated,True
in-ab3c6b3128d31a8b,,write technical documentation,Hard,Create,0.761,Medium High,LLM,0.87,0.96,0.7303999999999999,Verified_HIGH,calibrated,True
in-ab3c6b3128d31a8b,,establish patterns and practices,Hard,Apply,0.664,Medium,LLM,0.82,0.96,0.6840999999999999,Verified_HIGH,calibrated,True
in-ab3c6b3128d31a8b,,participate in technical discussions,Soft,,0.656,Medium,LLM,0.85,0.96,0.6854,Verified_HIGH,calibrated,True
in-ab3c6b3128d31a8b,,make architectural decisions,Hard,Create,1.0,Very High,BERT+LLM,0.88,1.24,0.9115,Verified_HIGH,calibrated,True
in-ab3c6b3128d31a8b,,pick up new frameworks,Soft,,0.642,Medium,LLM,0.74,0.96,0.6632999999999999,Verified_HIGH,calibrated,True
in-ab3c6b3128d31a8b,,elevate the team's expertise,Soft,,0.667,Medium,BERT (standalone),0.79,0.87,0.6537999999999999,Verified_HIGH,calibrated,True
in-ab3c6b3128d31a8b,,velocity.,Hard,Apply,0.481,Low,BERT (standalone),0.87,0.87,0.35484,Low_Confidence,calibrated,False
in-ab3c6b3128d31a8b,,code,Hard,Apply,0.363,Very Low,BERT (standalone),0.72,0.87,0.32652,Low_Confidence,calibrated,False
in-ab3c6b3128d31a8b,,Help establish patterns,Hard,Apply,0.481,Low,BERT (standalone),0.81,0.87,0.5824,Verified_HIGH,calibrated,True
in-ab3c6b3128d31a8b,,practices,Hard,Apply,0.524,Medium Low,BERT (standalone),0.87,0.87,0.36516,Low_Confidence,calibrated,False
in-ab3c6b3128d31a8b,,Be a trusted voice in technical discussions,Hard,Understand,0.528,Medium Low,BERT (standalone),0.76,0.87,0.5937000000000001,Verified_HIGH,calibrated,True
in-51c7104058d81dcd,,collaborate with game development teams,Soft,,0.69,Medium,LLM,0.81,0.93,0.6839999999999999,Verified_HIGH,calibrated,True
in-51c7104058d81dcd,,assess milestone progress,Soft,,0.664,Medium,LLM,0.83,0.93,0.6765999999999999,Verified_HIGH,calibrated,True
in-51c7104058d81dcd,,validate milestone progress,Soft,,0.896,High,BERT+LLM,0.85,1.21,0.8564,Verified_HIGH,calibrated,True
in-51c7104058d81dcd,,guide teams to quality,Soft,,0.68,Medium,LLM,0.74,0.93,0.6695,Verified_HIGH,calibrated,True
in-51c7104058d81dcd,,integrate intellectual properties,Hard,Create,0.712,Medium High,LLM,0.9,0.93,0.7063,Verified_HIGH,calibrated,True
in-51c7104058d81dcd,,expand intellectual properties,Hard,Apply,0.598,Medium Low,LLM,0.88,0.93,0.6577,Verified_HIGH,calibrated,True
in-51c7104058d81dcd,,collaborate,Hard,Evaluate,0.393,Very Low,BERT (standalone),0.9,0.84,0.33552,Low_Confidence,calibrated,False
in-51c7104058d81dcd,,assess,Hard,Evaluate,0.649,Medium,BERT (standalone),0.78,0.84,0.38616,Low_Confidence,calibrated,False
in-51c7104058d81dcd,,creatively guide them to quality,Hard,Apply,0.481,Low,BERT (standalone),0.77,0.84,0.5674,Verified_HIGH,calibrated,True
in-ee302df04b059a00,,provide customer service,Soft,,0.639,Medium,LLM,0.82,0.9,0.6861,Verified_HIGH,calibrated,True
in-ee302df04b059a00,,work in a team,Soft,,0.647,Medium,LLM,0.68,0.9,0.6608,Verified_HIGH,calibrated,True
in-ee302df04b059a00,,working as part of an enthusiastic,Hard,Apply,0.432,Low,BERT (standalone),0.75,0.81,0.5358,Verified_MEDIUM,calibrated,True
in-ee302df04b059a00,,passionate,Hard,Apply,0.379,Very Low,BERT (standalone),0.9,0.81,0.35825999999999997,Low_Confidence,calibrated,False
in-ee302df04b059a00,,collaborative team?,Soft,,0.542,Medium Low,BERT (standalone),0.87,0.81,0.5978,Verified_HIGH,calibrated,True
in-8b199d922755b965,,optimize supply chain operations,Hard,Evaluate,0.704,Medium High,LLM,0.82,0.9,0.6821,Verified_HIGH,calibrated,True
in-b8c99bc6aa6ef03b,,collaborate with team,Soft,,0.662,Medium,LLM,0.79,0.9,0.7733000000000001,Verified_HIGH,calibrated,True
in-b8c99bc6aa6ef03b,,think outside of the box,Soft,,0.625,Medium,LLM,0.72,0.9,0.6355,Verified_HIGH,calibrated,True
in-72b12b928a1b3639,,develop employees,Soft,,0.641,Medium,LLM,0.84,0.9,0.6598999999999999,Verified_HIGH,calibrated,True
in-72b12b928a1b3639,,deliver outstanding service,Soft,,0.643,Medium,LLM,0.85,0.9,0.6622000000000001,Verified_HIGH,calibrated,True
in-aafaf175d9daeacb,,model 3D objects,Hard,Create,0.686,Medium,LLM,0.74,0.93,0.6719,Verified_HIGH,calibrated,True
in-aafaf175d9daeacb,,optimize large scenes,Hard,Evaluate,0.693,Medium,LLM,0.79,0.93,0.6821999999999999,Verified_HIGH,calibrated,True
in-aafaf175d9daeacb,,organize tasks,Soft,,0.656,Medium,LLM,0.8,0.93,0.6839000000000001,Verified_HIGH,calibrated,True
in-aafaf175d9daeacb,,manage time,Soft,,1.0,Very High,BERT+LLM,0.78,1.18,0.8935,Verified_HIGH,calibrated,True
in-aafaf175d9daeacb,,pay attention to detail,Soft,,0.65,Medium,LLM,0.75,0.93,0.6739999999999999,Verified_HIGH,calibrated,True
in-aafaf175d9daeacb,,communicate in English,Soft,,0.657,Medium,LLM,0.8,0.93,0.6768000000000001,Verified_HIGH,calibrated,True
in-aafaf175d9daeacb,,organisational skills,Hard,Apply,0.496,Low,BERT (standalone),0.9,0.84,0.5929,Verified_HIGH,calibrated,True
in-aafaf175d9daeacb,,communication skills.,Soft,,0.506,Medium Low,BERT (standalone),0.9,0.84,0.6119000000000001,Verified_HIGH,calibrated,True
in-21364b40829236ca,,improve client coverage metrics,Soft,,0.917,Very High,BERT+LLM,0.83,1.41,0.9218,Verified_HIGH,calibrated,True
in-21364b40829236ca,,improve customer satisfaction,Soft,,0.901,Very High,BERT+LLM,0.89,1.38,0.9154,Verified_HIGH,calibrated,True
in-439220e371583132,,follow project management methodology,Hard,Analyze,0.574,Medium Low,LLM,0.86,0.9,0.6361,Verified_HIGH,calibrated,True
in-0b06c39773ccbdcc,,empower people,Soft,,0.635,Medium,LLM,0.8,0.9,0.6515,Verified_HIGH,calibrated,True
in-0b06c39773ccbdcc,,continuously improve,Soft,,0.647,Medium,LLM,0.89,0.9,0.6698,Verified_HIGH,calibrated,True
in-43ef55143f3f5bc4,,monitor project health,Hard,Analyze,1.0,Very High,BERT+LLM,0.81,1.22,0.895,Verified_HIGH,calibrated,True
in-43ef55143f3f5bc4,,ensuring that no stakeholder is surprised by a risk or delay.,Hard,Apply,0.488,Low,BERT (standalone),0.74,0.86,0.5717000000000001,Verified_HIGH,calibrated,True
in-43ef55143f3f5bc4,,KPIs.,Hard,Apply,0.475,Low,BERT (standalone),0.75,0.86,0.34080000000000005,Low_Confidence,calibrated,False
in-8dce33779e78cf53,,maintain work-life balance,Soft,,0.641,Medium,LLM,0.84,0.9,0.6598999999999999,Verified_HIGH,calibrated,True
in-204489a49a795844,,collaborate within a team,Soft,,0.683,Medium,LLM,0.77,0.93,0.6752,Verified_HIGH,calibrated,True
in-204489a49a795844,,get results,Soft,,0.773,Medium High,BERT+LLM,0.75,1.21,0.7922,Verified_HIGH,calibrated,True
in-204489a49a795844,,network with peers,Soft,,0.654,Medium,LLM,0.76,0.93,0.6620999999999999,Verified_HIGH,calibrated,True
in-204489a49a795844,,manage projects independently,Soft,,0.64,Medium,LLM,0.87,0.93,0.673,Verified_HIGH,calibrated,True
in-204489a49a795844,,manage team projects,Soft,,0.685,Medium,LLM,0.78,0.93,0.6775,Verified_HIGH,calibrated,True
in-204489a49a795844,,apply for full-time positions,Soft,,0.659,Medium,LLM,0.8,0.93,0.6700999999999999,Verified_HIGH,calibrated,True
in-204489a49a795844,,driven,Hard,Apply,0.483,Low,BERT (standalone),0.78,0.84,0.36882,Low_Confidence,calibrated,False
in-204489a49a795844,,collaborate,Hard,Evaluate,0.444,Low,BERT (standalone),0.9,0.84,0.34776,Low_Confidence,calibrated,False
in-ddc8d55e66c8ce42,,organise and plan work,Hard,Create,0.654,Medium,LLM,0.74,0.93,0.6590999999999999,Verified_HIGH,calibrated,True
in-ddc8d55e66c8ce42,,estimate finances,Hard,Apply,0.614,Medium,LLM,0.84,0.93,0.6581,Verified_HIGH,calibrated,True
in-ddc8d55e66c8ce42,,budget finances,Hard,Apply,0.667,Medium,BERT+LLM,0.84,0.93,0.6793,Verified_HIGH,calibrated,True
in-ddc8d55e66c8ce42,,forecast finances,Hard,Apply,0.614,Medium,LLM,0.84,0.93,0.6581,Verified_HIGH,calibrated,True
in-ddc8d55e66c8ce42,,analyse financial data,Hard,Apply,0.609,Medium,LLM,0.8,0.93,0.6501,Verified_HIGH,calibrated,True
in-ddc8d55e66c8ce42,,report financial information,Hard,Understand,0.731,Medium High,LLM,0.86,0.93,0.7079,Verified_HIGH,calibrated,True
in-ddc8d55e66c8ce42,,analyse failure trends,Hard,Apply,0.954,Very High,BERT+LLM,0.8,1.2,0.8691,Verified_HIGH,calibrated,True
in-ddc8d55e66c8ce42,,implement practical solutions,Hard,Apply,1.0,Very High,BERT+LLM,0.88,1.19,0.8965,Verified_HIGH,calibrated,True
in-ddc8d55e66c8ce42,,communicate with stakeholders,Soft,,0.635,Medium,LLM,0.87,0.93,0.671,Verified_HIGH,calibrated,True
in-ddc8d55e66c8ce42,,plan shutdowns,Hard,Create,0.661,Medium,LLM,0.8,0.93,0.6709,Verified_HIGH,calibrated,True
in-ddc8d55e66c8ce42,,plan maintenance,Hard,Create,0.665,Medium,LLM,0.83,0.93,0.6769999999999999,Verified_HIGH,calibrated,True
in-ddc8d55e66c8ce42,,use CMMS,Hard,Apply,0.708,Medium High,LLM,0.71,0.93,0.6762,Verified_HIGH,calibrated,True
in-ddc8d55e66c8ce42,,use SAP,Hard,Apply,0.705,Medium High,LLM,0.69,0.93,0.6719999999999999,Verified_HIGH,calibrated,True
in-ddc8d55e66c8ce42,,use MS Project,Hard,Apply,0.71,Medium High,LLM,0.72,0.93,0.6784999999999999,Verified_HIGH,calibrated,True
in-ddc8d55e66c8ce42,,use Excel,Hard,Apply,0.71,Medium High,LLM,0.72,0.93,0.6934999999999999,Verified_HIGH,calibrated,True
in-ddc8d55e66c8ce42,,organisational and,Hard,Apply,0.478,Low,BERT (standalone),0.86,0.83,0.5767,Verified_HIGH,calibrated,True
in-ddc8d55e66c8ce42,,planning skills.,Hard,Create,0.438,Low,BERT (standalone),0.83,0.83,0.5562,Verified_HIGH,calibrated,True
in-ddc8d55e66c8ce42,,Financial,Hard,Apply,0.487,Low,BERT (standalone),0.87,0.83,0.34908,Low_Confidence,calibrated,False
in-ddc8d55e66c8ce42,,estimating,Hard,Apply,0.48,Low,BERT (standalone),0.9,0.83,0.3500999999999999,Low_Confidence,calibrated,False
in-ddc8d55e66c8ce42,,communication skills,Soft,,0.708,Medium High,BERT (standalone),0.89,0.83,0.7482,Verified_HIGH,calibrated,True
in-ddc8d55e66c8ce42,,effectively,Hard,Apply,0.494,Low,BERT (standalone),0.9,0.83,0.36246000000000006,Low_Confidence,calibrated,False
in-ddc8d55e66c8ce42,,engage key stakeholders.,Hard,Apply,0.479,Low,BERT (standalone),0.82,0.83,0.5710999999999999,Verified_HIGH,calibrated,True
in-ddc8d55e66c8ce42,,positive,Hard,Apply,0.49,Low,BERT (standalone),0.84,0.83,0.35159999999999997,Low_Confidence,calibrated,False
in-ddc8d55e66c8ce42,,proactive mindset,Soft,,0.649,Medium,BERT (standalone),0.84,0.83,0.6420999999999999,Verified_HIGH,calibrated,True
in-ddc8d55e66c8ce42,,thrive in a fast -paced environment.,Hard,Apply,0.487,Low,BERT (standalone),0.76,0.83,0.5652999999999999,Verified_HIGH,calibrated,True
in-6e1fcdfa04efede6,,drive product impact,Soft,,0.633,Medium,LLM,0.78,0.9,0.6477,Verified_HIGH,calibrated,True
in-6e1fcdfa04efede6,,drive business impact,Soft,,0.55,Medium Low,BERT+LLM,0.8,0.9,0.6175,Verified_HIGH,calibrated,True
in-6e1fcdfa04efede6,,shape future direction,Soft,,0.636,Medium,LLM,0.8,0.9,0.6518999999999999,Verified_HIGH,calibrated,True
in-6e1fcdfa04efede6,,shape growth,Soft,,0.631,Medium,LLM,0.77,0.9,0.6454,Verified_HIGH,calibrated,True
in-6e1fcdfa04efede6,,drive transformative product,Hard,Apply,0.484,Low,BERT (standalone),0.86,0.81,0.5730999999999999,Verified_HIGH,calibrated,True
in-1291b47e03c5d4d1,,develop projects within Salesforce Commerce Cloud,Hard,Create,0.718,Medium High,LLM,0.82,0.96,0.7056999999999999,Verified_HIGH,calibrated,True
in-1291b47e03c5d4d1,,assist delivery teams in building projects,Soft,,0.703,Medium High,LLM,0.79,0.96,0.6951999999999998,Verified_HIGH,calibrated,True
in-1291b47e03c5d4d1,,lead delivery teams in building projects,Soft,,1.0,Very High,BERT+LLM,0.77,1.2,0.883,Verified_HIGH,calibrated,True
in-1291b47e03c5d4d1,,develop,Hard,Create,0.647,Medium,BERT (standalone),0.81,0.86,0.44148,Verified_MEDIUM,calibrated,True
in-1291b47e03c5d4d1,,assist,Hard,Apply,0.489,Low,BERT (standalone),0.78,0.86,0.35136,Low_Confidence,calibrated,False
in-02696f2d4714aaa1,,provide expertise,Soft,,0.641,Medium,LLM,0.84,0.9,0.6598999999999999,Verified_HIGH,calibrated,True
in-02696f2d4714aaa1,,provide support,Soft,,0.637,Medium,LLM,0.81,0.9,0.6613,Verified_HIGH,calibrated,True
in-02696f2d4714aaa1,,ensure consistency,Soft,,0.643,Medium,LLM,0.86,0.9,0.6637000000000001,Verified_HIGH,calibrated,True
in-02696f2d4714aaa1,,ensure efficiency,Soft,,0.641,Medium,LLM,0.84,0.9,0.6598999999999999,Verified_HIGH,calibrated,True
in-02696f2d4714aaa1,,ensure strategic alignment,Soft,,0.641,Medium,LLM,0.84,0.9,0.6598999999999999,Verified_HIGH,calibrated,True
in-76ee2832f6c5491c,,provide computer systems,Hard,Apply,0.596,Medium Low,LLM,0.82,0.9,0.6388999999999999,Verified_HIGH,calibrated,True
in-76ee2832f6c5491c,,provide security,Hard,Apply,0.571,Medium Low,LLM,0.83,0.9,0.6304,Verified_HIGH,calibrated,True
in-76ee2832f6c5491c,,provide IT services,Hard,Apply,0.564,Medium Low,LLM,0.77,0.9,0.6186,Verified_HIGH,calibrated,True
in-76ee2832f6c5491c,,provide governance,Hard,Apply,0.574,Medium Low,LLM,0.86,0.9,0.6361,Verified_HIGH,calibrated,True
in-76ee2832f6c5491c,,support AGLC’s businesses,Soft,,0.64,Medium,LLM,0.83,0.9,0.6579999999999999,Verified_HIGH,calibrated,True
in-76ee2832f6c5491c,,operate mission critical gaming systems,Hard,Evaluate,0.594,Medium Low,LLM,0.81,0.9,0.6366,Verified_HIGH,calibrated,True
