rank,demand_freq,mean_confidence,skill,skill_type,bloom_level,example_job_ids,demand_norm,trend_score_norm,trend_label,trend_q_value,future_weight,future_domain,mapping_margin,future_norm,coverage_gap,validity_score,priority_score,expert_priority
2909,1,0.845,safeguard forklifts,Soft,Unknown,['in-866c7157d7152e8d'],0.037037037037037035,0.0,Unknown,1.0,0.0,Resilience & Adaptability,0.04603094,0.0,1.0,0.845,0.014814814814814815,
2910,1,0.639,understand revenue goals,Soft,Unknown,['in-d73cf1090a6ad4ff'],0.037037037037037035,0.0,Unknown,1.0,0.0,Digital Platforms & E-commerce,0.010310933,0.0,1.0,0.639,0.014814814814814815,
2911,1,0.59,understand specifications,Hard,Apply,['in-dcfe1997ded20aef'],0.037037037037037035,0.0,Unknown,1.0,0.0,Business Analysis & Requirements Engineering,0.005719885,0.0,1.0,0.59,0.014814814814814815,
2912,1,0.742,supervise production process,Soft,Unknown,['in-cbc4fc39eb5961f3'],0.037037037037037035,0.0,Unknown,1.0,0.0,Process Automation & RPA,0.058425844,0.0,1.0,0.742,0.014814814814814815,
2913,1,0.301,passion,Hard,Apply,['in-1c9bc4d03208284b'],0.037037037037037035,0.0,Unknown,1.0,0.0,Resilience & Adaptability,0.07496598,0.0,1.0,0.301,0.014814814814814815,
2914,1,0.482,scalable,Hard,Apply,['in-482100acaf20b31b'],0.037037037037037035,0.0,Unknown,1.0,0.0,Resilience & Adaptability,0.06300315,0.0,1.0,0.482,0.014814814814814815,
2915,1,1.0,undertake root-cause analysis,Hard,Apply,['in-aa6eb90bf842b876'],0.037037037037037035,0.0,Unknown,1.0,0.0,Critical Thinking & Problem Solving,0.0058503,0.0,1.0,1.0,0.014814814814814815,
2916,1,0.526,scalability are at the core of every solution.,Hard,Apply,['in-f3dbed03bcc0bfe6'],0.037037037037037035,0.0,Unknown,1.0,0.0,Resilience & Adaptability,0.0017411411,0.0,1.0,0.526,0.014814814814814815,
2917,1,0.52,scalability,Hard,Apply,['in-583102a545c0e3f4'],0.037037037037037035,0.0,Unknown,1.0,0.0,Resilience & Adaptability,0.068028405,0.0,1.0,0.52,0.014814814814814815,
2918,1,0.63,save documents into client files,Hard,Apply,['in-2ea46d88545e7e84'],0.037037037037037035,0.0,Unknown,1.0,0.0,Routine Maintenance Coding,0.005050041,0.0,1.0,0.63,0.014814814814814815,
2919,1,0.508,understanding the problem,Hard,Apply,['in-832889a1223dd15f'],0.037037037037037035,0.0,Unknown,1.0,0.0,Critical Thinking & Problem Solving,0.050654,0.0,1.0,0.508,0.014814814814814815,
2920,1,0.516,radio,Hard,Apply,['in-1d754c98c93ebea6'],0.037037037037037035,0.0,Unknown,1.0,0.0,Database & Systems Administration,0.016791463,0.0,1.0,0.516,0.014814814814814815,
2921,1,0.478,Sail out to sea,Hard,Apply,['in-d5f9731897feb961'],0.037037037037037035,0.0,Unknown,1.0,0.0,Project Management & Agile Methodologies,0.03247101,0.0,1.0,0.478,0.014814814814814815,
2922,1,0.496,understanding,Hard,Apply,['in-13e3f942e2165e43'],0.037037037037037035,0.0,Unknown,1.0,0.0,Critical Thinking & Problem Solving,0.009550676,0.0,1.0,0.496,0.014814814814814815,
2923,1,1.0,understand user engagement behavior,Hard,Apply,['in-38d70f8f1a00eb3d'],0.037037037037037035,0.0,Unknown,1.0,0.0,UX/UI & Digital Design,0.042611957,0.0,1.0,1.0,0.014814814814814815,
2924,1,0.788,partner with territory leaders,Soft,Unknown,['in-f8940b65ce8d1046'],0.037037037037037035,0.0,Unknown,1.0,0.0,Advanced Communication & Collaboration,0.0014874339,0.0,1.0,0.788,0.014814814814814815,
2925,1,0.911,partner with university representatives,Soft,Unknown,['in-d26e2a1e4a20d70e'],0.037037037037037035,0.0,Unknown,1.0,0.0,Advanced Communication & Collaboration,0.09577161,0.0,1.0,0.911,0.014814814814814815,
2926,1,0.591,understand the immune system,Hard,Apply,['in-6e30df99c1b4aac6'],0.037037037037037035,0.0,Unknown,1.0,0.0,Blockchain & Distributed Systems,0.025125489,0.0,1.0,0.591,0.014814814814814815,
2927,1,0.517,safety compliance,Hard,Apply,['in-36a77497ede60b23'],0.037037037037037035,0.0,Unknown,1.0,0.0,Resilience & Adaptability,0.02500625,0.0,1.0,0.517,0.014814814814814815,
2928,1,0.567,submit to a background investigation process,Hard,Apply,['in-b9ab4333e21cb5ef'],0.037037037037037035,0.0,Unknown,1.0,0.0,Routine Data Entry & Clerical,0.023393095,0.0,1.0,0.567,0.014814814814814815,
2929,1,1.0,perform analytical deep-dives,Hard,Apply,['in-38d70f8f1a00eb3d'],0.037037037037037035,0.0,Unknown,1.0,0.0,Critical Thinking & Problem Solving,0.0151990205,0.0,1.0,1.0,0.014814814814814815,
2930,1,0.682,Perform application,Hard,Apply,['in-19e9ead015fac709'],0.037037037037037035,0.0,Unknown,1.0,0.0,Business Analysis & Requirements Engineering,0.038818195,0.0,1.0,0.682,0.014814814814814815,
2931,1,0.64,understand customer needs,Soft,Unknown,['in-966cc67ae0f97737'],0.037037037037037035,0.0,Unknown,1.0,0.0,Business Analysis & Requirements Engineering,0.064213604,0.0,1.0,0.64,0.014814814814814815,
2932,1,0.823,support commissioner reporting,Soft,Unknown,['in-2852318d9eae20d7'],0.037037037037037035,0.0,Unknown,1.0,0.0,Leadership & People Development,0.0017201304,0.0,1.0,0.823,0.014814814814814815,
2933,1,0.636,support customer needs,Soft,Unknown,['in-2884ab8cc272fed2'],0.037037037037037035,0.0,Unknown,1.0,0.0,Routine Maintenance Coding,0.057514414,0.0,1.0,0.636,0.014814814814814815,
2934,1,0.731,perform deployment,Hard,Apply,['in-a50b5222ebb42f3b'],0.037037037037037035,0.0,Unknown,1.0,0.0,Cloud Computing & Infrastructure,0.07692549,0.0,1.0,0.731,0.014814814814814815,
2935,1,0.777,understand problem space,Soft,Unknown,['in-46d754a162037993'],0.037037037037037035,0.0,Unknown,1.0,0.0,Critical Thinking & Problem Solving,0.015594244,0.0,1.0,0.777,0.014814814814814815,
2936,1,0.682,perform ELT processes,Hard,Apply,['in-ed5862bc30f68a14'],0.037037037037037035,0.0,Unknown,1.0,0.0,Process Automation & RPA,0.030591264,0.0,1.0,0.682,0.014814814814814815,
2937,1,1.0,perform exploratory analysis,Hard,Apply,['in-38d70f8f1a00eb3d'],0.037037037037037035,0.0,Unknown,1.0,0.0,Business Analysis & Requirements Engineering,0.050574765,0.0,1.0,1.0,0.014814814814814815,
2938,1,0.613,support customers,Soft,Unknown,['in-8e8358720b2049a4'],0.037037037037037035,0.0,Unknown,1.0,0.0,Routine Maintenance Coding,0.004605353,0.0,1.0,0.613,0.014814814814814815,
2939,1,0.68,Perform functional,Hard,Apply,['in-583102a545c0e3f4'],0.037037037037037035,0.0,Unknown,1.0,0.0,Routine Data Entry & Clerical,0.0064006,0.0,1.0,0.68,0.014814814814814815,
2940,1,0.596,understand NLP techniques,Hard,Apply,['in-4277fb6e6587a9f5'],0.037037037037037035,0.0,Unknown,1.0,0.0,AI & Machine Learning,0.0305911,0.0,1.0,0.596,0.014814814814814815,
2941,1,0.62,understand networking,Hard,Apply,['in-5bd95884fcfdbfe2'],0.037037037037037035,0.0,Unknown,1.0,0.0,Advanced Communication & Collaboration,0.0016661584,0.0,1.0,0.62,0.014814814814814815,
2942,1,0.88,understand member needs,Soft,Unknown,['in-d4f8ee872b7a72ec'],0.037037037037037035,0.0,Unknown,1.0,0.0,Advanced Communication & Collaboration,0.00485681,0.0,1.0,0.88,0.014814814814814815,
2943,1,1.0,perform improvised drawing exercises,Hard,Apply,['in-2f43fa6cbbb72894'],0.037037037037037035,0.0,Unknown,1.0,0.0,Routine Maintenance Coding,0.02042146,0.0,1.0,1.0,0.014814814814814815,
2944,1,0.677,support day to day operations,Hard,Evaluate,['in-08b13571c4196e80'],0.037037037037037035,0.0,Unknown,1.0,0.0,Routine Maintenance Coding,0.11704774,0.0,1.0,0.677,0.014814814814814815,
2945,1,0.647,understand customers,Soft,Unknown,['in-76bdc299da84b00b'],0.037037037037037035,0.0,Unknown,1.0,0.0,Digital Platforms & E-commerce,0.023621678,0.0,1.0,0.647,0.014814814814814815,
2946,1,0.678,perform labelling,Hard,Apply,['in-478c98da72e69f5d'],0.037037037037037035,0.0,Unknown,1.0,0.0,Routine Data Entry & Clerical,0.045053586,0.0,1.0,0.678,0.014814814814814815,
2947,1,1.0,perform networking tasks,Hard,Apply,['in-edfabd3fa40a808b'],0.037037037037037035,0.0,Unknown,1.0,0.0,Database & Systems Administration,0.013000086,0.0,1.0,1.0,0.014814814814814815,
2948,1,0.674,perform data annotation,Hard,Apply,['in-8335c5296046dc27'],0.037037037037037035,0.0,Unknown,1.0,0.0,Routine Data Entry & Clerical,0.07292667,0.0,1.0,0.674,0.014814814814814815,
2949,1,0.902,support colleagues,Soft,Unknown,['in-91f2b7a5bc51b432'],0.037037037037037035,0.0,Unknown,1.0,0.0,Advanced Communication & Collaboration,0.017475277,0.0,1.0,0.902,0.014814814814814815,
2950,1,0.667,run ML initiatives,Hard,Apply,['in-2273d0bbf45189ae'],0.037037037037037035,0.0,Unknown,1.0,0.0,AI & Machine Learning,0.022307962,0.0,1.0,0.667,0.014814814814814815,
2951,1,0.669,support business decisions,Soft,Unknown,['in-df6f85e26c061439'],0.037037037037037035,0.0,Unknown,1.0,0.0,Business Analysis & Requirements Engineering,0.06473036,0.0,1.0,0.669,0.014814814814814815,
2952,1,0.754,perform backups,Hard,Apply,['in-ea31eccb146e511e'],0.037037037037037035,0.0,Unknown,1.0,0.0,Database & Systems Administration,0.076474726,0.0,1.0,0.754,0.014814814814814815,
2953,1,0.467,supervision of exempt,Hard,Apply,['in-3b4f1961881f3872'],0.037037037037037035,0.0,Unknown,1.0,0.0,Leadership & People Development,0.044492424,0.0,1.0,0.467,0.014814814814814815,
2954,1,0.636,run,Hard,Apply,['in-65d35c9f4149fa31'],0.037037037037037035,0.0,Unknown,1.0,0.0,Resilience & Adaptability,0.0020876378,0.0,1.0,0.636,0.014814814814814815,
2955,1,0.509,routing,Hard,Apply,['in-eb099eb21be72a2b'],0.037037037037037035,0.0,Unknown,1.0,0.0,Database & Systems Administration,0.001363799,0.0,1.0,0.509,0.014814814814814815,
2956,1,0.592,root causes,Hard,Analyze,['in-e8b799e2ebe68209'],0.037037037037037035,0.0,Unknown,1.0,0.0,Critical Thinking & Problem Solving,0.0144865215,0.0,1.0,0.592,0.014814814814814815,
2957,1,0.894,perform calculations using Excel,Hard,Apply,['in-f0b48fead02e6e98'],0.037037037037037035,0.0,Unknown,1.0,0.0,Routine Data Entry & Clerical,0.00075925887,0.0,1.0,0.894,0.014814814814814815,
2958,1,0.666,perform complex analyses,Soft,Unknown,['in-df6f85e26c061439'],0.037037037037037035,0.0,Unknown,1.0,0.0,Critical Thinking & Problem Solving,0.020434916,0.0,1.0,0.666,0.014814814814814815,
2959,1,0.819,root cause failures,Hard,Analyze,['in-d18c707abbf6d1eb'],0.037037037037037035,0.0,Unknown,1.0,0.0,Critical Thinking & Problem Solving,0.003815584,0.0,1.0,0.819,0.014814814814814815,
2960,1,0.518,supplier performance data.,Hard,Apply,['in-4dd4be4468b8f8b5'],0.037037037037037035,0.0,Unknown,1.0,0.0,Business Analysis & Requirements Engineering,0.022901177,0.0,1.0,0.518,0.014814814814814815,
2961,1,0.476,root,Hard,Apply,['in-d18c707abbf6d1eb'],0.037037037037037035,0.0,Unknown,1.0,0.0,Database & Systems Administration,0.08606376,0.0,1.0,0.476,0.014814814814814815,
2962,1,0.741,perform complex analysis,Soft,Unknown,['in-997c4ba0537b73fd'],0.037037037037037035,0.0,Unknown,1.0,0.0,Business Analysis & Requirements Engineering,0.031806722,0.0,1.0,0.741,0.014814814814814815,
2963,1,0.657,role -based access,Hard,Remember,['in-42ca6024244fc3e2'],0.037037037037037035,0.0,Unknown,1.0,0.0,Advanced Communication & Collaboration,0.012544602,0.0,1.0,0.657,0.014814814814814815,
2964,1,0.678,perform content moderation,Hard,Apply,['in-8335c5296046dc27'],0.037037037037037035,0.0,Unknown,1.0,0.0,Database & Systems Administration,0.0057948753,0.0,1.0,0.678,0.014814814814814815,
2965,1,0.64,support AGLC’s businesses,Soft,Unknown,['in-76ee2832f6c5491c'],0.037037037037037035,0.0,Unknown,1.0,0.0,Advanced Communication & Collaboration,0.028311685,0.0,1.0,0.64,0.014814814814814815,
2966,1,0.731,support analysis,Hard,Evaluate,['in-4ee5ba62aa654870'],0.037037037037037035,0.0,Unknown,1.0,0.0,Routine Maintenance Coding,0.039958343,0.0,1.0,0.731,0.014814814814814815,
2967,1,0.711,review content,Soft,Unknown,['in-ea31eccb146e511e'],0.037037037037037035,0.0,Unknown,1.0,0.0,Routine Maintenance Coding,0.014964774,0.0,1.0,0.711,0.014814814814814815,
2968,1,1.0,troubleshoot AV equipment and systems,Hard,Apply,['in-eb099eb21be72a2b'],0.037037037037037035,0.0,Unknown,1.0,0.0,Database & Systems Administration,0.028338373,0.0,1.0,1.0,0.014814814814814815,
2969,1,0.612,track cost efficiency,Hard,Apply,['in-77696a202803c29b'],0.037037037037037035,0.0,Unknown,1.0,0.0,Environmental & Sustainability Technology,0.034398302,0.0,1.0,0.612,0.014814814814814815,
2970,1,0.914,present results,Soft,Unknown,['in-b331ad8de1b56926'],0.037037037037037035,0.0,Unknown,1.0,0.0,Routine Maintenance Coding,0.008566558,0.0,1.0,0.914,0.014814814814814815,
2971,1,0.613,present solutions,Soft,Unknown,['in-8cb2b3de05fe17bb'],0.037037037037037035,0.0,Unknown,1.0,0.0,Critical Thinking & Problem Solving,0.05852753,0.0,1.0,0.613,0.014814814814814815,
2972,1,0.611,transform people's lives,Soft,Unknown,['in-6e30df99c1b4aac6'],0.037037037037037035,0.0,Unknown,1.0,0.0,Resilience & Adaptability,0.03878732,0.0,1.0,0.611,0.014814814814814815,
2973,1,0.625,transform healthcare with technology,Hard,Analyze,['in-8e8d883b7079e78a'],0.037037037037037035,0.0,Unknown,1.0,0.0,Process Automation & RPA,0.024150014,0.0,1.0,0.625,0.014814814814814815,
2974,1,0.618,transform data,Hard,Apply,['in-276ee08934e98ebb'],0.037037037037037035,0.0,Unknown,1.0,0.0,Routine Data Entry & Clerical,0.008606389,0.0,1.0,0.618,0.014814814814814815,
2975,1,1.0,transform complex educational data into actionable insights,Hard,Apply,['in-58c9ce9d30cd562c'],0.037037037037037035,0.0,Unknown,1.0,0.0,Resilience & Adaptability,0.029438376,0.0,1.0,1.0,0.014814814814814815,
2976,1,0.402,respect others,Hard,Apply,['in-65e863405da650dc'],0.037037037037037035,0.0,Unknown,1.0,0.0,Leadership & People Development,0.015967257,0.0,1.0,0.402,0.014814814814814815,
2977,1,0.453,Transform,Hard,Apply,['in-70fd1b405f4402fc'],0.037037037037037035,0.0,Unknown,1.0,0.0,Resilience & Adaptability,0.008151874,0.0,1.0,0.453,0.014814814814814815,
2978,1,0.747,train performance,Soft,Unknown,['in-343fb59fed699dbe'],0.037037037037037035,0.0,Unknown,1.0,0.0,Leadership & People Development,0.026804842,0.0,1.0,0.747,0.014814814814814815,
2979,1,0.653,train on relational database structures,Soft,Unknown,['in-439220e371583132'],0.037037037037037035,0.0,Unknown,1.0,0.0,Database & Systems Administration,0.06957577,0.0,1.0,0.653,0.014814814814814815,
2980,1,0.683,present to clients,Soft,Unknown,['in-c3a7666d83cbd74e'],0.037037037037037035,0.0,Unknown,1.0,0.0,Advanced Communication & Collaboration,0.113164574,0.0,1.0,0.683,0.014814814814814815,
2981,1,0.589,train models,Hard,Create,['in-7e6b7c9513e8765c'],0.037037037037037035,0.0,Unknown,1.0,0.0,AI & Machine Learning,0.07850054,0.0,1.0,0.589,0.014814814814814815,
2982,1,0.683,train junior resources,Soft,Unknown,['in-772237960589a143'],0.037037037037037035,0.0,Unknown,1.0,0.0,Leadership & People Development,0.0057254136,0.0,1.0,0.683,0.014814814814814815,
2983,1,0.497,train /,Hard,Apply,['in-772237960589a143'],0.037037037037037035,0.0,Unknown,1.0,0.0,Leadership & People Development,0.0069046468,0.0,1.0,0.497,0.014814814814814815,
2984,1,1.0,resolve routing issues,Hard,Apply,['in-c5cfa094d23e21d9'],0.037037037037037035,0.0,Unknown,1.0,0.0,Critical Thinking & Problem Solving,0.0026446804,0.0,1.0,1.0,0.014814814814814815,
2985,1,0.617,tracking model,Hard,Create,['in-6fa8aa41b2610450'],0.037037037037037035,0.0,Unknown,1.0,0.0,Project Management & Agile Methodologies,0.047418512,0.0,1.0,0.617,0.014814814814814815,
2986,1,0.566,transform raw data into actionable insights,Hard,Apply,['in-2c51b7ae331d77d3'],0.037037037037037035,0.0,Unknown,1.0,0.0,Big Data & Analytics,0.03769535,0.0,1.0,0.566,0.014814814814814815,
2987,1,0.619,transform technology,Soft,Unknown,['in-08b13571c4196e80'],0.037037037037037035,0.0,Unknown,1.0,0.0,UX/UI & Digital Design,0.015940145,0.0,1.0,0.619,0.014814814814814815,
2988,1,0.529,presenting to senior management,Hard,Apply,['in-c3a7666d83cbd74e'],0.037037037037037035,0.0,Unknown,1.0,0.0,Advanced Communication & Collaboration,0.035032704,0.0,1.0,0.529,0.014814814814814815,
2989,1,0.639,present recommendations from data,Soft,Unknown,['in-6851b51d1fe7f507'],0.037037037037037035,0.0,Unknown,1.0,0.0,UX/UI & Digital Design,0.0067932755,0.0,1.0,0.639,0.014814814814814815,
2990,1,0.672,translate budgets into resource plans,Soft,Unknown,['in-c4f1a1ee30cde707'],0.037037037037037035,0.0,Unknown,1.0,0.0,Project Management & Agile Methodologies,0.054611295,0.0,1.0,0.672,0.014814814814814815,
2991,1,0.705,Present,Hard,Understand,['in-56a209de52d121d7'],0.037037037037037035,0.0,Unknown,1.0,0.0,Legacy Web Development,0.0091452,0.0,1.0,0.705,0.014814814814814815,
2992,1,0.927,present data-sharing strategies,Soft,Unknown,['in-56a209de52d121d7'],0.037037037037037035,0.0,Unknown,1.0,0.0,Database & Systems Administration,0.012343183,0.0,1.0,0.927,0.014814814814814815,
2993,1,0.672,translate budgets into capacity plans,Soft,Unknown,['in-c4f1a1ee30cde707'],0.037037037037037035,0.0,Unknown,1.0,0.0,Project Management & Agile Methodologies,0.0382711,0.0,1.0,0.672,0.014814814814814815,
2994,1,0.493,respond to complex situations,Hard,Apply,['in-d18c707abbf6d1eb'],0.037037037037037035,0.0,Unknown,1.0,0.0,Resilience & Adaptability,0.020789117,0.0,1.0,0.493,0.014814814814814815,
2995,1,0.653,present ETL designs,Hard,Create,['in-14d73f227fd45146'],0.037037037037037035,0.0,Unknown,1.0,0.0,UX/UI & Digital Design,0.009498537,0.0,1.0,0.653,0.014814814814814815,
2996,1,0.804,respond to client inquiries,Soft,Unknown,['in-042b565c84045356'],0.037037037037037035,0.0,Unknown,1.0,0.0,Advanced Communication & Collaboration,0.010868877,0.0,1.0,0.804,0.014814814814814815,
2997,1,0.676,support end-user enablement through training,Soft,Unknown,['in-42ca6024244fc3e2'],0.037037037037037035,0.0,Unknown,1.0,0.0,Human-AI Collaboration,0.013739377,0.0,1.0,0.676,0.014814814814814815,
2998,1,0.877,respond to changes in priorities,Soft,Unknown,['in-7fd767baaf0bccff'],0.037037037037037035,0.0,Unknown,1.0,0.0,Routine Maintenance Coding,0.0838206,0.0,1.0,0.877,0.014814814814814815,
2999,1,0.542,Translate approved budgets into resource,Hard,Evaluate,['in-c4f1a1ee30cde707'],0.037037037037037035,0.0,Unknown,1.0,0.0,Advanced Communication & Collaboration,0.060147643,0.0,1.0,0.542,0.014814814814814815,
3000,1,0.643,respect weaknesses,Soft,Unknown,['in-19f1600e8e1bc891'],0.037037037037037035,0.0,Unknown,1.0,0.0,Resilience & Adaptability,0.0030728132,0.0,1.0,0.643,0.014814814814814815,
3001,1,0.576,transform workflows,Hard,Apply,['in-f3758c500e035cd6'],0.037037037037037035,0.0,Unknown,1.0,0.0,Routine Maintenance Coding,0.019604117,0.0,1.0,0.576,0.014814814814814815,
3002,1,0.643,respect unique perspectives,Soft,Unknown,['in-60d94e2385569923'],0.037037037037037035,0.0,Unknown,1.0,0.0,Advanced Communication & Collaboration,0.012712091,0.0,1.0,0.643,0.014814814814814815,
3003,1,0.698,present insights,Soft,Unknown,['in-b331ad8de1b56926'],0.037037037037037035,0.0,Unknown,1.0,0.0,Resilience & Adaptability,0.017762423,0.0,1.0,0.698,0.014814814814814815,
3004,1,0.632,present insights from data,Soft,Unknown,['in-6851b51d1fe7f507'],0.037037037037037035,0.0,Unknown,1.0,0.0,Big Data & Analytics,0.006018907,0.0,1.0,0.632,0.014814814814814815,
3005,1,0.998,resolve faults,Hard,Apply,['in-d716af8536957907'],0.037037037037037035,0.0,Unknown,1.0,0.0,Critical Thinking & Problem Solving,0.0017209053,0.0,1.0,0.998,0.014814814814814815,
3006,1,0.569,prevent crashes,Hard,Apply,['in-80b5b2addcb2aafc'],0.037037037037037035,0.0,Unknown,1.0,0.0,Routine Maintenance Coding,0.09593949,0.0,1.0,0.569,0.014814814814814815,
3007,1,0.801,respond to demands for work,Soft,Unknown,['in-7fd767baaf0bccff'],0.037037037037037035,0.0,Unknown,1.0,0.0,Resilience & Adaptability,0.036765695,0.0,1.0,0.801,0.014814814814814815,
3008,1,0.481,principles,Hard,Apply,['in-a3866a9dc2be5d7f'],0.037037037037037035,0.0,Unknown,1.0,0.0,Routine Maintenance Coding,0.018916324,0.0,1.0,0.481,0.014814814814814815,
3009,1,0.618,prioritise continuous learning,Soft,Unknown,['in-728a91731b39b321'],0.037037037037037035,0.0,Unknown,1.0,0.0,AI & Machine Learning,0.06075917,0.0,1.0,0.618,0.014814814814814815,
3010,1,0.616,prioritise meaningful impact,Soft,Unknown,['in-728a91731b39b321'],0.037037037037037035,0.0,Unknown,1.0,0.0,Advanced Communication & Collaboration,0.035263896,0.0,1.0,0.616,0.014814814814814815,
3011,1,1.0,track improvement roadmaps,Hard,Create,['in-3ce2d2a445b01e20'],0.037037037037037035,0.0,Unknown,1.0,0.0,Project Management & Agile Methodologies,0.07584536,0.0,1.0,1.0,0.014814814814814815,
3012,1,0.613,support external customers,Soft,Unknown,['in-8ad8e7c8de4037c3'],0.037037037037037035,0.0,Unknown,1.0,0.0,Digital Platforms & E-commerce,0.03207189,0.0,1.0,0.613,0.014814814814814815,
3013,1,0.981,track files,Hard,Apply,['in-610639a5728065d9'],0.037037037037037035,0.0,Unknown,1.0,0.0,Project Management & Agile Methodologies,0.009263337,0.0,1.0,0.981,0.014814814814814815,
3014,1,0.71,support finance applications,Hard,Evaluate,['in-3c142edd4e0766e1'],0.037037037037037035,0.0,Unknown,1.0,0.0,Business Analysis & Requirements Engineering,0.022140175,0.0,1.0,0.71,0.014814814814814815,
3015,1,0.645,track engagement trends,Hard,Apply,['in-38d70f8f1a00eb3d'],0.037037037037037035,0.0,Unknown,1.0,0.0,Advanced Communication & Collaboration,0.0010235757,0.0,1.0,0.645,0.014814814814814815,
3016,1,0.641,prioritize,Hard,Evaluate,['in-1e9850338e5e6907'],0.037037037037037035,0.0,Unknown,1.0,0.0,Database & Systems Administration,0.0016199499,0.0,1.0,0.641,0.014814814814814815,
3017,1,0.922,prioritize guest requests,Soft,Unknown,['in-277cf9b06c74153d'],0.037037037037037035,0.0,Unknown,1.0,0.0,Human-AI Collaboration,0.0263381,0.0,1.0,0.922,0.014814814814814815,
3018,1,0.613,prioritize job responsibilities,Soft,Unknown,['in-277cf9b06c74153d'],0.037037037037037035,0.0,Unknown,1.0,0.0,Leadership & People Development,0.0025965273,0.0,1.0,0.613,0.014814814814814815,
3019,1,0.909,prioritize multiple tasks,Soft,Unknown,['in-ccb6aa7a33cd6114'],0.037037037037037035,0.0,Unknown,1.0,0.0,Project Management & Agile Methodologies,0.01419054,0.0,1.0,0.909,0.014814814814814815,
3020,1,0.645,prioritize requests,Soft,Unknown,['in-1e9850338e5e6907'],0.037037037037037035,0.0,Unknown,1.0,0.0,Database & Systems Administration,0.043071404,0.0,1.0,0.645,0.014814814814814815,
3021,1,0.641,resolve complex energy transition challenges,Soft,Unknown,['in-71b01a8e42316b51'],0.037037037037037035,0.0,Unknown,1.0,0.0,Critical Thinking & Problem Solving,0.008390069,0.0,1.0,0.641,0.014814814814814815,
3022,1,0.751,support firewalls,Hard,Evaluate,['in-a55c33244443944b'],0.037037037037037035,0.0,Unknown,1.0,0.0,Cybersecurity,0.046301916,0.0,1.0,0.751,0.014814814814814815,
3023,1,0.47,PRN sessions,Hard,Apply,['in-084b730c93e5ba43'],0.037037037037037035,0.0,Unknown,1.0,0.0,Advanced Communication & Collaboration,0.054865412,0.0,1.0,0.47,0.014814814814814815,
3024,1,0.406,prints,Hard,Apply,['in-d7cf0de1e28b13bf'],0.037037037037037035,0.0,Unknown,1.0,0.0,Routine Data Entry & Clerical,0.0013114959,0.0,1.0,0.406,0.014814814814814815,
3025,1,0.604,track issues,Hard,Apply,['in-cf7f60dee735734d'],0.037037037037037035,0.0,Unknown,1.0,0.0,Routine Maintenance Coding,0.001693666,0.0,1.0,0.604,0.014814814814814815,
3026,1,0.565,prevent crime,Hard,Apply,['in-80b5b2addcb2aafc'],0.037037037037037035,0.0,Unknown,1.0,0.0,Cybersecurity,0.09112706,0.0,1.0,0.565,0.014814814814814815,
3027,1,0.646,track material performance,Hard,Apply,['in-77696a202803c29b'],0.037037037037037035,0.0,Unknown,1.0,0.0,Environmental & Sustainability Technology,0.004563533,0.0,1.0,0.646,0.014814814814814815,
3028,1,0.565,prevent fraud,Hard,Apply,['in-15fc9d5bf30a4f52'],0.037037037037037035,0.0,Unknown,1.0,0.0,Digital Platforms & E-commerce,0.00912942,0.0,1.0,0.565,0.014814814814814815,
3029,1,0.521,prevent future incidents.,Hard,Apply,['in-e8b799e2ebe68209'],0.037037037037037035,0.0,Unknown,1.0,0.0,Cybersecurity,0.034328654,0.0,1.0,0.521,0.014814814814814815,
3030,1,0.572,prevent serious misconduct,Hard,Apply,['in-15fc9d5bf30a4f52'],0.037037037037037035,0.0,Unknown,1.0,0.0,Routine Data Entry & Clerical,0.04553648,0.0,1.0,0.572,0.014814814814814815,
3031,1,1.0,prevent unauthorized privileged access,Hard,Create,['in-d90506d3fcf0965c'],0.037037037037037035,0.0,Unknown,1.0,0.0,Cybersecurity,0.06007342,0.0,1.0,1.0,0.014814814814814815,
3032,1,0.807,resolve escalations,Soft,Unknown,['in-d9a402ccd0ffb327'],0.037037037037037035,0.0,Unknown,1.0,0.0,Advanced Communication & Collaboration,0.05862941,0.0,1.0,0.807,0.014814814814814815,
3033,1,0.641,prevent unnecessary trauma,Soft,Unknown,['in-3cb0315c9817c8d0'],0.037037037037037035,0.0,Unknown,1.0,0.0,Resilience & Adaptability,0.027194016,0.0,1.0,0.641,0.014814814814814815,
3034,1,0.593,track system performance using monitoring and logging tools,Hard,Analyze,['in-6fa8aa41b2610450'],0.037037037037037035,0.0,Unknown,1.0,0.0,Database & Systems Administration,0.05207339,0.0,1.0,0.593,0.014814814814814815,
3035,1,0.558,track questions,Hard,Analyze,['in-c5cfa094d23e21d9'],0.037037037037037035,0.0,Unknown,1.0,0.0,Database & Systems Administration,0.028781325,0.0,1.0,0.558,0.014814814814814815,
3036,1,1.0,track progress of acquisition,Hard,Apply,['in-38d70f8f1a00eb3d'],0.037037037037037035,0.0,Unknown,1.0,0.0,Routine Data Entry & Clerical,0.03643921,0.0,1.0,1.0,0.014814814814814815,
3037,1,0.648,track monetization trends,Hard,Apply,['in-38d70f8f1a00eb3d'],0.037037037037037035,0.0,Unknown,1.0,0.0,Digital Platforms & E-commerce,0.00981003,0.0,1.0,0.648,0.014814814814814815,
