knowledge,freq,mean_confidence,best_domain_id,best_future_domain,trend_label,trend_score,similarity,top1_similarity,top2_similarity,top3_similarity,mapping_margin,top2_domain_id,top3_domain_id,domain_source,future_weight
representative democracy,1,0.802,MCK03,Leadership & People Development,Moderate_Growth,0.55,0.15897638,0.15897638,0.1468738,0.095808595,0.012102574,ONET06,WEF07,McKinsey_FutureOfWork_2025,0.0
reports,1,0.75,DEC03,Routine Maintenance Coding,Decline,-0.3,0.2279157,0.2279157,0.22102039,0.22042108,0.0068953186,DEC01,ONET02,McKinsey_FutureOfWork_2023,0.0
schema design principles,1,0.806,ONET03,UX/UI & Digital Design,Moderate_Growth,0.55,0.27476805,0.27476805,0.25430277,0.24340372,0.020465285,ESCO02,DEC03,ONET_BrightOutlook_2024,0.0
scheduling,2,0.5045,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.20773941,0.20773941,0.19658542,0.17175126,0.011153996,DEC03,WEF01,ONET_BrightOutlook_2024,0.0
retail space,1,0.75,ONET03,UX/UI & Digital Design,Moderate_Growth,0.55,0.23486798,0.23486798,0.20418338,0.18321599,0.03068459,WEF05,ONET02,ONET_BrightOutlook_2024,0.0
retail supply chain technology,1,0.75,WEF05,Digital Platforms & E-commerce,Moderate_Growth,0.7,0.25535664,0.25535664,0.24339545,0.20892918,0.011961192,ONET06,MCK02,WEF_FutureOfJobs_2025,0.0
Sales CRM,1,0.754,WEF05,Digital Platforms & E-commerce,Moderate_Growth,0.7,0.28022015,0.28022015,0.20937666,0.17018987,0.07084349,ONET02,ESCO02,WEF_FutureOfJobs_2025,0.0
reviews,1,0.29,DEC03,Routine Maintenance Coding,Decline,-0.3,0.12316423,0.12316423,0.070803136,0.06645061,0.052361093,MCK04,DEC02,McKinsey_FutureOfWork_2023,0.0
MasterClass,1,0.75,ESCO01,Project Management & Agile Methodologies,Moderate_Growth,0.55,0.21448958,0.21448958,0.18688463,0.16194625,0.027604952,DEC03,ONET06,ESCO_v1.2_2024,0.0
WebRTC,2,0.8,DEC02,Legacy Web Development,Decline,-0.4,0.2755068,0.2755068,0.19748367,0.18914504,0.07802312,ONET03,MCK02,Expert_consensus,0.0
Salesforce Admin Certification,1,0.75,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.23723906,0.23723906,0.22197339,0.20815371,0.015265673,ONET05,WEF03,ONET_BrightOutlook_2024,0.0
revenue streams,1,0.75,WEF05,Digital Platforms & E-commerce,Moderate_Growth,0.7,0.26053634,0.26053634,0.18406788,0.15875821,0.07646847,ONET06,ONET02,WEF_FutureOfJobs_2025,0.0
Revenue Recognition,1,0.75,WEF05,Digital Platforms & E-commerce,Moderate_Growth,0.7,0.2333786,0.2333786,0.21162838,0.17415124,0.021750227,DEC01,ONET06,WEF_FutureOfJobs_2025,0.0
SAP ECC,1,0.75,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.26912776,0.26912776,0.22014694,0.21859147,0.048980817,WEF05,ONET02,McKinsey_FutureOfWork_2025,0.0
SAP Process Integration (PI),1,0.803,MCK01,Process Automation & RPA,Moderate_Growth,0.5,0.2977836,0.2977836,0.23010279,0.21908344,0.06768082,ESCO02,ONET02,McKinsey_FutureOfWork_2025,0.0
voice recording,1,0.75,DEC01,Routine Data Entry & Clerical,Decline,-0.6,0.17514563,0.17514563,0.11221481,0.1054622,0.062930815,WEF07,MCK03,WEF_FutureOfJobs_2023,0.0
SAP releases,1,0.75,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.24196745,0.24196745,0.24029067,0.23587123,0.001676783,ONET02,DEC03,McKinsey_FutureOfWork_2025,0.0
SAP S/4HANA landscapes,1,0.75,ONET01,Software Development & Engineering,Moderate_Growth,0.65,0.22218454,0.22218454,0.20855011,0.20655622,0.013634428,MCK02,WEF04,ONET_BrightOutlook_2024,0.0
SAP S4 HANA,1,0.75,WEF02,Big Data & Analytics,Strong_Growth,0.9,0.2752723,0.2752723,0.27363616,0.25608492,0.0016361475,MCK02,ESCO01,WEF_FutureOfJobs_2025,0.0
SAP SuccessFactors,1,0.75,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.28980383,0.28980383,0.25806394,0.2463627,0.03173989,ESCO02,DEC03,McKinsey_FutureOfWork_2025,0.0
SAP Supply Chain Management,1,0.75,ESCO01,Project Management & Agile Methodologies,Moderate_Growth,0.55,0.26499942,0.26499942,0.26279032,0.2554861,0.0022090971,ONET02,ESCO02,ESCO_v1.2_2024,0.0
retrieval-augmented generation (RAG),1,0.77,DEC03,Routine Maintenance Coding,Decline,-0.3,0.16132875,0.16132875,0.13581452,0.12196727,0.02551423,WEF07,MCK02,McKinsey_FutureOfWork_2023,0.0
SAS,1,0.85,WEF03,Cybersecurity,Strong_Growth,0.9,0.24825285,0.24825285,0.21261893,0.20943156,0.03563392,MCK04,WEF04,WEF_FutureOfJobs_2025,0.0
SAS software,1,0.843,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.27734056,0.27734056,0.26798555,0.24370937,0.009355009,WEF02,MCK02,ONET_BrightOutlook_2024,0.0
SAS9 -Base,1,0.75,WEF04,Cloud Computing & Infrastructure,Strong_Growth,0.85,0.1465696,0.1465696,0.13400021,0.11893888,0.012569383,WEF03,DEC03,WEF_FutureOfJobs_2025,0.0
satellites,1,0.75,WEF04,Cloud Computing & Infrastructure,Strong_Growth,0.85,0.23260699,0.23260699,0.16368306,0.14952442,0.068923935,ONET02,ONET06,WEF_FutureOfJobs_2025,0.0
SCADA HMI,1,0.418,WEF03,Cybersecurity,Strong_Growth,0.9,0.2185708,0.2185708,0.19874543,0.18571028,0.01982537,MCK01,WEF07,WEF_FutureOfJobs_2025,0.0
voice products,1,0.75,WEF05,Digital Platforms & E-commerce,Moderate_Growth,0.7,0.1724546,0.1724546,0.13148724,0.12890534,0.04096736,MCK02,DEC02,WEF_FutureOfJobs_2025,0.0
SCADA HMI graphic screens,1,0.832,ONET03,UX/UI & Digital Design,Moderate_Growth,0.55,0.23089083,0.23089083,0.13404705,0.1251888,0.09684378,WEF03,MCK01,ONET_BrightOutlook_2024,0.0
SCADA protection,1,0.75,WEF03,Cybersecurity,Strong_Growth,0.9,0.2555889,0.2555889,0.18059035,0.15344465,0.07499854,MCK01,MCK02,WEF_FutureOfJobs_2025,0.0
Scala,1,0.851,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.24994342,0.24994342,0.24119899,0.17079115,0.0087444335,WEF02,WEF04,ONET_BrightOutlook_2024,0.0
scalability,3,0.7759999999999999,MCK05,Resilience & Adaptability,Strong_Growth,0.75,0.28135914,0.28135914,0.21333073,0.2048125,0.068028405,ONET06,WEF04,WEF_FutureOfJobs_2025,0.0
scale,1,0.384,MCK05,Resilience & Adaptability,Strong_Growth,0.75,0.1716953,0.1716953,0.10924504,0.08338307,0.062450267,WEF04,MCK04,WEF_FutureOfJobs_2025,0.0
retirement savings plans,2,0.75,MCK05,Resilience & Adaptability,Strong_Growth,0.75,0.20248827,0.20248827,0.1727843,0.12318641,0.029703975,ESCO01,DEC02,WEF_FutureOfJobs_2025,0.0
schedule management,1,0.75,ESCO01,Project Management & Agile Methodologies,Moderate_Growth,0.55,0.29674172,0.29674172,0.28117198,0.24587137,0.0155697465,ONET02,DEC03,ESCO_v1.2_2024,0.0
RabbitMQ,1,0.845,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.20351528,0.20351528,0.14414048,0.12763761,0.059374794,ONET03,ESCO01,ONET_BrightOutlook_2024,0.0
Vision benefits,1,0.75,MCK05,Resilience & Adaptability,Strong_Growth,0.75,0.16151649,0.16151649,0.12884793,0.097798854,0.03266856,DEC03,MCK03,WEF_FutureOfJobs_2025,0.0
Plastics,1,0.844,DEC02,Legacy Web Development,Decline,-0.4,0.20232996,0.20232996,0.18343174,0.15987492,0.018898219,WEF06,WEF04,Expert_consensus,0.0
privileged access,2,0.645,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.16740783,0.16740783,0.12731953,0.12296247,0.040088296,MCK02,WEF03,ONET_BrightOutlook_2024,0.0
stock purchase plan,1,0.75,WEF05,Digital Platforms & E-commerce,Moderate_Growth,0.7,0.11367501,0.11367501,0.062269893,0.04915937,0.05140512,ESCO02,DEC03,WEF_FutureOfJobs_2025,0.0
Storage,1,0.839,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.2413938,0.2413938,0.17676018,0.15611985,0.06463362,DEC02,MCK05,ONET_BrightOutlook_2024,0.0
storage resources,1,0.75,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.26427826,0.26427826,0.20515771,0.19164574,0.05912055,MCK05,DEC02,ONET_BrightOutlook_2024,0.0
Process Orchestration (PO),1,0.838,MCK01,Process Automation & RPA,Moderate_Growth,0.5,0.27578765,0.27578765,0.24228674,0.22263604,0.03350091,WEF04,ONET02,McKinsey_FutureOfWork_2025,0.0
store submissions,1,0.537,DEC02,Legacy Web Development,Decline,-0.4,0.16923922,0.16923922,0.16803011,0.1481935,0.00120911,DEC01,MCK02,Expert_consensus,0.0
process improvement,1,0.75,MCK01,Process Automation & RPA,Moderate_Growth,0.5,0.25304806,0.25304806,0.2346999,0.23210727,0.018348157,DEC03,MCK02,McKinsey_FutureOfWork_2025,0.0
stormwater management,1,0.701,ESCO01,Project Management & Agile Methodologies,Moderate_Growth,0.55,0.29184243,0.29184243,0.19786364,0.18134469,0.09397879,WEF04,DEC03,ESCO_v1.2_2024,0.0
stormwater systems,1,0.75,WEF04,Cloud Computing & Infrastructure,Strong_Growth,0.85,0.2700532,0.2700532,0.22148632,0.21535225,0.048566893,ESCO01,ONET06,WEF_FutureOfJobs_2025,0.0
process,2,0.653,MCK01,Process Automation & RPA,Moderate_Growth,0.5,0.25254604,0.25254604,0.19249335,0.18340723,0.060052693,ONET02,MCK04,McKinsey_FutureOfWork_2025,0.0
procedures,1,0.75,DEC01,Routine Data Entry & Clerical,Decline,-0.6,0.29578668,0.29578668,0.29301825,0.24579674,0.0027684271,DEC03,ONET02,WEF_FutureOfJobs_2023,0.0
Story,1,0.75,MCK04,Critical Thinking & Problem Solving,Strong_Growth,0.8,0.084795125,0.084795125,0.07157487,0.06648054,0.013220258,DEC03,MCK05,McKinsey_FutureOfWork_2025,0.0
strategic plan,1,0.75,ESCO01,Project Management & Agile Methodologies,Moderate_Growth,0.55,0.27862233,0.27862233,0.26813903,0.25247604,0.010483295,MCK02,MCK04,ESCO_v1.2_2024,0.0
Strategic priorities,1,0.75,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.28955135,0.28955135,0.28312436,0.2730714,0.00642699,ESCO01,MCK04,McKinsey_FutureOfWork_2025,0.0
pro,1,0.286,MCK04,Critical Thinking & Problem Solving,Strong_Growth,0.8,0.15588659,0.15588659,0.15014811,0.10982728,0.005738482,DEC02,MCK02,McKinsey_FutureOfWork_2025,0.0
private sector organizations,1,0.75,ONET06,Blockchain & Distributed Systems,Moderate_Growth,0.5,0.29569626,0.29569626,0.25281128,0.24516861,0.042884976,ONET02,WEF04,ONET_BrightOutlook_2024,0.0
procurement KPIs,1,0.782,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.27267596,0.27267596,0.23670924,0.2332693,0.035966724,ESCO02,WEF05,McKinsey_FutureOfWork_2025,0.0
private equity investments,1,0.834,ONET06,Blockchain & Distributed Systems,Moderate_Growth,0.5,0.26792932,0.26792932,0.18573166,0.17164743,0.08219765,WEF05,WEF04,ONET_BrightOutlook_2024,0.0
work culture,1,0.75,ONET03,UX/UI & Digital Design,Moderate_Growth,0.55,0.2730549,0.2730549,0.26347345,0.2538868,0.009581447,MCK02,MCK05,ONET_BrightOutlook_2024,0.0
privacy frameworks,1,0.75,ONET06,Blockchain & Distributed Systems,Moderate_Growth,0.5,0.25695688,0.25695688,0.22470617,0.19355589,0.032250702,ONET02,WEF05,ONET_BrightOutlook_2024,0.0
privacy + compliance,1,0.463,ONET06,Blockchain & Distributed Systems,Moderate_Growth,0.5,0.26166913,0.26166913,0.23667787,0.23246337,0.024991259,DEC01,WEF03,ONET_BrightOutlook_2024,0.0
strategy,2,0.75,MCK03,Leadership & People Development,Moderate_Growth,0.55,0.2204619,0.2204619,0.2202338,0.18556406,0.00022810698,ESCO01,MCK05,McKinsey_FutureOfWork_2025,0.0
Privacy,1,0.75,ONET06,Blockchain & Distributed Systems,Moderate_Growth,0.5,0.20217808,0.20217808,0.16859645,0.14596424,0.03358163,ONET02,WEF03,ONET_BrightOutlook_2024,0.0
prints,1,0.748,DEC01,Routine Data Entry & Clerical,Decline,-0.6,0.13270465,0.13270465,0.13139309,0.1089802,0.0013115555,DEC03,ONET02,WEF_FutureOfJobs_2023,0.0
printers,1,0.75,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.1902118,0.1902118,0.16135153,0.15873708,0.028860271,DEC02,WEF04,ONET_BrightOutlook_2024,0.0
Print Production,1,0.75,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.18964204,0.18964204,0.1738704,0.17210768,0.015771642,DEC02,ONET02,McKinsey_FutureOfWork_2025,0.0
strategy implementation,1,0.844,ESCO01,Project Management & Agile Methodologies,Moderate_Growth,0.55,0.2871477,0.2871477,0.22950289,0.20336011,0.057644814,MCK02,ESCO02,ESCO_v1.2_2024,0.0
streaming,1,0.75,ONET04,Game Development & Interactive Media,Moderate_Growth,0.6,0.20355926,0.20355926,0.15085186,0.14490445,0.052707404,DEC02,ONET02,ONET_BrightOutlook_2024,0.0
print,1,0.632,DEC03,Routine Maintenance Coding,Decline,-0.3,0.10583364,0.10583364,0.08971955,0.08669571,0.016114093,ONET02,WEF01,McKinsey_FutureOfWork_2023,0.0
Prime,1,0.692,ESCO01,Project Management & Agile Methodologies,Moderate_Growth,0.55,0.130805,0.130805,0.12670404,0.12657832,0.0041009635,ONET06,ONET02,ESCO_v1.2_2024,0.0
Pricing Strategies,1,0.75,WEF05,Digital Platforms & E-commerce,Moderate_Growth,0.7,0.26244253,0.26244253,0.19842325,0.18337838,0.06401928,ESCO01,MCK04,WEF_FutureOfJobs_2025,0.0
Procurement contracts,1,0.75,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.27235153,0.27235153,0.23288399,0.22876906,0.039467543,ONET06,WEF05,McKinsey_FutureOfWork_2025,0.0
Procurement transformation,1,0.75,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.23309161,0.23309161,0.21779901,0.19018266,0.0152926,WEF05,ONET06,McKinsey_FutureOfWork_2025,0.0
production defects,1,0.75,DEC03,Routine Maintenance Coding,Decline,-0.3,0.26682076,0.26682076,0.2017972,0.1591878,0.06502356,DEC02,ONET05,McKinsey_FutureOfWork_2023,0.0
product life cycle,1,0.75,MCK05,Resilience & Adaptability,Strong_Growth,0.75,0.21554446,0.21554446,0.1950487,0.16670045,0.020495757,DEC03,DEC02,WEF_FutureOfJobs_2025,0.0
Production Cast Members,1,0.75,MCK03,Leadership & People Development,Moderate_Growth,0.55,0.16120793,0.16120793,0.08784707,0.07121511,0.07336086,MCK02,ONET04,McKinsey_FutureOfWork_2025,0.0
production,3,0.6753333333333332,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.25654826,0.25654826,0.22415859,0.22113378,0.03238967,ONET02,MCK03,McKinsey_FutureOfWork_2025,0.0
Stage 2 Capital,1,0.75,ESCO01,Project Management & Agile Methodologies,Moderate_Growth,0.55,0.15762006,0.15762006,0.15548687,0.14406209,0.0021331906,MCK03,ONET04,ESCO_v1.2_2024,0.0
Product strategy,1,0.75,ESCO01,Project Management & Agile Methodologies,Moderate_Growth,0.55,0.23524317,0.23524317,0.20344974,0.19879296,0.03179343,ESCO02,MCK02,ESCO_v1.2_2024,0.0
product rules,1,0.75,ESCO02,Business Analysis & Requirements Engineering,Moderate_Growth,0.5,0.1734818,0.1734818,0.15203007,0.14694361,0.021451741,WEF05,ONET03,ESCO_v1.2_2024,0.0
Product pricing,1,0.75,WEF05,Digital Platforms & E-commerce,Moderate_Growth,0.7,0.18528228,0.18528228,0.113774136,0.097858034,0.07150814,ONET06,ESCO02,WEF_FutureOfJobs_2025,0.0
Wind generation,1,0.75,MCK05,Resilience & Adaptability,Strong_Growth,0.75,0.1270891,0.1270891,0.095597886,0.08802644,0.031491213,WEF06,MCK03,WEF_FutureOfJobs_2025,0.0
Product positioning,1,0.75,ONET03,UX/UI & Digital Design,Moderate_Growth,0.55,0.10670323,0.10670323,0.08907184,0.08161618,0.01763139,ESCO02,WEF05,ONET_BrightOutlook_2024,0.0
product pillars,1,0.75,ESCO02,Business Analysis & Requirements Engineering,Moderate_Growth,0.5,0.20921856,0.20921856,0.15759833,0.15371697,0.05162023,DEC02,ESCO01,ESCO_v1.2_2024,0.0
standards,2,0.75,DEC02,Legacy Web Development,Decline,-0.4,0.2387973,0.2387973,0.21427347,0.21075167,0.02452384,DEC03,ONET03,Expert_consensus,0.0
Product Owner,1,0.75,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.09821911,0.09821911,0.09597231,0.09391332,0.0022468045,WEF07,DEC02,McKinsey_FutureOfWork_2025,0.0
product mindset,1,0.75,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.19829972,0.19829972,0.18544413,0.18220359,0.012855589,DEC03,WEF05,McKinsey_FutureOfWork_2025,0.0
State Government,1,0.435,ONET06,Blockchain & Distributed Systems,Moderate_Growth,0.5,0.25016052,0.25016052,0.18301898,0.15689869,0.06714153,ONET02,WEF04,ONET_BrightOutlook_2024,0.0
State Government projects,1,0.75,ESCO01,Project Management & Agile Methodologies,Moderate_Growth,0.55,0.23515959,0.23515959,0.22543181,0.20953447,0.009727776,MCK03,DEC03,ESCO_v1.2_2024,0.0
Word,1,0.833,MCK05,Resilience & Adaptability,Strong_Growth,0.75,0.118303515,0.118303515,0.117511496,0.11008764,0.00079201907,ESCO01,ONET02,WEF_FutureOfJobs_2025,0.0
product,2,0.75,DEC03,Routine Maintenance Coding,Decline,-0.3,0.11450955,0.11450955,0.10728078,0.10509822,0.0072287694,MCK05,WEF05,McKinsey_FutureOfWork_2023,0.0
product knowledge,1,0.75,ESCO02,Business Analysis & Requirements Engineering,Moderate_Growth,0.5,0.25908807,0.25908807,0.24770656,0.22032827,0.011381507,MCK02,WEF07,ESCO_v1.2_2024,0.0
Product Judgment,1,0.75,ESCO02,Business Analysis & Requirements Engineering,Moderate_Growth,0.5,0.10527749,0.10527749,0.09748236,0.087826215,0.0077951327,MCK02,MCK04,ESCO_v1.2_2024,0.0
product innovation,2,0.75,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.24083042,0.24083042,0.22575063,0.18469794,0.015079796,WEF05,ONET03,McKinsey_FutureOfWork_2025,0.0
state law,1,0.75,ONET06,Blockchain & Distributed Systems,Moderate_Growth,0.5,0.13620156,0.13620156,0.057098683,0.054092668,0.079102874,MCK01,ONET02,ONET_BrightOutlook_2024,0.0
product discovery,1,0.75,ESCO02,Business Analysis & Requirements Engineering,Moderate_Growth,0.5,0.21733075,0.21733075,0.199996,0.19805554,0.01733476,WEF07,WEF05,ESCO_v1.2_2024,0.0
state repayment assistance programs,1,0.75,ONET06,Blockchain & Distributed Systems,Moderate_Growth,0.5,0.1244923,0.1244923,0.08434263,0.052134335,0.040149674,ONET02,ONET03,ONET_BrightOutlook_2024,0.0
Statistics,2,0.8085,WEF02,Big Data & Analytics,Strong_Growth,0.9,0.24392773,0.24392773,0.18512669,0.17255853,0.05880104,ONET02,MCK03,WEF_FutureOfJobs_2025,0.0
Stats,2,0.473,WEF02,Big Data & Analytics,Strong_Growth,0.9,0.20857015,0.20857015,0.20675153,0.16608201,0.0018186271,ONET02,MCK03,WEF_FutureOfJobs_2025,0.0
steam and hydronic heating,1,0.793,WEF04,Cloud Computing & Infrastructure,Strong_Growth,0.85,0.21022797,0.21022797,0.16897862,0.110787496,0.04124935,ONET04,MCK02,WEF_FutureOfJobs_2025,0.0
Product delivery,1,0.75,WEF05,Digital Platforms & E-commerce,Moderate_Growth,0.7,0.2646193,0.2646193,0.20456421,0.18116966,0.060055077,MCK02,ONET06,WEF_FutureOfJobs_2025,0.0
product costings,1,0.818,ESCO02,Business Analysis & Requirements Engineering,Moderate_Growth,0.5,0.26253432,0.26253432,0.198216,0.19531305,0.064318314,WEF06,ESCO01,ESCO_v1.2_2024,0.0
STEM,1,0.75,MCK05,Resilience & Adaptability,Strong_Growth,0.75,0.17414464,0.17414464,0.15627606,0.15149894,0.017868578,MCK03,ONET02,WEF_FutureOfJobs_2025,0.0
product acoustics performance,1,0.83,ONET03,UX/UI & Digital Design,Moderate_Growth,0.55,0.13279667,0.13279667,0.1255406,0.11833748,0.0072560757,ESCO02,DEC02,ONET_BrightOutlook_2024,0.0
STM32 microcontroller,1,0.75,ESCO01,Project Management & Agile Methodologies,Moderate_Growth,0.55,0.0826076,0.0826076,0.04959315,0.045977503,0.033014446,DEC02,WEF07,ESCO_v1.2_2024,0.0
Pricing,3,0.7633333333333333,WEF05,Digital Platforms & E-commerce,Moderate_Growth,0.7,0.15469211,0.15469211,0.13422662,0.10038475,0.020465493,ONET06,MCK04,WEF_FutureOfJobs_2025,0.0
pretraining,1,0.852,DEC01,Routine Data Entry & Clerical,Decline,-0.6,0.2574482,0.2574482,0.19376402,0.1883728,0.06368418,MCK03,DEC03,WEF_FutureOfJobs_2023,0.0
streaming architectures,1,0.85,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.24025151,0.24025151,0.22279018,0.204711,0.01746133,DEC02,WEF04,ONET_BrightOutlook_2024,0.0
Plumbing standards,1,0.75,ONET03,UX/UI & Digital Design,Moderate_Growth,0.55,0.22235821,0.22235821,0.19968165,0.1898649,0.022676557,MCK01,WEF04,ONET_BrightOutlook_2024,0.0
studio theatrical release events,1,0.75,ONET04,Game Development & Interactive Media,Moderate_Growth,0.6,0.2073717,0.2073717,0.14322844,0.14149027,0.064143255,ESCO01,MCK02,ONET_BrightOutlook_2024,0.0
post-implementation review processes,1,0.75,DEC03,Routine Maintenance Coding,Decline,-0.3,0.2653934,0.2653934,0.21979244,0.21975936,0.045600966,ONET02,ESCO02,McKinsey_FutureOfWork_2023,0.0
post,4,0.5015000000000001,MCK04,Critical Thinking & Problem Solving,Strong_Growth,0.8,0.15290041,0.15290041,0.14039688,0.13539685,0.012503535,ONET02,ESCO01,McKinsey_FutureOfWork_2025,0.0
positive behaviour support,1,0.75,MCK05,Resilience & Adaptability,Strong_Growth,0.75,0.24876684,0.24876684,0.21587007,0.15573634,0.032896772,DEC03,MCK03,WEF_FutureOfJobs_2025,0.0
Position limits,1,0.75,ESCO01,Project Management & Agile Methodologies,Moderate_Growth,0.55,0.08934329,0.08934329,0.084080346,0.07698136,0.005262941,MCK05,ONET01,ESCO_v1.2_2024,0.0
style guidelines,1,0.814,DEC02,Legacy Web Development,Decline,-0.4,0.29038817,0.29038817,0.18677868,0.18202624,0.10360949,ONET03,DEC03,Expert_consensus,0.0
portal,1,0.75,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.20236239,0.20236239,0.19001257,0.1844656,0.012349814,ONET03,MCK01,ONET_BrightOutlook_2024,0.0
Walmart’s accessibility standards,1,0.75,ONET03,UX/UI & Digital Design,Moderate_Growth,0.55,0.16615392,0.16615392,0.14911912,0.13276923,0.017034799,MCK05,MCK02,ONET_BrightOutlook_2024,0.0
politiques de confidentialité,1,0.75,WEF03,Cybersecurity,Strong_Growth,0.9,0.20109977,0.20109977,0.12102235,0.092322834,0.08007742,ONET06,MCK03,WEF_FutureOfJobs_2025,0.0
Policy Analysis,2,0.75,ESCO02,Business Analysis & Requirements Engineering,Moderate_Growth,0.5,0.20407276,0.20407276,0.1669864,0.15923674,0.037086353,WEF06,WEF01,ESCO_v1.2_2024,0.0
PointStreak Stats,1,0.75,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.15879516,0.15879516,0.1474033,0.14160173,0.011391863,ESCO01,WEF02,ONET_BrightOutlook_2024,0.0
PointStreak,1,0.559,ESCO01,Project Management & Agile Methodologies,Moderate_Growth,0.55,0.1459499,0.1459499,0.14267746,0.11556836,0.003272444,ONET02,MCK05,ESCO_v1.2_2024,0.0
point of sale,1,0.75,WEF05,Digital Platforms & E-commerce,Moderate_Growth,0.7,0.1833942,0.1833942,0.12511024,0.117792554,0.058283955,ONET03,MCK02,WEF_FutureOfJobs_2025,0.0
PMIC,1,0.847,ESCO01,Project Management & Agile Methodologies,Moderate_Growth,0.55,0.18185005,0.18185005,0.14220649,0.12904002,0.039643556,ONET06,WEF07,ESCO_v1.2_2024,0.0
Plumbing regulations,1,0.75,MCK01,Process Automation & RPA,Moderate_Growth,0.5,0.2128585,0.2128585,0.15154001,0.14650083,0.061318487,ONET03,DEC01,McKinsey_FutureOfWork_2025,0.0
Prescription drug insurance,1,0.75,WEF05,Digital Platforms & E-commerce,Moderate_Growth,0.7,0.06799183,0.06799183,0.051026043,0.04543622,0.016965788,ONET06,DEC03,WEF_FutureOfJobs_2025,0.0
plumbing,1,0.846,WEF04,Cloud Computing & Infrastructure,Strong_Growth,0.85,0.245685,0.245685,0.24317698,0.23622149,0.0025080144,MCK01,ONET02,WEF_FutureOfJobs_2025,0.0
PLM systems,1,0.75,ONET06,Blockchain & Distributed Systems,Moderate_Growth,0.5,0.26172984,0.26172984,0.20790572,0.1809426,0.05382411,ONET02,WEF04,ONET_BrightOutlook_2024,0.0
PLM,2,0.7055,ESCO01,Project Management & Agile Methodologies,Moderate_Growth,0.55,0.21240321,0.21240321,0.16125351,0.16078945,0.051149696,ONET06,MCK05,ESCO_v1.2_2024,0.0
PLCs,1,0.849,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.26767826,0.26767826,0.2427958,0.24223098,0.024882466,MCK01,WEF04,McKinsey_FutureOfWork_2025,0.0
PLC programming,1,0.815,MCK01,Process Automation & RPA,Moderate_Growth,0.5,0.26846412,0.26846412,0.24822843,0.23097776,0.020235687,WEF07,WEF01,McKinsey_FutureOfWork_2025,0.0
PLC,1,0.547,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.2513981,0.2513981,0.20496318,0.20460878,0.04643491,WEF07,MCK01,McKinsey_FutureOfWork_2025,0.0
Playwright,1,0.846,ONET04,Game Development & Interactive Media,Moderate_Growth,0.6,0.18984623,0.18984623,0.11909402,0.115553804,0.07075221,MCK04,DEC02,ONET_BrightOutlook_2024,0.0
PlayStation controllers,1,0.762,ONET04,Game Development & Interactive Media,Moderate_Growth,0.6,0.1916382,0.1916382,0.10634777,0.101499274,0.08529043,MCK01,ONET02,ONET_BrightOutlook_2024,0.0
Play Store).,1,0.422,ONET04,Game Development & Interactive Media,Moderate_Growth,0.6,0.16763394,0.16763394,0.14843263,0.14520293,0.019201308,DEC02,ONET02,ONET_BrightOutlook_2024,0.0
style guides,1,0.75,DEC02,Legacy Web Development,Decline,-0.4,0.29635248,0.29635248,0.2527587,0.23311716,0.043593764,ONET03,DEC03,Expert_consensus,0.0
Styled Components,1,0.809,DEC02,Legacy Web Development,Decline,-0.4,0.26216167,0.26216167,0.18601654,0.13001947,0.07614513,ONET03,DEC03,Expert_consensus,0.0
"Sub,",1,0.496,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.1356933,0.1356933,0.13444243,0.12976678,0.0012508631,MCK04,ONET03,ONET_BrightOutlook_2024,0.0
Subject Access Requests,1,0.733,ESCO02,Business Analysis & Requirements Engineering,Moderate_Growth,0.5,0.27775255,0.27775255,0.24371657,0.22387771,0.03403598,ONET03,WEF03,ESCO_v1.2_2024,0.0
