job_id,date_posted,skill,type,bloom,confidence_score,confidence_tier,source,semantic_density,context_agreement
in-edfabd3fa40a808b,,working closely with the wider networking team,Soft,N/A,0.756,Medium High,BERT (standalone),0.77,0.92
in-2960eddc94b20bb2,,work with a team,Soft,N/A,0.649,Medium,LLM,0.7,0.9
in-2960eddc94b20bb2,,acquisition,Hard,Apply,0.289,Very Low,BERT (standalone),0.9,0.81
in-1449a508ca52e0cd,,organising files,Hard,Apply,0.632,Medium,LLM,0.83,1.0
in-1449a508ca52e0cd,,applying standardised naming conventions,Hard,Apply,1.0,Very High,BERT+LLM,0.88,1.3
in-1449a508ca52e0cd,,ensuring assets are aligned to project coordinate systems,Hard,Apply,0.976,Very High,BERT+LLM,0.79,1.28
in-1449a508ca52e0cd,,prepare these files,Hard,Apply,0.665,Medium,BERT (standalone),0.77,0.9
in-1449a508ca52e0cd,,organising them,Hard,Apply,0.518,Medium Low,BERT (standalone),0.81,0.9
in-7fd767baaf0bccff,,assess business performance,Hard,Evaluate,0.752,Medium High,LLM,0.85,1.0
in-7fd767baaf0bccff,,assess financial performance,Hard,Evaluate,1.0,Very High,BERT+LLM,0.88,1.27
in-7fd767baaf0bccff,,undertake complex data analysis,Hard,Apply,0.994,Very High,BERT+LLM,0.81,1.29
in-7fd767baaf0bccff,,identify strategic risks,Hard,Evaluate,1.0,Very High,BERT+LLM,0.82,1.3
in-7fd767baaf0bccff,,identify options for mitigation,Hard,Analyze,1.0,Very High,BERT+LLM,0.81,1.26
in-7fd767baaf0bccff,,communicate complex issues orally,Soft,N/A,0.815,High,BERT+LLM,0.83,1.26
in-7fd767baaf0bccff,,communicate complex issues in writing,Soft,N/A,0.704,Medium High,LLM,0.8,1.0
in-7fd767baaf0bccff,,develop credible relationships with stakeholders,Soft,N/A,0.745,Medium High,LLM,0.86,1.0
in-7fd767baaf0bccff,,develop respected relationships with stakeholders,Soft,N/A,1.0,Very High,BERT+LLM,0.87,1.25
in-7fd767baaf0bccff,,respond to changes in priorities,Soft,N/A,0.877,High,BERT+LLM,0.77,1.3
in-7fd767baaf0bccff,,respond to demands for work,Soft,N/A,0.801,High,BERT+LLM,0.74,1.26
in-7fd767baaf0bccff,,undertake effective risk management,Soft,N/A,1.0,Very High,BERT+LLM,0.84,1.29
in-7fd767baaf0bccff,,generate new ways for assessing performance,Hard,Create,0.943,Very High,LLM,0.79,1.27
in-7fd767baaf0bccff,,adopt new ways for assessing performance,Hard,Evaluate,0.988,Very High,BERT+LLM,0.8,1.27
in-7fd767baaf0bccff,,brief Ministers,Soft,N/A,0.706,Medium High,LLM,0.81,1.0
in-7fd767baaf0bccff,,brief Cabinet Committees,Soft,N/A,0.707,Medium High,LLM,0.82,1.0
in-7fd767baaf0bccff,,brief Select Committees,Soft,N/A,0.706,Medium High,LLM,0.81,1.0
in-7fd767baaf0bccff,,share knowledge within team,Soft,N/A,0.732,Medium High,LLM,0.78,1.0
in-7fd767baaf0bccff,,share expertise within team,Soft,N/A,0.732,Medium High,LLM,0.78,1.0
in-7fd767baaf0bccff,,coach others,Soft,N/A,0.699,Medium,LLM,0.77,1.0
in-7fd767baaf0bccff,,mentor others,Soft,N/A,0.701,Medium High,LLM,0.78,1.0
in-7fd767baaf0bccff,,Assess business,Hard,Evaluate,0.698,Medium,BERT (standalone),0.81,0.9
in-7fd767baaf0bccff,,Clearly,Hard,Apply,0.524,Medium Low,BERT (standalone),0.81,0.9
in-7fd767baaf0bccff,,Develop credible,Hard,Create,0.698,Medium,BERT (standalone),0.83,0.9
in-7fd767baaf0bccff,,flexible,Soft,N/A,0.716,Medium High,BERT (standalone),0.84,0.9
in-7fd767baaf0bccff,,Generate,Hard,Create,0.651,Medium,BERT (standalone),0.84,0.9
in-7fd767baaf0bccff,,adopt new,Hard,Apply,0.483,Low,BERT (standalone),0.72,0.9
in-8548b0597f7e73f4,,provide L3 support,Hard,Evaluate,0.667,Medium,LLM,0.76,0.9
in-8548b0597f7e73f4,,providing L3 support for production incidents.,Hard,Evaluate,0.617,Medium,BERT (standalone),0.81,0.81
in-23b58a1b63ff95f3,,solve technical challenges,Soft,N/A,0.756,Medium High,BERT+LLM,0.84,1.19
in-23b58a1b63ff95f3,,shape innovative solutions,Soft,N/A,0.638,Medium,LLM,0.84,0.94
in-23b58a1b63ff95f3,,hands,Hard,Apply,0.489,Low,BERT (standalone),0.75,0.84
in-23b58a1b63ff95f3,,-on,Hard,Apply,0.474,Low,BERT (standalone),0.69,0.84
in-23b58a1b63ff95f3,,digging into systems,Hard,Apply,0.495,Low,BERT (standalone),0.78,0.84
in-23b58a1b63ff95f3,,shaping innovative solutions,Hard,Apply,0.503,Medium Low,BERT (standalone),0.86,0.84
in-ad97db3183f887b0,,collaborate with marketing,Soft,N/A,0.696,Medium,LLM,0.84,0.98
in-ad97db3183f887b0,,write persuasive copy,Hard,Create,1.0,Very High,BERT+LLM,0.81,1.13
in-ad97db3183f887b0,,optimize for high CTRs,Hard,Evaluate,1.0,Very High,BERT+LLM,0.75,1.27
in-ad97db3183f887b0,,develop digital ad content,Hard,Create,1.0,Very High,BERT+LLM,0.78,1.25
in-ad97db3183f887b0,,conceptualize webinar content,Hard,Apply,0.625,Medium,LLM,0.87,0.98
in-ad97db3183f887b0,,produce webinar content,Hard,Create,1.0,Very High,BERT+LLM,0.84,1.26
in-ad97db3183f887b0,,Collaborate closely with performance marketing,Hard,Evaluate,0.504,Medium Low,BERT (standalone),0.85,0.88
in-ad97db3183f887b0,,turn content leads CRM nurturing conversions.,Hard,Apply,0.517,Medium Low,BERT (standalone),0.8,0.88
in-ad97db3183f887b0,,conversion -led copy,Hard,Apply,0.517,Medium Low,BERT (standalone),0.78,0.88
in-ad97db3183f887b0,,low cost -per -lead.,Hard,Apply,0.504,Medium Low,BERT (standalone),0.73,0.88
in-ad97db3183f887b0,,Conceptualize,Hard,Apply,0.53,Medium Low,BERT (standalone),0.9,0.88
in-938727076eb13d18,,collaborate with cross-functional team,Soft,N/A,0.672,Medium,LLM,0.86,0.9
in-938727076eb13d18,,establish content vertical,Soft,N/A,0.641,Medium,LLM,0.84,0.9
in-938727076eb13d18,,scale content vertical,Soft,N/A,0.636,Medium,LLM,0.8,0.9
in-938727076eb13d18,,collaborating with a,Hard,Apply,0.454,Low,BERT (standalone),0.78,0.81
in-938727076eb13d18,,establish,Hard,Apply,0.396,Very Low,BERT (standalone),0.87,0.81
in-938727076eb13d18,,scale,Hard,Apply,0.386,Very Low,BERT (standalone),0.75,0.81
in-deb73d430b786346,,detail infrastructure design,Hard,Create,0.71,Medium High,LLM,0.86,0.9
in-771baa9b246cf0b6,,drive financial performance,Hard,Apply,1.0,Very High,BERT+LLM,0.84,1.36
in-771baa9b246cf0b6,,drive strategic decision-making,Soft,N/A,0.927,Very High,BERT+LLM,0.87,1.37
in-c8a1f09cffff054e,,design beautiful tooling,Hard,Create,0.704,Medium High,LLM,0.82,0.9
in-c8a1f09cffff054e,,design seamless tooling,Hard,Create,0.703,Medium High,LLM,0.81,0.9
in-c8a1f09cffff054e,,taking,Hard,Apply,0.44,Low,BERT (standalone),0.78,0.81
in-4fb4f5da3ec2886b,,deliver solutions,Hard,Apply,0.597,Medium Low,LLM,0.84,0.9
in-421268cfcc9c960a,,ensure products work effectively,Hard,Analyze,0.675,Medium,LLM,0.82,0.9
in-38d70f8f1a00eb3d,,perform analytical deep-dives,Hard,Apply,1.0,Very High,BERT+LLM,0.84,1.32
in-38d70f8f1a00eb3d,,analyze problems,Hard,Analyze,1.0,Very High,BERT+LLM,0.83,1.33
in-38d70f8f1a00eb3d,,identify hypothesis,Hard,Analyze,1.0,Very High,BERT+LLM,0.84,1.32
in-38d70f8f1a00eb3d,,design experiments,Hard,Create,0.772,Medium High,LLM,0.86,1.02
in-38d70f8f1a00eb3d,,execute experiments,Hard,Apply,1.0,Very High,BERT+LLM,0.87,1.33
in-38d70f8f1a00eb3d,,perform exploratory analysis,Hard,Apply,1.0,Very High,BERT+LLM,0.88,1.32
in-38d70f8f1a00eb3d,,understand user engagement behavior,Hard,Apply,1.0,Very High,BERT+LLM,0.84,1.33
in-38d70f8f1a00eb3d,,derive insights,Hard,Apply,1.0,Very High,BERT+LLM,0.81,1.33
in-38d70f8f1a00eb3d,,create personalized segmentation strategies,Hard,Create,1.0,Very High,BERT+LLM,0.9,1.33
in-38d70f8f1a00eb3d,,leverage propensity models,Hard,Create,0.679,Medium,LLM,0.84,1.02
in-38d70f8f1a00eb3d,,enable targeting of offers and experiences,Hard,Apply,0.969,Very High,BERT+LLM,0.78,1.29
in-38d70f8f1a00eb3d,,identify key trends,Hard,Analyze,1.0,Very High,BERT+LLM,0.77,1.33
in-38d70f8f1a00eb3d,,build automated reporting,Hard,Create,1.0,Very High,BERT+LLM,0.83,1.33
in-38d70f8f1a00eb3d,,build executive-facing dashboards,Hard,Create,1.0,Very High,BERT+LLM,0.88,1.32
in-38d70f8f1a00eb3d,,track progress of acquisition,Hard,Apply,1.0,Very High,BERT+LLM,0.78,1.32
in-38d70f8f1a00eb3d,,track monetization trends,Hard,Apply,0.648,Medium,LLM,0.83,1.02
in-38d70f8f1a00eb3d,,track engagement trends,Hard,Apply,0.645,Medium,LLM,0.81,1.02
in-38d70f8f1a00eb3d,,opportunities,Hard,Apply,0.553,Medium Low,BERT (standalone),0.9,0.92
in-38d70f8f1a00eb3d,,design,Hard,Create,0.64,Medium,BERT (standalone),0.78,0.92
in-38d70f8f1a00eb3d,,Inform future experimentation design,Hard,Create,0.721,Medium High,BERT (standalone),0.85,0.92
in-38d70f8f1a00eb3d,,roadmaps,Hard,Understand,0.589,Medium Low,BERT (standalone),0.84,0.92
in-38d70f8f1a00eb3d,,leveraging propensity models,Hard,Create,0.591,Medium Low,BERT (standalone),0.86,0.92
in-38d70f8f1a00eb3d,,experiences based on user attributes,Hard,Analyze,0.581,Medium Low,BERT (standalone),0.79,0.92
in-38d70f8f1a00eb3d,,monetization,Hard,Apply,0.553,Medium Low,BERT (standalone),0.9,0.92
in-38d70f8f1a00eb3d,,engagement trends.,Hard,Apply,0.547,Medium Low,BERT (standalone),0.86,0.92
in-2093dabd1471b320,,lead a flagship store,Soft,N/A,0.627,Medium,LLM,0.74,0.9
in-f3dbed03bcc0bfe6,,lead design discussions,Soft,N/A,0.944,Very High,BERT+LLM,0.81,1.37
in-f3dbed03bcc0bfe6,,enforce coding standards,Hard,Apply,1.0,Very High,BERT+LLM,0.82,1.37
in-f3dbed03bcc0bfe6,,ensure automation,Hard,Analyze,1.0,Very High,BERT+LLM,0.84,1.37
in-f3dbed03bcc0bfe6,,ensure scalability,Hard,Analyze,0.793,Medium High,LLM,0.86,1.05
in-f3dbed03bcc0bfe6,,scalability are at the core of every solution.,Hard,Apply,0.526,Medium Low,BERT (standalone),0.75,0.95
in-4549356d318c0337,,work with commercial products,Hard,Apply,0.567,Medium Low,LLM,0.8,0.9
in-ad7d0fa387739d7f,,take ownership of site manufacturing GL,Hard,Apply,0.927,Very High,BERT+LLM,0.77,1.2
in-ad7d0fa387739d7f,,take ownership of reports,Hard,Understand,0.605,Medium,LLM,0.77,0.93
in-ad7d0fa387739d7f,,take ownership of analyses,Hard,Apply,0.58,Medium Low,LLM,0.77,0.93
in-ad7d0fa387739d7f,,take ownership of budgets,Hard,Apply,0.579,Medium Low,LLM,0.77,0.93
in-ad7d0fa387739d7f,,take ownership of forecasts,Hard,Apply,0.581,Medium Low,LLM,0.78,0.93
in-ad7d0fa387739d7f,,take ownership of product costings,Hard,Apply,0.581,Medium Low,LLM,0.78,0.93
in-ad7d0fa387739d7f,,ensure integrity of cost accounting data,Soft,N/A,0.92,Very High,BERT+LLM,0.77,0.93
in-ad7d0fa387739d7f,,ensure integrity of management accounting data,Soft,N/A,0.711,Medium High,LLM,0.81,0.93
in-ad7d0fa387739d7f,,management accounting data.,Hard,Apply,0.553,Medium Low,BERT (standalone),0.85,0.83
in-18062a301768c11b,,manage team,Soft,N/A,0.827,High,BERT+LLM,0.65,0.9
in-18062a301768c11b,,manage development partners,Soft,N/A,0.615,Medium,LLM,0.85,0.9
in-18062a301768c11b,,hand,Hard,Apply,0.469,Low,BERT (standalone),0.72,0.81
in-18062a301768c11b,,-ons work,Hard,Apply,0.461,Low,BERT (standalone),0.72,0.81
in-3a39cfdef1dc8c0a,,build APEX code,Hard,Create,0.711,Medium High,LLM,0.73,0.93
in-3a39cfdef1dc8c0a,,build APEX classes,Hard,Create,1.0,Very High,BERT+LLM,0.75,1.17
in-3a39cfdef1dc8c0a,,build triggers,Hard,Create,0.721,Medium High,LLM,0.8,0.93
in-3a39cfdef1dc8c0a,,build integrations,Hard,Create,0.749,Medium High,BERT+LLM,0.88,0.93
in-3a39cfdef1dc8c0a,,build Visualforce components,Hard,Create,0.73,Medium High,LLM,0.86,0.93
in-3a39cfdef1dc8c0a,,build Lightning UI components,Hard,Create,0.721,Medium High,LLM,0.8,0.93
in-3a39cfdef1dc8c0a,,design real-time integration with Salesforce,Hard,Create,0.727,Medium High,LLM,0.84,0.93
in-3a39cfdef1dc8c0a,,design batch integration with Salesforce,Hard,Create,0.724,Medium High,LLM,0.82,0.93
in-3a39cfdef1dc8c0a,,implement real-time integration with Salesforce,Hard,Apply,0.73,Medium High,LLM,0.86,0.93
in-3a39cfdef1dc8c0a,,implement batch integration with Salesforce,Hard,Apply,1.0,Very High,BERT+LLM,0.84,1.17
in-3a39cfdef1dc8c0a,,use REST APIs,Hard,Apply,0.708,Medium High,LLM,0.71,0.93
in-3a39cfdef1dc8c0a,,use Bulk APIs,Hard,Apply,0.708,Medium High,LLM,0.71,0.93
in-3a39cfdef1dc8c0a,,apply secure coding practices,Hard,Apply,0.721,Medium High,LLM,0.8,0.93
in-3a39cfdef1dc8c0a,,implement security,Hard,Apply,0.73,Medium High,LLM,0.86,0.93
in-3a39cfdef1dc8c0a,,triggers,Hard,Apply,0.494,Low,BERT (standalone),0.84,0.83
in-3a39cfdef1dc8c0a,,design,Hard,Create,0.644,Medium,BERT (standalone),0.78,0.83
in-3a39cfdef1dc8c0a,,implementation of real -time,Hard,Apply,0.528,Medium Low,BERT (standalone),0.79,0.83
in-de70699309e45a6e,,apply editorial judgement,Soft,N/A,0.6,Medium,BERT+LLM,0.82,0.9
in-de70699309e45a6e,,push for clarity,Soft,N/A,0.628,Medium,LLM,0.74,0.9
in-de70699309e45a6e,,think in stories,Hard,Apply,0.471,Low,BERT (standalone),0.74,0.81
in-de70699309e45a6e,,push for clarity over noise.,Hard,Apply,0.472,Low,BERT (standalone),0.74,0.81
in-82a6c4c6b7d9ca36,,lead teams,Soft,N/A,0.758,Medium High,BERT+LLM,0.77,0.9
in-82a6c4c6b7d9ca36,,support pipeline solutions,Hard,Evaluate,0.707,Medium High,LLM,0.84,0.9
in-82a6c4c6b7d9ca36,,technical,Hard,Apply,0.353,Very Low,BERT (standalone),0.87,0.81
in-94be7f1dcf7291bd,,create scalable solutions,Hard,Create,0.71,Medium High,LLM,0.83,0.94
in-94be7f1dcf7291bd,,create efficient solutions,Hard,Create,0.711,Medium High,LLM,0.84,0.94
in-94be7f1dcf7291bd,,create user-friendly solutions,Hard,Create,1.0,Very High,BERT+LLM,0.85,1.19
in-94be7f1dcf7291bd,,enhance user experience,Hard,Create,0.707,Medium High,LLM,0.81,0.94
in-94be7f1dcf7291bd,,drive,Hard,Apply,0.307,Very Low,BERT (standalone),0.75,0.85
in-94be7f1dcf7291bd,,creation of scalable,Hard,Apply,0.489,Low,BERT (standalone),0.78,0.85
in-94be7f1dcf7291bd,,efficient,Hard,Apply,0.498,Low,BERT (standalone),0.87,0.85
in-3aa8c945bc3697b7,,integrate Power Apps with SharePoint Online,Hard,Create,1.0,Very High,BERT+LLM,0.79,1.29
in-3aa8c945bc3697b7,,integrate Power Apps with Dataverse,Hard,Create,0.758,Medium High,LLM,0.79,1.02
in-3aa8c945bc3697b7,,integrate Power Apps with other data sources,Hard,Create,0.951,Very High,LLM,0.76,1.28
in-f7d4087daa3ce046,,design AI-powered solutions,Hard,Create,0.806,High,LLM,0.85,1.02
in-f7d4087daa3ce046,,develop AI-powered solutions,Hard,Create,1.0,Very High,LLM,0.86,1.29
in-f7d4087daa3ce046,,deploy AI-powered solutions,Hard,Apply,1.0,Very High,BERT+LLM,0.82,1.31
in-f7d4087daa3ce046,,design,Hard,Create,0.684,Medium,BERT (standalone),0.78,0.92
in-f7d4087daa3ce046,,develop,Hard,Create,0.688,Medium,BERT (standalone),0.81,0.92
in-d531b391c880d7ca,,driven by,Hard,Apply,0.311,Very Low,BERT (standalone),0.72,0.81
in-d531b391c880d7ca,,craftsmanship,Hard,Apply,0.412,Low,BERT (standalone),0.9,0.81
in-d531b391c880d7ca,,creativity,Hard,Apply,0.412,Low,BERT (standalone),0.9,0.81
in-3283d3487f3efbbe,,solve hiring puzzles,Soft,N/A,0.87,High,BERT+LLM,0.79,1.34
in-3283d3487f3efbbe,,shape a world-class team,Soft,N/A,1.0,Very High,BERT+LLM,0.74,1.34
in-3283d3487f3efbbe,,love fast -paced environments,Hard,Apply,0.531,Medium Low,BERT (standalone),0.8,0.93
in-d4720b5ef65c8d9c,,meet customer expectations,Soft,N/A,0.641,Medium,LLM,0.84,0.9
in-d4720b5ef65c8d9c,,meet organisational goals,Soft,N/A,0.64,Medium,LLM,0.83,0.9
in-d4720b5ef65c8d9c,,ensuring that our platform meets all customer expectations,Hard,Apply,0.393,Very Low,BERT (standalone),0.79,0.81
in-fc6231d646f9e9a1,,select benefits,Soft,N/A,0.637,Medium,LLM,0.81,0.9
in-61b2431bbabae3a8,,collaborate with development team,Soft,N/A,0.692,Medium,LLM,0.83,0.93
in-61b2431bbabae3a8,,apply technical expertise,Hard,Apply,0.732,Medium High,LLM,0.83,0.93
in-61b2431bbabae3a8,,build custom tools,Hard,Create,1.0,Very High,BERT+LLM,0.76,1.21
in-61b2431bbabae3a8,,build services,Hard,Create,0.727,Medium High,LLM,0.8,0.93
in-61b2431bbabae3a8,,build platforms,Hard,Create,0.729,Medium High,LLM,0.81,0.93
in-61b2431bbabae3a8,,scale with demand,Hard,Apply,0.608,Medium,LLM,0.75,0.93
in-61b2431bbabae3a8,,Collaborating closely,Hard,Apply,0.372,Very Low,BERT (standalone),0.9,0.84
in-61b2431bbabae3a8,,applying,Hard,Apply,0.337,Very Low,BERT (standalone),0.84,0.84
in-61b2431bbabae3a8,,expanding your technical expertise,Hard,Apply,0.469,Low,BERT (standalone),0.83,0.84
in-61b2431bbabae3a8,,services,Hard,Apply,0.467,Low,BERT (standalone),0.84,0.84
in-61b2431bbabae3a8,,platforms that perform consistently,Hard,Apply,0.614,Medium,BERT (standalone),0.84,0.84
in-03782e4b5905271c,,adapt to changing requirements,Soft,N/A,0.696,Medium,LLM,0.8,0.99
in-03782e4b5905271c,,work in a fast-paced environment,Soft,N/A,0.787,Medium High,BERT+LLM,0.76,1.24
in-e5eb1d4c0919a899,,lead teams in delivering quality software,Soft,N/A,0.661,Medium,LLM,0.78,0.9
in-e5eb1d4c0919a899,,design software,Hard,Create,0.703,Medium High,LLM,0.81,0.9
in-e5eb1d4c0919a899,,architect software,Hard,Create,0.71,Medium High,LLM,0.86,0.9
in-e5eb1d4c0919a899,,leading team(s),Soft,N/A,0.667,Medium,BERT (standalone),0.81,0.81
in-e5eb1d4c0919a899,,delivering quality software.,Hard,Apply,0.396,Very Low,BERT (standalone),0.86,0.81
in-f5f2c13d2ff2fcbd,,align platform with organizational financial programs,Hard,Create,0.598,Medium Low,LLM,0.84,0.9
in-f5f2c13d2ff2fcbd,,align platform with strategic initiatives,Hard,Evaluate,0.596,Medium Low,LLM,0.82,0.9
in-d0357ccf3b02df8f,,drive innovation through data and automation technologies,Hard,Analyze,0.671,Medium,LLM,0.82,1.01
in-d0357ccf3b02df8f,,ensure seamless data availability,Hard,Analyze,1.0,Very High,BERT+LLM,0.83,1.31
in-d0357ccf3b02df8f,,ensure reliable integrations,Hard,Analyze,1.0,Very High,BERT+LLM,0.88,1.3
in-d0357ccf3b02df8f,,ensure operational efficiency,Soft,N/A,0.851,High,BERT+LLM,0.89,1.29
in-d0357ccf3b02df8f,,align with strategic objectives,Soft,N/A,0.718,Medium High,LLM,0.81,1.01
in-d0357ccf3b02df8f,,driving innovation through data,Hard,Apply,0.517,Medium Low,BERT (standalone),0.81,0.91
in-d0357ccf3b02df8f,,automation technologies,Hard,Analyze,0.567,Medium Low,BERT (standalone),0.9,0.91
in-0c1465987d4ab6b9,,drive technical progress,Soft,N/A,0.773,Medium High,BERT+LLM,0.83,1.22
in-0c1465987d4ab6b9,,help teams succeed,Soft,N/A,0.702,Medium High,LLM,0.76,0.96
in-0c1465987d4ab6b9,,make delivery more efficient,Soft,N/A,0.647,Medium,LLM,0.79,0.96
in-624d916e7467abfd,,design glucose monitoring systems,Hard,Create,0.676,Medium,LLM,0.83,0.9
in-624d916e7467abfd,,develop glucose monitoring systems,Hard,Create,0.677,Medium,LLM,0.83,0.9
in-624d916e7467abfd,,manufacture glucose monitoring systems,Hard,Analyze,0.601,Medium,LLM,0.86,0.9
in-cd90ab257a61bacf,,work with low-code platforms,Hard,Apply,0.617,Medium,LLM,0.79,0.9
in-cd90ab257a61bacf,,work with edge computing,Hard,Apply,0.587,Medium Low,LLM,0.76,0.9
in-ac61bae22baddace,,support production of cyber reporting,Hard,Evaluate,1.0,Very High,BERT+LLM,0.8,1.2
in-ac61bae22baddace,,support production of cyber metrics,Hard,Evaluate,0.71,Medium High,LLM,0.79,0.95
in-ac61bae22baddace,,ensure risk management processes remain healthy,Hard,Analyze,1.0,Very High,BERT+LLM,0.81,1.24
in-ac61bae22baddace,,ensure risk management processes align with cyber security strategy,Hard,Evaluate,0.628,Medium,LLM,0.8,0.95
in-ac61bae22baddace,,metrics,Hard,Apply,0.481,Low,BERT (standalone),0.81,0.86
in-ac61bae22baddace,,aligned,Hard,Apply,0.461,Low,BERT (standalone),0.81,0.86
in-ac61bae22baddace,,proactive,Soft,N/A,0.693,Medium,BERT (standalone),0.87,0.86
in-ac61bae22baddace,,collaborative,Hard,Apply,0.494,Low,BERT (standalone),0.9,0.86
in-ac61bae22baddace,,security‑focused.,Hard,Apply,0.369,Very Low,BERT (standalone),0.9,0.86
in-c3a7666d83cbd74e,,present to senior management,Hard,Apply,0.613,Medium,LLM,0.79,0.97
in-c3a7666d83cbd74e,,present to clients,Soft,N/A,0.683,Medium,LLM,0.76,0.97
in-c3a7666d83cbd74e,,interpret marketing performance data,Hard,Apply,1.0,Very High,BERT+LLM,0.86,1.26
in-c3a7666d83cbd74e,,interpret sales trends,Hard,Apply,1.0,Very High,BERT+LLM,0.78,1.23
in-c3a7666d83cbd74e,,interpret audience analytics,Hard,Apply,1.0,Very High,BERT+LLM,0.86,1.23
in-c3a7666d83cbd74e,,guide decision-making,Soft,N/A,0.831,High,BERT+LLM,0.86,1.26
in-c3a7666d83cbd74e,,presenting to senior management,Hard,Apply,0.529,Medium Low,BERT (standalone),0.81,0.88
in-c3a7666d83cbd74e,,clients with clarity,Hard,Apply,0.471,Low,BERT (standalone),0.78,0.88
in-c3a7666d83cbd74e,,influence.,Hard,Apply,0.483,Low,BERT (standalone),0.9,0.88
in-c3a7666d83cbd74e,,Data,Hard,Apply,0.502,Medium Low,BERT (standalone),0.72,0.88
in-c3a7666d83cbd74e,,-Driven Mindset,Hard,Apply,0.484,Low,BERT (standalone),0.81,0.88
in-c3a7666d83cbd74e,,Analytical,Hard,Apply,0.508,Medium Low,BERT (standalone),0.9,0.88
in-09fe972e2a68b43c,,collaborate with clients,Soft,N/A,0.611,Medium,LLM,0.82,0.9
in-09fe972e2a68b43c,,collaborate with partners,Soft,N/A,0.612,Medium,LLM,0.83,0.9
in-09fe972e2a68b43c,,shape a better world,Soft,N/A,0.599,Medium Low,LLM,0.73,0.9
in-20735de0e8414f99,,determine pad locations,Hard,Apply,0.99,Very High,BERT+LLM,0.81,1.29
in-20735de0e8414f99,,working with package engineers,Hard,Create,0.569,Medium Low,BERT (standalone),0.8,0.9
in-df6f85e26c061439,,deliver design solutions,Hard,Create,1.0,Very High,BERT+LLM,0.83,1.21
in-df6f85e26c061439,,perform complex analyses,Soft,N/A,0.666,Medium,LLM,0.82,0.94
in-df6f85e26c061439,,support business decisions,Soft,N/A,0.669,Medium,LLM,0.84,0.94
in-df6f85e26c061439,,prototype designs,Hard,Create,0.707,Medium High,LLM,0.84,0.94
in-df6f85e26c061439,,design complex workflows,Hard,Create,0.704,Medium High,LLM,0.82,0.94
in-2c1399927153fb24,,manage projects,Soft,N/A,0.637,Medium,LLM,0.81,0.94
in-2c1399927153fb24,,solve problems creatively,Soft,N/A,0.668,Medium,LLM,0.83,0.94
in-2c1399927153fb24,,optimize development processes,Hard,Create,1.0,Very High,BERT+LLM,0.88,1.22
in-2c1399927153fb24,,lead a team,Soft,N/A,0.871,High,BERT+LLM,0.7,0.94
in-2c1399927153fb24,,creative,Hard,Apply,0.497,Low,BERT (standalone),0.84,0.85
in-2c1399927153fb24,,problem,Hard,Apply,0.396,Very Low,BERT (standalone),0.81,0.85
in-2c1399927153fb24,,-solver,Hard,Apply,0.473,Low,BERT (standalone),0.81,0.85
in-e7c1ca00175aa277,,design decentralized applications,Hard,Create,0.686,Medium,LLM,0.9,0.9
in-e7c1ca00175aa277,,develop decentralized applications,Hard,Create,0.686,Medium,LLM,0.9,0.9
in-e7c1ca00175aa277,,deploy decentralized applications,Hard,Apply,0.686,Medium,LLM,0.9,0.9
in-e7c1ca00175aa277,,design smart contracts,Hard,Create,0.672,Medium,LLM,0.8,0.9
in-e7c1ca00175aa277,,develop smart contracts,Hard,Create,0.674,Medium,LLM,0.81,0.9
in-e7c1ca00175aa277,,deploy smart contracts,Hard,Apply,0.672,Medium,LLM,0.8,0.9
in-e7c1ca00175aa277,,skilled,Hard,Apply,0.448,Low,BERT (standalone),0.81,0.81
in-e7c1ca00175aa277,,experienced,Hard,Apply,0.331,Very Low,BERT (standalone),0.9,0.81
in-e7c1ca00175aa277,,design,Hard,Create,0.626,Medium,BERT (standalone),0.78,0.81
in-e7c1ca00175aa277,,develop,Hard,Create,0.63,Medium,BERT (standalone),0.81,0.81
in-e7c1ca00175aa277,,deploy secure,Hard,Apply,0.626,Medium,BERT (standalone),0.78,0.81
in-e7c1ca00175aa277,,efficient,Hard,Apply,0.485,Low,BERT (standalone),0.87,0.81
in-e7c1ca00175aa277,,scalable decentralized applications (DApps),Hard,Apply,0.488,Low,BERT (standalone),0.9,0.81
in-e7c1ca00175aa277,,smart contracts.,Hard,Apply,0.481,Low,BERT (standalone),0.83,0.81
in-e1899251cee9f628,,adapt to fast-paced environments,Soft,N/A,0.638,Medium,LLM,0.82,0.9
in-e1899251cee9f628,,adaptable.,Hard,Apply,0.515,Medium Low,BERT (standalone),0.9,0.81
in-51af8283fd6b4c67,,work in a dynamic team,Soft,N/A,0.679,Medium,LLM,0.71,0.94
in-51af8283fd6b4c67,,work with diverse technical background,Soft,N/A,0.635,Medium,LLM,0.8,0.94
in-51af8283fd6b4c67,,work with diverse management background,Soft,N/A,0.636,Medium,LLM,0.81,0.94
in-51af8283fd6b4c67,,leverage DNV global network,Soft,N/A,0.632,Medium,LLM,0.78,0.94
in-51af8283fd6b4c67,,work on exciting projects,Soft,N/A,0.735,Medium High,BERT+LLM,0.78,1.22
in-eb1ef332dc16dd51,,write copy for store products,Hard,Create,0.694,Medium,LLM,0.75,0.9
in-eb1ef332dc16dd51,,source products,Hard,Apply,0.593,Medium Low,LLM,0.81,0.9
in-eb1ef332dc16dd51,,procure products,Hard,Apply,0.595,Medium Low,LLM,0.83,0.9
