job_id,date_posted,knowledge,confidence_score,confidence_tier,source
in-559acc62bcf7daf8,12/2/2025,senior residential facilities,0.75,Medium High,LLM
in-559acc62bcf7daf8,12/2/2025,elderly residents,0.75,Medium High,LLM
in-875a88a78620201b,11/28/2025,traffic safety,0.846,High,BERT+LLM
in-875a88a78620201b,11/28/2025,traffic signal operations,0.824,High,BERT+LLM
in-875a88a78620201b,11/28/2025,ITS Systems,0.847,High,BERT+LLM
in-875a88a78620201b,11/28/2025,traffic engineering,0.75,Medium High,LLM
in-875a88a78620201b,11/28/2025,intersection capacity,0.838,High,BERT+LLM
in-875a88a78620201b,11/28/2025,synchronization of traffic signals,0.75,Medium High,LLM
in-875a88a78620201b,11/28/2025,traffic flow,0.818,High,BERT+LLM
in-875a88a78620201b,11/28/2025,Synchro,0.843,High,BERT+LLM
in-875a88a78620201b,11/28/2025,Sim Traffic,0.818,High,BERT+LLM
in-875a88a78620201b,11/28/2025,Intelligent Transportation Systems,0.846,High,BERT+LLM
in-875a88a78620201b,11/28/2025,Traffic Signals coordination,0.846,High,BERT+LLM
in-875a88a78620201b,11/28/2025,traffic control specifications,0.847,High,BERT+LLM
in-875a88a78620201b,11/28/2025,budget planning and control,0.788,Medium High,BERT+LLM
in-875a88a78620201b,11/28/2025,road safety traffic control,0.75,Medium High,LLM
in-875a88a78620201b,11/28/2025,engineering design,0.75,Medium High,LLM
in-875a88a78620201b,11/28/2025,ITS architecture,0.849,High,BERT+LLM
in-875a88a78620201b,11/28/2025,street lighting,0.845,High,BERT+LLM
in-875a88a78620201b,11/28/2025,Provincial Motor Vehicle Act,0.75,Medium High,LLM
in-875a88a78620201b,11/28/2025,BC MVA Regulations,0.75,Medium High,LLM
in-875a88a78620201b,11/28/2025,City Traffic Bylaw,0.75,Medium High,LLM
in-875a88a78620201b,11/28/2025,Transportation Association of Canada,0.75,Medium High,LLM
in-875a88a78620201b,11/28/2025,P.Eng. designation,0.75,Medium High,LLM
in-875a88a78620201b,11/28/2025,APEGBC,0.75,Medium High,LLM
in-875a88a78620201b,11/28/2025,EIT designation,0.75,Medium High,LLM
in-875a88a78620201b,11/28/2025,transit signal priority,0.846,High,BERT+LLM
in-875a88a78620201b,11/28/2025,emergency vehicle pre-emption,0.83,High,BERT+LLM
in-875a88a78620201b,11/28/2025,video cameras,0.843,High,BERT+LLM
in-875a88a78620201b,11/28/2025,message boards,0.834,High,BERT+LLM
in-875a88a78620201b,11/28/2025,ramp meters,0.844,High,BERT+LLM
in-875a88a78620201b,11/28/2025,pedestrian crossing flashers,0.834,High,BERT+LLM
in-875a88a78620201b,11/28/2025,road corridors,0.848,High,BERT+LLM
in-875a88a78620201b,11/28/2025,provincial highways,0.845,High,BERT+LLM
in-875a88a78620201b,11/28/2025,traffic operational planning,0.839,High,BERT+LLM
in-875a88a78620201b,11/28/2025,roundabouts,0.844,High,BERT+LLM
in-875a88a78620201b,11/28/2025,pedestrian signals,0.847,High,BERT+LLM
in-875a88a78620201b,11/28/2025,pedestrian activated warning lights,0.845,High,BERT+LLM
in-875a88a78620201b,11/28/2025,system communications infrastructure,0.849,High,BERT+LLM
in-875a88a78620201b,11/28/2025,speed feedback signs,0.847,High,BERT+LLM
in-875a88a78620201b,11/28/2025,school safety programs,0.834,High,BERT+LLM
in-875a88a78620201b,11/28/2025,intersection configuration,0.849,High,BERT+LLM
in-875a88a78620201b,11/28/2025,signal phasing,0.805,High,BERT+LLM
in-875a88a78620201b,11/28/2025,geometrics,0.75,Medium High,LLM
in-875a88a78620201b,11/28/2025,multimodal safety,0.844,High,BERT+LLM
in-875a88a78620201b,11/28/2025,traffic calming,0.842,High,BERT+LLM
in-875a88a78620201b,11/28/2025,crosswalks,0.832,High,BERT+LLM
in-875a88a78620201b,11/28/2025,pedestrians,0.649,Medium,BERT+LLM
in-875a88a78620201b,11/28/2025,cyclists,0.737,Medium High,BERT+LLM
in-875a88a78620201b,11/28/2025,traffic signal corridor coordination,0.769,Medium High,BERT+LLM
in-875a88a78620201b,11/28/2025,Intelligent Transportation systems,0.75,Medium High,LLM
in-875a88a78620201b,11/28/2025,road safety,0.851,High,BERT+LLM
in-875a88a78620201b,11/28/2025,traffic signal capital budget,0.757,Medium High,BERT+LLM
in-875a88a78620201b,11/28/2025,traffic electrical work,0.807,High,BERT+LLM
in-875a88a78620201b,11/28/2025,City design standards,0.837,High,BERT+LLM
in-875a88a78620201b,11/28/2025,Bylaws,0.849,High,BERT+LLM
in-875a88a78620201b,11/28/2025,MMCD,0.848,High,BERT+LLM
in-875a88a78620201b,11/28/2025,City supplemental standards,0.842,High,BERT+LLM
in-875a88a78620201b,11/28/2025,communication networks,0.842,High,BERT+LLM
in-875a88a78620201b,11/28/2025,signal network control systems,0.75,Medium High,LLM
in-875a88a78620201b,11/28/2025,Centracs,0.75,Medium High,LLM
in-875a88a78620201b,11/28/2025,Transportation Engineering,0.85,High,BERT+LLM
in-875a88a78620201b,11/28/2025,"safety policies plans and projects,",0.517,Medium Low,BERT (standalone)
in-875a88a78620201b,11/28/2025,"intersection analysis,",0.552,Medium Low,BERT (standalone)
in-875a88a78620201b,11/28/2025,signals and,0.412,Low,BERT (standalone)
in-875a88a78620201b,11/28/2025,ITS systems planning,0.554,Medium Low,BERT (standalone)
in-875a88a78620201b,11/28/2025,financial management,0.359,Very Low,BERT (standalone)
in-875a88a78620201b,11/28/2025,ITS,0.32,Very Low,BERT (standalone)
in-875a88a78620201b,11/28/2025,traffic,0.402,Low,BERT (standalone)
in-875a88a78620201b,11/28/2025,"signal phasing and geometrics,",0.472,Low,BERT (standalone)
in-875a88a78620201b,11/28/2025,and,0.465,Low,BERT (standalone)
in-875a88a78620201b,11/28/2025,crosswalks warrant requests.,0.533,Medium Low,BERT (standalone)
in-875a88a78620201b,11/28/2025,intersection &,0.363,Very Low,BERT (standalone)
in-875a88a78620201b,11/28/2025,corridor timings,0.409,Low,BERT (standalone)
in-875a88a78620201b,11/28/2025,signals,0.258,Very Low,BERT (standalone)
in-875a88a78620201b,11/28/2025,street,0.427,Low,BERT (standalone)
in-875a88a78620201b,11/28/2025,ITS (Intelligent transportation systems) related,0.482,Low,BERT (standalone)
in-875a88a78620201b,11/28/2025,City,0.402,Low,BERT (standalone)
in-875a88a78620201b,11/28/2025,"signals,",0.553,Medium Low,BERT (standalone)
in-875a88a78620201b,11/28/2025,signal network,0.452,Low,BERT (standalone)
in-875a88a78620201b,11/28/2025,Traffic engineering courses,0.354,Very Low,BERT (standalone)
in-875a88a78620201b,11/28/2025,synchronization,0.554,Medium Low,BERT (standalone)
in-875a88a78620201b,11/28/2025,"traffic control & engineering design,",0.501,Medium Low,BERT (standalone)
in-875a88a78620201b,11/28/2025,"Service Excellence,",0.547,Medium Low,BERT (standalone)
in-875a88a78620201b,11/28/2025,"Problem Solving,",0.543,Medium Low,BERT (standalone)
in-875a88a78620201b,11/28/2025,"Conflict Resolution,",0.546,Medium Low,BERT (standalone)
in-875a88a78620201b,11/28/2025,"Communication Excellence,",0.553,Medium Low,BERT (standalone)
in-875a88a78620201b,11/28/2025,"Change Management,",0.556,Medium Low,BERT (standalone)
in-875a88a78620201b,11/28/2025,"Team Building,",0.551,Medium Low,BERT (standalone)
in-875a88a78620201b,11/28/2025,"Innovation,",0.497,Low,BERT (standalone)
in-875a88a78620201b,11/28/2025,"Decision Making,",0.449,Low,BERT (standalone)
in-875a88a78620201b,11/28/2025,"Leadership,",0.256,Very Low,BERT (standalone)
in-875a88a78620201b,11/28/2025,"Project Management,",0.551,Medium Low,BERT (standalone)
in-875a88a78620201b,11/28/2025,Financial /,0.512,Medium Low,BERT (standalone)
in-875a88a78620201b,11/28/2025,Administrative Accountability.,0.359,Very Low,BERT (standalone)
in-875a88a78620201b,11/28/2025,traffic signal control,0.557,Medium Low,BERT (standalone)
in-875a88a78620201b,11/28/2025,Physical Demands,0.497,Low,BERT (standalone)
in-01da11332a633085,11/30/2025,Transmission lines,0.703,Medium High,BERT+LLM
in-01da11332a633085,11/30/2025,corrosion,0.708,Medium High,BERT+LLM
in-01da11332a633085,11/30/2025,civil engineering,0.75,Medium High,LLM
in-01da11332a633085,11/30/2025,asset management,0.723,Medium High,BERT+LLM
in-01da11332a633085,11/30/2025,ASI standard,0.75,Medium High,LLM
in-01da11332a633085,11/30/2025,lifecycle cost,0.75,Medium High,LLM
in-01da11332a633085,11/30/2025,client strategy,0.75,Medium High,LLM
in-01da11332a633085,11/30/2025,P.Eng.,0.75,Medium High,LLM
in-01da11332a633085,11/30/2025,"civil,",0.482,Low,BERT (standalone)
in-01da11332a633085,11/30/2025,ASI,0.54,Medium Low,BERT (standalone)
in-01da11332a633085,11/30/2025,continuous,0.48,Low,BERT (standalone)
in-1d90f3b55fd8bd3d,12/2/2025,bridal services,0.747,Medium High,BERT+LLM
in-1d90f3b55fd8bd3d,12/2/2025,beauty techniques,0.719,Medium High,BERT+LLM
in-c83efefa0750d4f1,11/26/2025,ORSA,0.75,Medium High,LLM
in-c83efefa0750d4f1,11/26/2025,Federal and DoD clients,0.75,Medium High,LLM
in-c83efefa0750d4f1,11/26/2025,workforce planning,0.837,High,BERT+LLM
in-c83efefa0750d4f1,11/26/2025,data analysis,0.75,Medium High,LLM
in-c83efefa0750d4f1,11/26/2025,decision analysis,0.75,Medium High,LLM
in-c83efefa0750d4f1,11/26/2025,reporting,0.74,Medium High,BERT+LLM
in-c83efefa0750d4f1,11/26/2025,"data / decision analysis,",0.506,Medium Low,BERT (standalone)
in-0ed7fccc5ff57f7a,12/1/2025,Fortinet,0.79,Medium High,BERT+LLM
in-0ed7fccc5ff57f7a,12/1/2025,FortiAnalyzer,0.75,Medium High,LLM
in-0ed7fccc5ff57f7a,12/1/2025,Centralized Logging & Reporting,0.75,Medium High,LLM
in-0ed7fccc5ff57f7a,12/1/2025,FortiManager,0.75,Medium High,LLM
in-0ed7fccc5ff57f7a,12/1/2025,Centralized Configuration Management,0.75,Medium High,LLM
in-0ed7fccc5ff57f7a,12/1/2025,software development,0.75,Medium High,LLM
in-0ed7fccc5ff57f7a,12/1/2025,cybersecurity solutions,0.75,Medium High,LLM
in-fcb89f3e254c2bdf,11/28/2025,IET,0.715,Medium High,BERT+LLM
in-fcb89f3e254c2bdf,11/28/2025,CIBSE,0.701,Medium High,BERT+LLM
in-fcb89f3e254c2bdf,11/28/2025,electrical building services design,0.845,High,BERT+LLM
in-fcb89f3e254c2bdf,11/28/2025,lighting,0.841,High,BERT+LLM
in-fcb89f3e254c2bdf,11/28/2025,power,0.834,High,BERT+LLM
in-fcb89f3e254c2bdf,11/28/2025,distribution,0.75,Medium High,BERT+LLM
in-fcb89f3e254c2bdf,11/28/2025,fire alarms,0.845,High,BERT+LLM
in-fcb89f3e254c2bdf,11/28/2025,security,0.739,Medium High,BERT+LLM
in-fcb89f3e254c2bdf,11/28/2025,data/communications systems,0.837,High,BERT+LLM
in-fcb89f3e254c2bdf,11/28/2025,BIM,0.846,High,BERT+LLM
in-fcb89f3e254c2bdf,11/28/2025,Revit,0.849,High,BERT+LLM
in-fcb89f3e254c2bdf,11/28/2025,Amtech,0.847,High,BERT+LLM
in-fcb89f3e254c2bdf,11/28/2025,Dialux,0.849,High,BERT+LLM
in-fcb89f3e254c2bdf,11/28/2025,Relux,0.846,High,BERT+LLM
in-fcb89f3e254c2bdf,11/28/2025,sustainable building design,0.832,High,BERT+LLM
in-fcb89f3e254c2bdf,11/28/2025,electrical design tools,0.526,Medium Low,BERT (standalone)
in-64c426df9122ed35,11/28/2025,Electrical Building Services,0.75,Medium High,LLM
in-64c426df9122ed35,11/28/2025,BS 7671,0.75,Medium High,LLM
in-64c426df9122ed35,11/28/2025,feasibility studies,0.796,Medium High,BERT+LLM
in-64c426df9122ed35,11/28/2025,detailed design,0.748,Medium High,BERT+LLM
in-64c426df9122ed35,11/28/2025,power systems,0.851,High,BERT+LLM
in-64c426df9122ed35,11/28/2025,fire systems engineering,0.848,High,BERT+LLM
in-64c426df9122ed35,11/28/2025,automation,0.75,Medium High,LLM
in-64c426df9122ed35,11/28/2025,digital-first approach,0.75,Medium High,LLM
in-64c426df9122ed35,11/28/2025,building services,0.75,Medium High,LLM
in-64c426df9122ed35,11/28/2025,electrical systems,0.75,Medium High,LLM
in-64c426df9122ed35,11/28/2025,sustainability,0.75,Medium High,LLM
in-64c426df9122ed35,11/28/2025,efficiency,0.75,Medium High,LLM
in-64c426df9122ed35,11/28/2025,safety,0.75,Medium High,LLM
in-64c426df9122ed35,11/28/2025,commercial property,0.75,Medium High,LLM
in-64c426df9122ed35,11/28/2025,retail,0.75,Medium High,LLM
in-64c426df9122ed35,11/28/2025,education,0.75,Medium High,LLM
in-64c426df9122ed35,11/28/2025,sport,0.75,Medium High,LLM
in-64c426df9122ed35,11/28/2025,mission-critical facilities,0.75,Medium High,LLM
in-64c426df9122ed35,11/28/2025,healthcare,0.75,Medium High,LLM
in-64c426df9122ed35,11/28/2025,industrial,0.75,Medium High,LLM
in-64c426df9122ed35,11/28/2025,data centres,0.75,Medium High,LLM
in-64c426df9122ed35,11/28/2025,commercial,0.75,Medium High,LLM
in-64c426df9122ed35,11/28/2025,completion—working,0.423,Low,BERT (standalone)
in-8de8bf86d60a88c1,11/26/2025,Power BI,0.75,Medium High,LLM
in-8de8bf86d60a88c1,11/26/2025,Salesforce,0.75,Medium High,LLM
in-8de8bf86d60a88c1,11/26/2025,HubSpot,0.771,Medium High,BERT+LLM
in-8de8bf86d60a88c1,11/26/2025,HHAExchange,0.813,High,BERT+LLM
in-8de8bf86d60a88c1,11/26/2025,AdvancedMD,0.845,High,BERT+LLM
in-8de8bf86d60a88c1,11/26/2025,HRIS,0.84,High,BERT+LLM
in-8de8bf86d60a88c1,11/26/2025,Payroll,0.846,High,BERT+LLM
in-8de8bf86d60a88c1,11/26/2025,CliniqueIQ,0.849,High,BERT+LLM
in-8de8bf86d60a88c1,11/26/2025,phone systems,0.73,Medium High,BERT+LLM
in-8de8bf86d60a88c1,11/26/2025,DataOps,0.75,Medium High,LLM
in-8de8bf86d60a88c1,11/26/2025,Analytics,0.75,Medium High,LLM
in-8de8bf86d60a88c1,11/26/2025,dashboard,0.75,Medium High,LLM
in-8de8bf86d60a88c1,11/26/2025,reporting ecosystems,0.75,Medium High,LLM
in-8de8bf86d60a88c1,11/26/2025,enterprise platforms,0.75,Medium High,LLM
in-d2ad44a21f6d9b86,12/1/2025,Networks,0.758,Medium High,BERT+LLM
in-d2ad44a21f6d9b86,12/1/2025,Servers,0.785,Medium High,BERT+LLM
in-d2ad44a21f6d9b86,12/1/2025,IT infrastructure,0.659,Medium,BERT+LLM
in-d2ad44a21f6d9b86,12/1/2025,cloud platform operations,0.815,High,BERT+LLM
in-d2ad44a21f6d9b86,12/1/2025,Azure,0.842,High,BERT+LLM
in-d2ad44a21f6d9b86,12/1/2025,M365,0.847,High,BERT+LLM
in-d2ad44a21f6d9b86,12/1/2025,Azure Cloud,0.827,High,BERT+LLM
in-d2ad44a21f6d9b86,12/1/2025,M365 core service,0.836,High,BERT+LLM
in-d2ad44a21f6d9b86,12/1/2025,Entra ID (Azure AD),0.75,Medium High,LLM
in-d2ad44a21f6d9b86,12/1/2025,Firewalls,0.75,Medium High,LLM
in-d2ad44a21f6d9b86,12/1/2025,Security Implementation,0.75,Medium High,LLM
in-d2ad44a21f6d9b86,12/1/2025,Networking,0.839,High,BERT+LLM
in-d2ad44a21f6d9b86,12/1/2025,VPN,0.75,Medium High,LLM
in-d2ad44a21f6d9b86,12/1/2025,Infrastructure,0.75,Medium High,LLM
in-d2ad44a21f6d9b86,12/1/2025,Monitoring,0.83,High,BERT+LLM
in-d2ad44a21f6d9b86,12/1/2025,Incident Responses,0.754,Medium High,BERT+LLM
in-d2ad44a21f6d9b86,12/1/2025,ITIL,0.85,High,BERT+LLM
in-d2ad44a21f6d9b86,12/1/2025,AWS,0.75,Medium High,LLM
in-d2ad44a21f6d9b86,12/1/2025,Entra,0.554,Medium Low,BERT (standalone)
in-d2ad44a21f6d9b86,12/1/2025,"ID (Azure AD),",0.543,Medium Low,BERT (standalone)
in-d2ad44a21f6d9b86,12/1/2025,"Firewalls & Security Implementation,",0.547,Medium Low,BERT (standalone)
in-d2ad44a21f6d9b86,12/1/2025,"VPN & Infrastructure,",0.544,Medium Low,BERT (standalone)
in-d2ad44a21f6d9b86,12/1/2025,Civil,0.436,Low,BERT (standalone)
in-d2ad44a21f6d9b86,12/1/2025,Service,0.262,Very Low,BERT (standalone)
in-d2ad44a21f6d9b86,12/1/2025,"Situation,",0.347,Very Low,BERT (standalone)
in-d2ad44a21f6d9b86,12/1/2025,Artificial Intelligence,0.554,Medium Low,BERT (standalone)
in-3f36502ac219f9a2,12/1/2025,ERP,0.851,High,BERT+LLM
in-3f36502ac219f9a2,12/1/2025,MRP,0.75,Medium High,LLM
in-3f36502ac219f9a2,12/1/2025,planning systems,0.806,High,BERT+LLM
in-3f36502ac219f9a2,12/1/2025,SAP,0.724,Medium High,BERT+LLM
in-3f36502ac219f9a2,12/1/2025,Oracle,0.824,High,BERT+LLM
in-3f36502ac219f9a2,12/1/2025,NetSuite,0.812,High,BERT+LLM
in-3f36502ac219f9a2,12/1/2025,commercial planning,0.845,High,BERT+LLM
in-3f36502ac219f9a2,12/1/2025,promotional strategies,0.845,High,BERT+LLM
in-3f36502ac219f9a2,12/1/2025,product lifecycles,0.846,High,BERT+LLM
in-3f36502ac219f9a2,12/1/2025,sales processes,0.838,High,BERT+LLM
in-3f36502ac219f9a2,12/1/2025,demand planning,0.842,High,BERT+LLM
in-3f36502ac219f9a2,12/1/2025,supply planning,0.848,High,BERT+LLM
in-3f36502ac219f9a2,12/1/2025,inventory strategy,0.842,High,BERT+LLM
in-40990c1d11230965,11/26/2025,SAP Web Intelligence (WebI),0.75,Medium High,LLM
in-40990c1d11230965,11/26/2025,SAP BI/BW,0.75,Medium High,LLM
in-40990c1d11230965,11/26/2025,financial,0.75,Medium High,LLM
in-40990c1d11230965,11/26/2025,procurement,0.75,Medium High,LLM
in-40990c1d11230965,11/26/2025,payroll,0.641,Medium,BERT+LLM
in-40990c1d11230965,11/26/2025,operational business units,0.75,Medium High,LLM
in-40990c1d11230965,11/26/2025,analytics,0.75,Medium High,LLM
in-40990c1d11230965,11/26/2025,Web Intelligence,0.517,Medium Low,BERT (standalone)
in-e0fb510e4e184a9d,11/25/2025,system development lifecycle best practices,0.772,Medium High,BERT+LLM
in-e0fb510e4e184a9d,11/25/2025,federal IT governance frameworks,0.85,High,BERT+LLM
in-e0fb510e4e184a9d,11/25/2025,portfolio management,0.848,High,BERT+LLM
in-e0fb510e4e184a9d,11/25/2025,enterprise architecture,0.851,High,BERT+LLM
in-e0fb510e4e184a9d,11/25/2025,federated technology ecosystem,0.75,Medium High,LLM
in-e0fb510e4e184a9d,11/25/2025,IT governance,0.75,Medium High,LLM
in-e0fb510e4e184a9d,11/25/2025,investment oversight,0.75,Medium High,LLM
in-e0fb510e4e184a9d,11/25/2025,integrated risk management frameworks,0.75,Medium High,LLM
in-e0fb510e4e184a9d,11/25/2025,analytics,0.75,Medium High,LLM
in-e0fb510e4e184a9d,11/25/2025,federated technology,0.478,Low,BERT (standalone)
in-c6732c6b6147e283,12/1/2025,high-performance computing (HPC),0.75,Medium High,LLM
in-c6732c6b6147e283,12/1/2025,artificial intelligence (AI),0.75,Medium High,LLM
in-c6732c6b6147e283,12/1/2025,research computing,0.84,High,BERT+LLM
in-c6732c6b6147e283,12/1/2025,cloud,0.846,High,BERT+LLM
in-c6732c6b6147e283,12/1/2025,on-premise infrastructure,0.75,Medium High,LLM
in-c6732c6b6147e283,12/1/2025,AWS,0.75,Medium High,LLM
in-c6732c6b6147e283,12/1/2025,NVIDIA,0.75,Medium High,LLM
in-c6732c6b6147e283,12/1/2025,Government Digital Service (GDS) standards,0.75,Medium High,LLM
in-c6732c6b6147e283,12/1/2025,agile,0.75,Medium High,LLM
in-c6732c6b6147e283,12/1/2025,user research,0.75,Medium High,LLM
in-c6732c6b6147e283,12/1/2025,genomic pipelines,0.692,Medium,BERT+LLM
in-c6732c6b6147e283,12/1/2025,modelling,0.78,Medium High,BERT+LLM
in-c6732c6b6147e283,12/1/2025,genomic analysis,0.849,High,BERT+LLM
in-c6732c6b6147e283,12/1/2025,AI-driven surveillance,0.75,Medium High,LLM
in-c6732c6b6147e283,12/1/2025,predictive AI,0.75,Medium High,LLM
in-c6732c6b6147e283,12/1/2025,generative AI,0.84,High,BERT+LLM
in-c6732c6b6147e283,12/1/2025,discovery,0.82,High,BERT+LLM
in-c6732c6b6147e283,12/1/2025,alpha,0.827,High,BERT+LLM
in-c6732c6b6147e283,12/1/2025,beta,0.822,High,BERT+LLM
in-c6732c6b6147e283,12/1/2025,live phases,0.797,Medium High,BERT+LLM
in-c6732c6b6147e283,12/1/2025,product backlog,0.75,Medium High,LLM
in-c6732c6b6147e283,12/1/2025,epics,0.75,Medium High,LLM
in-c6732c6b6147e283,12/1/2025,stories,0.75,Medium High,LLM
in-c6732c6b6147e283,12/1/2025,technical debt,0.75,Medium High,LLM
in-c6732c6b6147e283,12/1/2025,data protection,0.75,Medium High,LLM
in-c6732c6b6147e283,12/1/2025,cyber safety,0.75,Medium High,LLM
in-c6732c6b6147e283,12/1/2025,security,0.833,High,BERT+LLM
in-c6732c6b6147e283,12/1/2025,commercial relationships,0.75,Medium High,LLM
in-c6732c6b6147e283,12/1/2025,Success Profiles,0.75,Medium High,LLM
in-c6732c6b6147e283,12/1/2025,research,0.559,Medium Low,BERT (standalone)
in-c6732c6b6147e283,12/1/2025,Government,0.373,Very Low,BERT (standalone)
in-c6732c6b6147e283,12/1/2025,HPC,0.386,Very Low,BERT (standalone)
in-c6732c6b6147e283,12/1/2025,cyber,0.499,Low,BERT (standalone)
in-c6732c6b6147e283,12/1/2025,"HPC,",0.558,Medium Low,BERT (standalone)
in-c6732c6b6147e283,12/1/2025,strategy,0.528,Medium Low,BERT (standalone)
in-c6732c6b6147e283,12/1/2025,"AI,",0.536,Medium Low,BERT (standalone)
in-c6732c6b6147e283,12/1/2025,predictive,0.556,Medium Low,BERT (standalone)
in-c6732c6b6147e283,12/1/2025,"AI services,",0.465,Low,BERT (standalone)
in-c6732c6b6147e283,12/1/2025,business,0.487,Low,BERT (standalone)
in-c6732c6b6147e283,12/1/2025,live operation,0.527,Medium Low,BERT (standalone)
in-c6732c6b6147e283,12/1/2025,retirement,0.484,Low,BERT (standalone)
in-c6732c6b6147e283,12/1/2025,data,0.558,Medium Low,BERT (standalone)
in-c6732c6b6147e283,12/1/2025,"science,",0.365,Very Low,BERT (standalone)
in-c6732c6b6147e283,12/1/2025,"UX,",0.558,Medium Low,BERT (standalone)
in-c6732c6b6147e283,12/1/2025,commercial),0.264,Very Low,BERT (standalone)
in-a9bc9611006e7576,11/22/2025,animation,0.75,Medium High,LLM
in-a9bc9611006e7576,11/22/2025,creativity,0.75,Medium High,LLM
in-a9bc9611006e7576,11/22/2025,collaboration,0.75,Medium High,LLM
in-a9bc9611006e7576,11/22/2025,flexible work environment,0.75,Medium High,LLM
in-a9bc9611006e7576,11/22/2025,health and wellness,0.75,Medium High,LLM
in-a9bc9611006e7576,11/22/2025,RRSP matching,0.75,Medium High,LLM
in-50cd9f94fb5151b1,8/10/2025,trade lifecycle,0.75,Medium High,LLM
in-50cd9f94fb5151b1,8/10/2025,Endur,0.852,High,BERT+LLM
in-50cd9f94fb5151b1,8/10/2025,ETRMs,0.748,Medium High,BERT+LLM
in-50cd9f94fb5151b1,8/10/2025,Open Components,0.75,Medium High,LLM
in-50cd9f94fb5151b1,8/10/2025,Microsoft .NET,0.75,Medium High,LLM
in-50cd9f94fb5151b1,8/10/2025,WebAPI,0.847,High,BERT+LLM
in-50cd9f94fb5151b1,8/10/2025,OAuth2,0.852,High,BERT+LLM
in-50cd9f94fb5151b1,8/10/2025,Microsoft SQL Server,0.831,High,BERT+LLM
in-50cd9f94fb5151b1,8/10/2025,MongoDB,0.851,High,BERT+LLM
in-50cd9f94fb5151b1,8/10/2025,Design Patterns,0.848,High,BERT+LLM
in-50cd9f94fb5151b1,8/10/2025,SOLID principles,0.849,High,BERT+LLM
in-50cd9f94fb5151b1,8/10/2025,Test-Driven Development,0.75,Medium High,LLM
in-50cd9f94fb5151b1,8/10/2025,SpecFlow,0.852,High,BERT+LLM
in-50cd9f94fb5151b1,8/10/2025,ReqnRoll,0.849,High,BERT+LLM
in-50cd9f94fb5151b1,8/10/2025,CI/CD processes,0.75,Medium High,LLM
in-50cd9f94fb5151b1,8/10/2025,Azure DevOps,0.75,Medium High,LLM
in-50cd9f94fb5151b1,8/10/2025,cloud platforms,0.846,High,BERT+LLM
in-50cd9f94fb5151b1,8/10/2025,Azure,0.75,Medium High,LLM
in-50cd9f94fb5151b1,8/10/2025,Infrastructure as Code,0.75,Medium High,LLM
in-50cd9f94fb5151b1,8/10/2025,Terraform,0.75,Medium High,LLM
in-50cd9f94fb5151b1,8/10/2025,messaging technologies,0.75,Medium High,LLM
in-50cd9f94fb5151b1,8/10/2025,RabbitMQ,0.849,High,BERT+LLM
in-50cd9f94fb5151b1,8/10/2025,Kafka,0.846,High,BERT+LLM
in-50cd9f94fb5151b1,8/10/2025,modern web technologies,0.828,High,BERT+LLM
in-50cd9f94fb5151b1,8/10/2025,Angular,0.852,High,BERT+LLM
in-50cd9f94fb5151b1,8/10/2025,TypeScript,0.843,High,BERT+LLM
in-50cd9f94fb5151b1,8/10/2025,Microsoft BI Stack,0.842,High,BERT+LLM
in-50cd9f94fb5151b1,8/10/2025,SSAS,0.75,Medium High,LLM
in-50cd9f94fb5151b1,8/10/2025,SSIS,0.848,High,BERT+LLM
in-50cd9f94fb5151b1,8/10/2025,SSRS,0.846,High,BERT+LLM
in-50cd9f94fb5151b1,8/10/2025,Power BI,0.844,High,BERT+LLM
in-50cd9f94fb5151b1,8/10/2025,Scientific discipline,0.75,Medium High,LLM
in-50cd9f94fb5151b1,8/10/2025,Computing discipline,0.75,Medium High,LLM
in-50cd9f94fb5151b1,8/10/2025,Engineering discipline,0.75,Medium High,LLM
in-50cd9f94fb5151b1,8/10/2025,professional certifications,0.75,Medium High,LLM
in-50cd9f94fb5151b1,8/10/2025,trade,0.302,Very Low,BERT (standalone)
in-50cd9f94fb5151b1,8/10/2025,code reviews,0.268,Very Low,BERT (standalone)
in-50cd9f94fb5151b1,8/10/2025,Microsoft,0.552,Medium Low,BERT (standalone)
in-50cd9f94fb5151b1,8/10/2025,Test,0.559,Medium Low,BERT (standalone)
in-50cd9f94fb5151b1,8/10/2025,CD processes,0.535,Medium Low,BERT (standalone)
in-50cd9f94fb5151b1,8/10/2025,DevOps,0.463,Low,BERT (standalone)
in-50cd9f94fb5151b1,8/10/2025,"Scientific,",0.548,Medium Low,BERT (standalone)
in-50cd9f94fb5151b1,8/10/2025,"Computing,",0.32,Very Low,BERT (standalone)
in-f4c99a8c8646a127,9/12/2025,data models,0.75,Medium High,LLM
in-f4c99a8c8646a127,9/12/2025,reporting solutions,0.75,Medium High,LLM
in-4248feae52147858,9/25/2025,Visual Effects,0.75,Medium High,LLM
in-4248feae52147858,9/25/2025,Machine Learning,0.75,Medium High,LLM
in-4248feae52147858,9/25/2025,VFX pipeline,0.75,Medium High,LLM
in-4248feae52147858,9/25/2025,television,0.75,Medium High,LLM
in-4248feae52147858,9/25/2025,film,0.75,Medium High,LLM
in-4248feae52147858,9/25/2025,advertising,0.75,Medium High,LLM
in-086a9933cd2b22d2,11/17/2025,repeat prints,0.75,Medium High,LLM
in-086a9933cd2b22d2,11/17/2025,yardage prints,0.789,Medium High,BERT+LLM
