rank,skill,demand_freq,mean_confidence,skill_type,bloom_level,example_job_ids,demand_norm,trend_score_norm,trend_label,trend_q_value,future_weight,future_domain,mapping_margin,future_norm,coverage_gap,validity_score,priority_score,expert_priority
1302,planning the sequence of key events,1,0.51,Hard,Create,['in-31d1326f15b6f818'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.51,0.012903225806451613,
1303,transform the construction and engineering industry,1,0.597,Hard,Create,['in-f74c9cb1b22d819b'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.597,0.012903225806451613,
1304,plans.,1,0.662,Soft,Unknown,['in-b230f99b8e113412'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.662,0.012903225806451613,
1305,transform teaching,1,0.643,Soft,Unknown,['in-e1e5e5599d94d622'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.643,0.012903225806451613,
1306,present information to technical,1,0.63,Hard,Understand,['in-214079dbc0f53049'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.63,0.012903225806451613,
1307,track market performance,1,0.596,Hard,Apply,['in-81bdba459a6cac03'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.596,0.012903225806451613,
1308,track nurturing and enablement content,1,0.593,Hard,Apply,['in-0f6e1973320e0797'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.593,0.012903225806451613,
1309,present ideas to stakeholders,1,0.679,Soft,Unknown,['in-cbd598c3d94aae3d'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.679,0.012903225806451613,
1310,tracking of nurturing,1,0.496,Hard,Apply,['in-0f6e1973320e0797'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.496,0.012903225806451613,
1311,present findings to management,1,0.968,Hard,Apply,['in-b83d81b3c6d88e5b'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.968,0.012903225806451613,
1312,prepares,1,0.494,Hard,Apply,['in-83a95d1642219621'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.494,0.012903225806451613,
1313,prepare written advice,1,1.0,Hard,Apply,['in-fbc312fde20b3d37'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,1.0,0.012903225806451613,
1314,prepare workshops,1,1.0,Hard,Apply,['in-b8c30960583b8b8c'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,1.0,0.012903225806451613,
1315,prepare training,1,0.705,Hard,Apply,['in-5f61e121db68b7f3'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.705,0.012903225806451613,
1316,prepare recommendations,1,0.606,Hard,Evaluate,['in-83a95d1642219621'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.606,0.012903225806451613,
1317,prepare program performance reporting,1,0.707,Hard,Create,['in-fbc312fde20b3d37'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.707,0.012903225806451613,
1318,train junior team members,1,0.675,Soft,Unknown,['in-0ce4ee994f5986ef'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.675,0.012903225806451613,
1319,prepare contract document,1,1.0,Hard,Apply,['in-d379578560f0e4f8'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,1.0,0.012903225806451613,
1320,prepare complex data in an understandable way,1,0.586,Hard,Apply,['in-6055370b483ace56'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.586,0.012903225806451613,
1321,prepare complex data for target groups,1,0.667,Hard,Apply,['in-6055370b483ace56'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.667,0.012903225806451613,
1322,prepare client-facing reports,1,1.0,Hard,Apply,['in-b9fcb0438cfe5431'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,1.0,0.012903225806451613,
1323,prepare ACAD drawing,1,0.67,Hard,Apply,['in-8ff40ca6037473d6'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.67,0.012903225806451613,
1324,power the data,1,0.443,Hard,Apply,['in-1ffd34df891b1c39'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.443,0.012903225806451613,
1325,power large-scale web analytics,1,0.569,Hard,Apply,['in-1ffd34df891b1c39'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.569,0.012903225806451613,
1326,power data for ecommerce performance,1,0.592,Hard,Apply,['in-1ffd34df891b1c39'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.592,0.012903225806451613,
1327,power consumption,1,0.508,Hard,Apply,['in-53cfdaded73a3d73'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.508,0.012903225806451613,
1328,power -efficient RTL designs,1,0.543,Hard,Create,['in-53cfdaded73a3d73'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.543,0.012903225806451613,
1329,post -mortems,1,0.53,Hard,Apply,['in-8f4c6e9b808d2c4f'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.53,0.012903225806451613,
1330,transform career,1,0.639,Soft,Unknown,['in-e8f81b527e6ab4c4'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.639,0.012903225806451613,
1331,play an active role,1,0.714,Soft,Unknown,['in-4523a2ef7eddde5f'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.714,0.012903225806451613,
1332,transform diverse datasets,1,0.609,Hard,Apply,['in-b91dc4f379ed04ae'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.609,0.012903225806451613,
1333,transparency,1,0.475,Hard,Apply,['in-4e704173bd6f376b'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.475,0.012903225806451613,
1334,performance activities,1,0.602,Hard,Apply,['in-2a4302db92bc7eea'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.602,0.012903225806451613,
1335,take ownership of security tools,1,0.954,Hard,Apply,['in-0f426aefb28b6547'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.954,0.012903225806451613,
1336,stay inspired,1,0.633,Soft,Unknown,['in-fc11b6dbc96f4b5e'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.633,0.012903225806451613,
1337,troubleshoot production incidents,1,0.743,Hard,Apply,['in-0ce4ee994f5986ef'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.743,0.012903225806451613,
1338,patching,1,0.532,Hard,Apply,['in-79ded432e6d70498'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.532,0.012903225806451613,
1339,tune antennas,1,0.67,Hard,Evaluate,['in-c59441ab95f972da'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.67,0.012903225806451613,
1340,turn joint marketing plans into measurable growth,1,0.943,Soft,Unknown,['in-ad45d0a1a69a07da'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.943,0.012903225806451613,
1341,type 35 WPM,1,0.604,Hard,Apply,['in-fbb16f4053109c72'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.604,0.012903225806451613,
1342,partner with risk teams,1,0.898,Soft,Unknown,['in-46bf7d64cc32df35'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.898,0.012903225806451613,
1343,partner with engineering teams,1,1.0,Soft,Unknown,['in-a2c1f06aac550ac9'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,1.0,0.012903225806451613,
1344,uncover and prioritize opportunities,1,0.725,Soft,Unknown,['in-318f66ca610a8a60'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.725,0.012903225806451613,
1345,understand AI-powered applications,1,0.631,Hard,Apply,['in-acd5dd7e662d348f'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.631,0.012903225806451613,
1346,partner with back-end engineers,1,0.808,Soft,Unknown,['in-46bf7d64cc32df35'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.808,0.012903225806451613,
1347,participating in,1,0.432,Hard,Apply,['in-6dd22db5f885b8cc'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.432,0.012903225806451613,
1348,participate with government personnel Facility Management Team meetings,1,0.589,Soft,Unknown,['in-555317eb57356b7d'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.589,0.012903225806451613,
1349,understand CI/CD pipelines,1,0.597,Hard,Apply,['in-ff2df75ae73b3951'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.597,0.012903225806451613,
1350,participate in project teams,1,0.662,Soft,Unknown,['in-6dd22db5f885b8cc'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.662,0.012903225806451613,
1351,transparent about their process,1,0.464,Hard,Apply,['in-eba139b9e972d191'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.464,0.012903225806451613,
1352,participate in on-call roster,1,0.658,Hard,Apply,['in-8f4c6e9b808d2c4f'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.658,0.012903225806451613,
1353,participate in interactive process,1,0.64,Soft,Unknown,['in-618dd165499fd4d0'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.64,0.012903225806451613,
1354,understand Conversational AI and GenAI powered products,1,0.619,Hard,Apply,['in-65a84ae03b79df62'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.619,0.012903225806451613,
1355,understand Ethernet,1,0.576,Hard,Apply,['in-fef80d02cab372c3'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.576,0.012903225806451613,
1356,understand IT support,1,0.671,Hard,Evaluate,['in-1de4c280c49af651'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.671,0.012903225806451613,
1357,understand Microsoft value proposition,1,0.737,Hard,Evaluate,['in-632c587ccc8e9184'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.737,0.012903225806451613,
1358,participate in external meetings,1,0.837,Soft,Unknown,['in-4d88ae8ef8c66c8d'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.837,0.012903225806451613,
1359,participate in design reviews,1,0.883,Soft,Unknown,['in-9265b642da6576bc'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.883,0.012903225806451613,
1360,participate in continuous improvement follow up,1,0.927,Soft,Unknown,['in-cc5c31fc2d0eb05c'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.927,0.012903225806451613,
1361,participate in Zoom interview,1,0.635,Soft,Unknown,['in-5a044ca3c13872bf'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.635,0.012903225806451613,
1362,participate in Scrum ceremonies,1,0.637,Soft,Unknown,['in-6fd5254d3529565c'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.637,0.012903225806451613,
1363,paint characters and sets,1,0.563,Hard,Apply,['in-bcdec480e6258ba6'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.563,0.012903225806451613,
1364,paid media.,1,0.494,Hard,Apply,['in-28b528e7d7197dda'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.494,0.012903225806451613,
1365,troubleshoot challenges,1,0.686,Hard,Apply,['in-aafc76d049f6d56e'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.686,0.012903225806451613,
1366,perform API testing,1,0.661,Hard,Evaluate,['in-abb793a2983bfdf9'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.661,0.012903225806451613,
1367,perform QC/QA checks,1,0.643,Hard,Evaluate,['in-fbb16f4053109c72'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.643,0.012903225806451613,
1368,perform advanced troubleshooting of remote connectivity,1,0.726,Hard,Apply,['in-0ce4ee994f5986ef'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.726,0.012903225806451613,
1369,travel to Leicester office,1,0.632,Soft,Unknown,['in-5a044ca3c13872bf'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.632,0.012903225806451613,
1370,perform vulnerability remediation,1,0.747,Hard,Apply,['in-f236d97986ddfba2'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.747,0.012903225806451613,
1371,perform systems analysis,1,0.704,Hard,Apply,['in-4c9bcbd62d588bfe'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.704,0.012903225806451613,
1372,perform site-based hands-on work,1,1.0,Hard,Apply,['in-7f7d3005364b8f41'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,1.0,0.012903225806451613,
1373,travel to provide cover,1,0.629,Soft,Unknown,['in-3c430a2d1fc5cd28'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.629,0.012903225806451613,
1374,trended future requirements,1,0.46,Hard,Apply,['in-83a95d1642219621'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.46,0.012903225806451613,
1375,perform reliability prediction,1,0.999,Hard,Evaluate,['in-f672583bbb606ba0'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.999,0.012903225806451613,
1376,perform reactive maintenance,1,1.0,Hard,Apply,['in-7e5aa2392c45758d'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,1.0,0.012903225806451613,
1377,perform planned maintenance,1,0.687,Hard,Create,['in-7e5aa2392c45758d'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.687,0.012903225806451613,
1378,troubleshoot API-related UI issues,1,1.0,Hard,Apply,['in-094303a1f82ba4eb'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,1.0,0.012903225806451613,
1379,troubleshoot WAN and LAN technologies,1,0.593,Hard,Analyze,['in-54ad2b8f8b9026f7'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.593,0.012903225806451613,
1380,perform office-based planning and coordination work,1,0.97,Hard,Create,['in-7f7d3005364b8f41'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.97,0.012903225806451613,
1381,perform microbiological tests,1,1.0,Hard,Evaluate,['in-19645b80a73af969'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,1.0,0.012903225806451613,
1382,perform maintenance activities,1,0.684,Hard,Apply,['in-9225863e6d160225'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.684,0.012903225806451613,
1383,perform maintenance,1,1.0,Hard,Apply,['in-c98f2a57e04d73aa'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,1.0,0.012903225806451613,
1384,perform experimentation,1,0.686,Hard,Apply,['in-43b0c2a7e9945b22'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.686,0.012903225806451613,
1385,perform duties of the QA Analyst,1,0.663,Hard,Apply,['in-0b093bbbf9e945a7'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.663,0.012903225806451613,
1386,perform duties of the Business Systems Analyst,1,0.668,Hard,Apply,['in-0b093bbbf9e945a7'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.668,0.012903225806451613,
1387,perform detailed engineering,1,0.601,Hard,Create,['in-0b92f8ae68be10dd'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.601,0.012903225806451613,
1388,perform detailed calculations,1,1.0,Hard,Apply,['in-739f0a0c8a69de2a'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,1.0,0.012903225806451613,
1389,perform data mining,1,0.668,Hard,Apply,['in-1a63a94df4e77b19'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.668,0.012903225806451613,
1390,perform data engineering workflows,1,0.597,Hard,Create,['in-3f2ddb2d883a1147'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.597,0.012903225806451613,
1391,troubleshoot access issues,1,0.678,Hard,Apply,['in-084b730c93e5ba43'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.678,0.012903225806451613,
1392,perform compliance data extractions,1,1.0,Hard,Apply,['in-79ded432e6d70498'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,1.0,0.012903225806451613,
1393,perform clinical skills,1,0.952,Hard,Apply,['in-6dc2d89f8c34b112'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.952,0.012903225806451613,
1394,troubleshoot build processes,1,1.0,Hard,Create,['in-b230f99b8e113412'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,1.0,0.012903225806451613,
1395,perform assigned duties,1,0.637,Soft,Unknown,['in-cfcae2b2e8bb3783'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.637,0.012903225806451613,
1396,present research findings,1,0.704,Soft,Unknown,['in-9ad7e4a948efc3d0'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.704,0.012903225806451613,
1397,present results to engineering teams,1,0.691,Soft,Unknown,['in-470125853d5f9273'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.691,0.012903225806451613,
1398,present technical findings,1,0.613,Soft,Unknown,['in-98f83ac9b5cc4d9c'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.613,0.012903225806451613,
1399,technical interface coordination,1,0.479,Hard,Apply,['in-23f0317d88e4e60e'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.479,0.012903225806451613,
1400,provide comprehensive dentistry,1,0.578,Hard,Apply,['in-62d80732b5d7e1ff'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.578,0.012903225806451613,
1401,provide break fix,1,0.562,Hard,Apply,['in-cd552df1ee9dc92e'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.562,0.012903225806451613,
1402,team practices,1,0.713,Soft,Unknown,['in-e77d08be654e0bfe'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.713,0.012903225806451613,
1403,provide back-up support,1,0.897,Soft,Unknown,['in-78f35efe37a1d54d'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.897,0.012903225806451613,
1404,provide assurance,1,0.572,Hard,Apply,['in-a0aedc13475d7800'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.572,0.012903225806451613,
1405,provide architectural leadership,1,0.88,Soft,Unknown,['in-c2f9d84c98c31d92'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.88,0.012903225806451613,
1406,team up,1,0.648,Soft,Unknown,['in-c15359c2a742a005'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.648,0.012903225806451613,
1407,provide administrative or operational support,1,1.0,Hard,Evaluate,['in-9e6f1edc95f67c4f'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,1.0,0.012903225806451613,
1408,tech,1,0.483,Hard,Apply,['in-583102a545c0e3f4'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.483,0.012903225806451613,
1409,provide a safe environment,1,0.632,Soft,Unknown,['in-cd80db5b7ec5c6c6'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.632,0.012903225806451613,
1410,provide Subject Matter Expert support,1,0.705,Hard,Evaluate,['in-2edf962ec238e57d'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.705,0.012903225806451613,
1411,provide GIS services,1,0.565,Hard,Apply,['in-54b3222efc50a83a'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.565,0.012903225806451613,
1412,prove the power of the Xero ecosystem,1,0.608,Hard,Apply,['in-21771c999eed976a'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.608,0.012903225806451613,
1413,protect time of teams,1,0.655,Soft,Unknown,['in-7953d4c811f237aa'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.655,0.012903225806451613,
1414,tooling teams.,1,0.635,Soft,Unknown,['in-bcf8e72773555473'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.635,0.012903225806451613,
1415,protect digital assets,1,0.568,Hard,Apply,['in-33825b8bf1d47bba'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.568,0.012903225806451613,
1416,technical lead,1,0.399,Hard,Apply,['in-61c79dbda7b78908'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.399,0.012903225806451613,
1417,promote wellness,1,0.639,Soft,Unknown,['in-c247160698d3b779'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.639,0.012903225806451613,
1418,promote safety,1,0.635,Soft,Unknown,['in-c247160698d3b779'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.635,0.012903225806451613,
1419,promote positive culture,1,0.639,Soft,Unknown,['in-b1a7738b2c946c8a'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.639,0.012903225806451613,
1420,promote flexibility,1,0.645,Soft,Unknown,['in-fee0691b9d44e1a6'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.645,0.012903225806451613,
1421,technical leadership.,1,0.481,Hard,Apply,['in-acd5dd7e662d348f'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.481,0.012903225806451613,
1422,promote continuous improvement,1,0.647,Soft,Unknown,['in-71a63fd880be60b3'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.647,0.012903225806451613,
1423,promote app-centric innovation,1,0.861,Soft,Unknown,['in-87f01f8a9735ba31'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.861,0.012903225806451613,
1424,promote and sell services,1,0.655,Soft,Unknown,['in-277cf9b06c74153d'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.655,0.012903225806451613,
1425,technical simplification,1,0.556,Hard,Apply,['in-87f01f8a9735ba31'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.556,0.012903225806451613,
1426,technical vision for cosmetic,1,0.478,Hard,Apply,['in-7e13431b8672f3ba'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.478,0.012903225806451613,
1427,project budgets.,1,0.501,Hard,Apply,['in-b83d81b3c6d88e5b'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.501,0.012903225806451613,
1428,provide crucial support during the investigation,1,0.617,Hard,Evaluate,['in-323408134a4a75b0'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.617,0.012903225806451613,
1429,provide ecology services,1,0.596,Hard,Analyze,['in-54b3222efc50a83a'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.596,0.012903225806451613,
1430,team dynamics,1,0.606,Soft,Unknown,['in-9faba76b8ffb3600'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.606,0.012903225806451613,
1431,provide environmental science services,1,0.575,Hard,Apply,['in-54b3222efc50a83a'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.575,0.012903225806451613,
1432,provide subject matter expertise,1,0.998,Both,Apply,['in-0291434f0c4cfdad'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.998,0.012903225806451613,
1433,take pride in your work,1,0.652,Soft,Unknown,['in-9bbde45aefa519e1'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.652,0.012903225806451613,
1434,taking responsibility,1,0.492,Hard,Apply,['in-5f207f04952a08e5'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.492,0.012903225806451613,
1435,provide strategic transaction assistance,1,0.603,Hard,Evaluate,['in-f7c27d5c7a94a34f'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.603,0.012903225806451613,
1436,provide specialized immunology expertise,1,0.603,Hard,Analyze,['in-596a9234381f4699'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.603,0.012903225806451613,
1437,teach 3D modeling,1,0.587,Hard,Create,['in-750dba5931a9c8dc'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.587,0.012903225806451613,
1438,teach animation,1,0.569,Hard,Apply,['in-750dba5931a9c8dc'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.569,0.012903225806451613,
1439,provide second- and third-level support,1,1.0,Hard,Evaluate,['in-1392cc8743b10f5c'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,1.0,0.012903225806451613,
1440,provide second -,1,0.537,Hard,Apply,['in-1392cc8743b10f5c'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.537,0.012903225806451613,
1441,install Workplace Management,1,0.715,Hard,Apply,['in-2edf962ec238e57d'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.715,0.012903225806451613,
1442,provide personalized service,1,0.644,Soft,Unknown,['in-f51e6613d400798a'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.644,0.012903225806451613,
1443,provide performance reporting,1,1.0,Hard,Apply,['in-5910bc38a3003b6c'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,1.0,0.012903225806451613,
1444,provide maintenance support,1,1.0,Hard,Evaluate,['in-cc5c31fc2d0eb05c'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,1.0,0.012903225806451613,
1445,provide leadership and guidance,1,0.6,Soft,Unknown,['in-e026c565f721c839'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.6,0.012903225806451613,
1446,provide leadership and direction to a team,1,0.878,Soft,Unknown,['in-16b8ccda0edc7185'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.878,0.012903225806451613,
1447,teach design,1,0.667,Hard,Create,['in-750dba5931a9c8dc'],0.03225806451612903,0.0,Unknown,1.0,0.0,,0.0,0.0,1.0,0.667,0.012903225806451613,
