knowledge,freq,mean_confidence,best_domain_id,best_future_domain,trend_label,trend_score,similarity,top1_similarity,top2_similarity,top3_similarity,mapping_margin,top2_domain_id,top3_domain_id,domain_source,future_weight
stormwater,1,0.309,ESCO01,Project Management & Agile Methodologies,Moderate_Growth,0.55,0.18291624,0.18291624,0.16633609,0.15236488,0.01658015,WEF04,DEC02,ESCO_v1.2_2024,0.0
Strand7,1,0.837,DEC02,Legacy Web Development,Decline,-0.4,0.1170839,0.1170839,0.10819011,0.10130344,0.008893788,DEC03,ONET02,Expert_consensus,0.0
strategic account management,1,0.75,ESCO01,Project Management & Agile Methodologies,Moderate_Growth,0.55,0.28178304,0.28178304,0.26225966,0.24468108,0.019523382,ONET02,MCK02,ESCO_v1.2_2024,0.0
Strategic Alignment,1,0.75,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.2751035,0.2751035,0.22232257,0.21594927,0.05278094,MCK03,MCK05,McKinsey_FutureOfWork_2025,0.0
strategic building capital,1,0.804,MCK05,Resilience & Adaptability,Strong_Growth,0.75,0.22813189,0.22813189,0.22663483,0.19450752,0.0014970601,ESCO01,MCK02,WEF_FutureOfJobs_2025,0.0
"strategic client program oversight,",1,0.446,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.296132,0.296132,0.2773338,0.2035816,0.018798202,DEC03,ESCO02,McKinsey_FutureOfWork_2025,0.0
strategic decisions,3,0.75,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.27454093,0.27454093,0.23745571,0.2344736,0.03708522,ESCO01,ESCO02,McKinsey_FutureOfWork_2025,0.0
strategic foresight,1,0.75,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.23492827,0.23492827,0.21631972,0.21052742,0.01860854,ESCO01,MCK04,McKinsey_FutureOfWork_2025,0.0
strategic performance analysis,1,0.847,ESCO02,Business Analysis & Requirements Engineering,Moderate_Growth,0.5,0.29518333,0.29518333,0.26617908,0.2515769,0.029004246,MCK02,ESCO01,ESCO_v1.2_2024,0.0
stormwater assets,1,0.808,ESCO01,Project Management & Agile Methodologies,Moderate_Growth,0.55,0.2525023,0.2525023,0.24330863,0.2400485,0.009193659,MCK02,DEC02,ESCO_v1.2_2024,0.0
StormCAD,2,0.8454999999999999,ESCO01,Project Management & Agile Methodologies,Moderate_Growth,0.55,0.13427886,0.13427886,0.1281063,0.11322252,0.0061725676,ONET02,DEC02,ESCO_v1.2_2024,0.0
steelmaking coal,1,0.75,ONET03,UX/UI & Digital Design,Moderate_Growth,0.55,0.17402235,0.17402235,0.15555783,0.15196611,0.01846452,DEC02,MCK02,ONET_BrightOutlook_2024,0.0
stone,1,0.75,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.065917246,0.065917246,0.060666446,0.047746148,0.0052508004,MCK05,DEC02,ONET_BrightOutlook_2024,0.0
steering,1,0.75,MCK03,Leadership & People Development,Moderate_Growth,0.55,0.14016004,0.14016004,0.11151891,0.108531654,0.028641127,MCK05,WEF07,McKinsey_FutureOfWork_2025,0.0
STEM,4,0.7495,MCK05,Resilience & Adaptability,Strong_Growth,0.75,0.17414466,0.17414466,0.15627603,0.1514989,0.017868623,MCK03,ONET02,WEF_FutureOfJobs_2025,0.0
"STEM degrees,",1,0.526,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.15820277,0.15820277,0.15204424,0.14332871,0.0061585307,MCK05,MCK03,ONET_BrightOutlook_2024,0.0
Step Functions,2,0.849,MCK01,Process Automation & RPA,Moderate_Growth,0.5,0.20784542,0.20784542,0.17138098,0.16762502,0.036464438,ONET05,DEC01,McKinsey_FutureOfWork_2025,0.0
STIGs,1,0.302,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.14806773,0.14806773,0.110356435,0.08097602,0.037711293,ONET03,MCK05,ONET_BrightOutlook_2024,0.0
stimulus,1,0.849,WEF07,Human-AI Collaboration,Strong_Growth,0.95,0.07950333,0.07950333,0.07795715,0.077383816,0.0015461743,MCK05,ONET03,WEF_FutureOfJobs_2025,0.0
stochastic modeling,1,0.85,ESCO01,Project Management & Agile Methodologies,Moderate_Growth,0.55,0.15114175,0.15114175,0.111695014,0.078562774,0.039446734,ONET02,WEF01,ESCO_v1.2_2024,0.0
Stocktake app,1,0.75,ESCO02,Business Analysis & Requirements Engineering,Moderate_Growth,0.5,0.17060363,0.17060363,0.16399138,0.12908211,0.006612256,WEF05,ONET02,ESCO_v1.2_2024,0.0
storage,12,0.7153333333333333,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.24139376,0.24139376,0.17676018,0.15611976,0.06463358,DEC02,MCK05,ONET_BrightOutlook_2024,0.0
Storm Water systems,1,0.75,WEF04,Cloud Computing & Infrastructure,Strong_Growth,0.85,0.25322568,0.25322568,0.21018687,0.18739572,0.043038815,ESCO01,ONET06,WEF_FutureOfJobs_2025,0.0
Storage Accounts,1,0.845,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.20921408,0.20921408,0.16876704,0.13242598,0.04044704,DEC01,ONET06,ONET_BrightOutlook_2024,0.0
Storage and Solutions,1,0.553,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.29430172,0.29430172,0.2599383,0.24225073,0.03436342,DEC03,ONET06,ONET_BrightOutlook_2024,0.0
storage operating system,1,0.75,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.28938153,0.28938153,0.22834466,0.12971635,0.06103687,ONET06,WEF04,ONET_BrightOutlook_2024,0.0
storage solutions,2,0.7989999999999999,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.2759497,0.2759497,0.20057854,0.19808938,0.075371146,ONET06,DEC02,ONET_BrightOutlook_2024,0.0
store culture,1,0.75,DEC02,Legacy Web Development,Decline,-0.4,0.2117903,0.2117903,0.13419786,0.12807053,0.07759243,ONET03,MCK05,Expert_consensus,0.0
stored,1,0.288,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.19443712,0.19443712,0.13270296,0.12298572,0.061734155,DEC01,DEC03,ONET_BrightOutlook_2024,0.0
stores duties,1,0.841,DEC01,Routine Data Entry & Clerical,Decline,-0.6,0.20332628,0.20332628,0.19790818,0.18578345,0.005418107,DEC03,ONET02,WEF_FutureOfJobs_2023,0.0
stories,1,0.75,DEC03,Routine Maintenance Coding,Decline,-0.3,0.22005405,0.22005405,0.17656821,0.16172114,0.043485835,ONET04,ESCO02,McKinsey_FutureOfWork_2023,0.0
start,1,0.551,MCK03,Leadership & People Development,Moderate_Growth,0.55,0.13618875,0.13618875,0.10720046,0.09916399,0.028988287,ONET02,MCK04,McKinsey_FutureOfWork_2025,0.0
Star/Snowflake schemas,1,0.75,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.27998108,0.27998108,0.22639908,0.19653581,0.053581998,DEC03,ONET03,ONET_BrightOutlook_2024,0.0
star schema,2,0.84,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.24777219,0.24777219,0.1798315,0.17731771,0.06794068,MCK03,ONET06,ONET_BrightOutlook_2024,0.0
"SQL query optimization,",1,0.492,DEC03,Routine Maintenance Coding,Decline,-0.3,0.118085995,0.118085995,0.11177657,0.09899257,0.0063094273,ONET02,DEC02,McKinsey_FutureOfWork_2023,0.0
"spyware,",1,0.528,DEC03,Routine Maintenance Coding,Decline,-0.3,0.22233388,0.22233388,0.15018442,0.14791687,0.072149456,ONET02,DEC02,McKinsey_FutureOfWork_2023,0.0
SQCDSM,1,0.75,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.18206209,0.18206209,0.16721527,0.15882584,0.014846817,ONET06,ESCO01,ONET_BrightOutlook_2024,0.0
SQL,116,0.7912241379310344,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.2844251,0.2844251,0.2293831,0.21629666,0.055042014,DEC01,DEC03,ONET_BrightOutlook_2024,0.0
SQL endpoint,1,0.802,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.2565988,0.2565988,0.21711761,0.18340482,0.039481193,ONET01,DEC01,ONET_BrightOutlook_2024,0.0
SQL optimisation.,1,0.521,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.21237026,0.21237026,0.1905414,0.18126321,0.02182886,DEC03,MCK04,ONET_BrightOutlook_2024,0.0
"SQL optimization,",2,0.5575000000000001,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.17542301,0.17542301,0.15194502,0.1364806,0.023477986,DEC03,MCK04,ONET_BrightOutlook_2024,0.0
SQL Procedure,1,0.846,DEC01,Routine Data Entry & Clerical,Decline,-0.6,0.19289176,0.19289176,0.19091612,0.12506416,0.0019756407,DEC03,ESCO02,WEF_FutureOfJobs_2023,0.0
"SQL queries,",1,0.556,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.29078162,0.29078162,0.24354592,0.2339935,0.047235698,DEC01,DEC03,ONET_BrightOutlook_2024,0.0
SQL querying,1,0.558,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.19626251,0.19626251,0.17781933,0.15529455,0.018443182,DEC03,DEC01,ONET_BrightOutlook_2024,0.0
sprint reviews,1,0.774,ESCO01,Project Management & Agile Methodologies,Moderate_Growth,0.55,0.28294536,0.28294536,0.19624136,0.15862742,0.086704,ONET01,MCK02,ESCO_v1.2_2024,0.0
SQL Reporting,1,0.848,DEC01,Routine Data Entry & Clerical,Decline,-0.6,0.2362239,0.2362239,0.2113164,0.20382003,0.0249075,ONET02,DEC03,WEF_FutureOfJobs_2023,0.0
SQL Server 2019,1,0.75,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.23023577,0.23023577,0.1895628,0.18956208,0.040672973,MCK02,DEC03,ONET_BrightOutlook_2024,0.0
SQL Server 2022,1,0.75,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.2359866,0.2359866,0.19135594,0.1893411,0.04463066,WEF02,WEF03,ONET_BrightOutlook_2024,0.0
SQL Server DBA Certification,1,0.75,ONET05,Quality Assurance & Testing,Moderate_Growth,0.55,0.25799212,0.25799212,0.19499384,0.1856761,0.06299828,ONET02,ESCO02,ONET_BrightOutlook_2024,0.0
SQLAlchemy,1,0.845,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.24761549,0.24761549,0.14764443,0.14137764,0.099971056,DEC01,DEC03,ONET_BrightOutlook_2024,0.0
SQS,4,0.8432499999999999,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.1631096,0.1631096,0.14524004,0.13401969,0.017869562,ONET03,ESCO01,ONET_BrightOutlook_2024,0.0
SRAC,1,0.75,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.1964218,0.1964218,0.1619801,0.15156965,0.034441695,ONET02,MCK01,McKinsey_FutureOfWork_2025,0.0
SRAC oversight,1,0.542,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.16590492,0.16590492,0.13067937,0.123629,0.035225555,MCK01,DEC03,McKinsey_FutureOfWork_2025,0.0
SPSS,3,0.8126666666666665,MCK04,Critical Thinking & Problem Solving,Strong_Growth,0.8,0.23544645,0.23544645,0.22514142,0.20168081,0.010305032,WEF03,ONET02,McKinsey_FutureOfWork_2025,0.0
Sprinkler systems,1,0.75,WEF04,Cloud Computing & Infrastructure,Strong_Growth,0.85,0.21630847,0.21630847,0.15825297,0.1162337,0.058055505,ONET06,ONET02,WEF_FutureOfJobs_2025,0.0
standby generators,1,0.802,MCK05,Resilience & Adaptability,Strong_Growth,0.75,0.13807441,0.13807441,0.13716167,0.06503089,0.0009127408,DEC02,DEC03,WEF_FutureOfJobs_2025,0.0
Sports Coding,1,0.851,ONET04,Game Development & Interactive Media,Moderate_Growth,0.6,0.28340068,0.28340068,0.27952492,0.24389838,0.0038757622,DEC03,MCK03,ONET_BrightOutlook_2024,0.0
Spinnaker,2,0.846,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.070398,0.070398,0.06718164,0.05298858,0.0032163635,MCK05,WEF01,ONET_BrightOutlook_2024,0.0
Spirits,1,0.75,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.10982184,0.10982184,0.10580572,0.09942523,0.0040161237,ONET06,MCK03,ONET_BrightOutlook_2024,0.0
split testing,1,0.851,ONET05,Quality Assurance & Testing,Moderate_Growth,0.55,0.27356482,0.27356482,0.103633165,0.085703686,0.16993165,MCK05,MCK04,ONET_BrightOutlook_2024,0.0
Splunk,6,0.8163333333333332,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.2916364,0.2916364,0.24872558,0.24297276,0.04291083,ONET01,DEC03,ONET_BrightOutlook_2024,0.0
SPMI,1,0.849,ONET04,Game Development & Interactive Media,Moderate_Growth,0.6,0.122355886,0.122355886,0.112672925,0.09056152,0.009682961,ONET03,DEC02,ONET_BrightOutlook_2024,0.0
spoil areas,1,0.83,DEC03,Routine Maintenance Coding,Decline,-0.3,0.16980031,0.16980031,0.14095286,0.13607931,0.028847456,DEC02,ONET02,McKinsey_FutureOfWork_2023,0.0
sport,4,0.64275,ONET04,Game Development & Interactive Media,Moderate_Growth,0.6,0.26245797,0.26245797,0.22332296,0.21901466,0.03913501,MCK05,MCK03,ONET_BrightOutlook_2024,0.0
Sports,3,0.6203333333333333,ONET04,Game Development & Interactive Media,Moderate_Growth,0.6,0.2882915,0.2882915,0.2809718,0.19993065,0.0073197186,MCK03,ONET01,ONET_BrightOutlook_2024,0.0
sports talk radio station /,1,0.408,MCK03,Leadership & People Development,Moderate_Growth,0.55,0.14890239,0.14890239,0.107288726,0.10481099,0.04161366,MCK02,ONET02,McKinsey_FutureOfWork_2025,0.0
Spring framework,1,0.842,DEC02,Legacy Web Development,Decline,-0.4,0.23788567,0.23788567,0.20865026,0.17849827,0.029235408,DEC03,ONET02,Expert_consensus,0.0
sports technology,1,0.75,ONET04,Game Development & Interactive Media,Moderate_Growth,0.6,0.27388537,0.27388537,0.2278823,0.1920978,0.046003073,MCK02,ONET03,ONET_BrightOutlook_2024,0.0
sports trading,1,0.75,MCK03,Leadership & People Development,Moderate_Growth,0.55,0.22060555,0.22060555,0.19514364,0.19163035,0.025461912,MCK02,ONET04,McKinsey_FutureOfWork_2025,0.0
SportsNet Pittsburgh,1,0.75,MCK03,Leadership & People Development,Moderate_Growth,0.55,0.20478956,0.20478956,0.16073914,0.15285969,0.044050425,ONET03,ONET04,McKinsey_FutureOfWork_2025,0.0
spot trading,1,0.75,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.2425015,0.2425015,0.22039586,0.21042818,0.022105634,WEF05,ONET06,McKinsey_FutureOfWork_2025,0.0
spreadsheet,1,0.847,DEC01,Routine Data Entry & Clerical,Decline,-0.6,0.2889981,0.2889981,0.27787608,0.24015276,0.011122018,WEF02,ESCO02,WEF_FutureOfJobs_2023,0.0
Spring,3,0.8250000000000001,ESCO01,Project Management & Agile Methodologies,Moderate_Growth,0.55,0.14824383,0.14824383,0.1445664,0.1400185,0.0036774278,DEC03,MCK05,ESCO_v1.2_2024,0.0
Spring Boot,10,0.8286,DEC03,Routine Maintenance Coding,Decline,-0.3,0.1703406,0.1703406,0.143734,0.12685415,0.026606604,ONET01,ONET02,McKinsey_FutureOfWork_2023,0.0
Spring Boot framework,1,0.844,DEC02,Legacy Web Development,Decline,-0.4,0.20943135,0.20943135,0.17354539,0.14808081,0.03588596,DEC03,ONET03,Expert_consensus,0.0
SRDs,1,0.602,DEC02,Legacy Web Development,Decline,-0.4,0.15985179,0.15985179,0.14422394,0.13061048,0.015627846,ONET02,ESCO01,Expert_consensus,0.0
SRE,7,0.79,ESCO01,Project Management & Agile Methodologies,Moderate_Growth,0.55,0.13655472,0.13655472,0.13103685,0.12968291,0.00551787,MCK02,ONET02,ESCO_v1.2_2024,0.0
"SRE practices,",1,0.55,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.25270146,0.25270146,0.21120547,0.20922704,0.041495994,DEC03,DEC02,McKinsey_FutureOfWork_2025,0.0
standard concepts,1,0.75,DEC03,Routine Maintenance Coding,Decline,-0.3,0.29493654,0.29493654,0.2575716,0.23450771,0.03736493,DEC02,ESCO02,McKinsey_FutureOfWork_2023,0.0
stadium,1,0.768,MCK03,Leadership & People Development,Moderate_Growth,0.55,0.14004062,0.14004062,0.09635436,0.088808164,0.043686263,ONET04,ESCO01,McKinsey_FutureOfWork_2025,0.0
staff facing applications,1,0.785,DEC01,Routine Data Entry & Clerical,Decline,-0.6,0.28043324,0.28043324,0.27211803,0.23690559,0.008315206,ESCO02,MCK02,WEF_FutureOfJobs_2023,0.0
"staging,",1,0.555,ONET04,Game Development & Interactive Media,Moderate_Growth,0.6,0.20732386,0.20732386,0.20198737,0.19576724,0.0053364933,ONET02,MCK02,ONET_BrightOutlook_2024,0.0
staking,2,0.75,ONET06,Blockchain & Distributed Systems,Moderate_Growth,0.5,0.116750374,0.116750374,0.08066073,0.07298437,0.036089644,MCK04,ESCO01,ONET_BrightOutlook_2024,0.0
stand,4,0.4085,MCK05,Resilience & Adaptability,Strong_Growth,0.75,0.14233562,0.14233562,0.09440499,0.0657003,0.047930636,DEC02,MCK03,WEF_FutureOfJobs_2025,0.0
stand-by diesel generators,2,0.75,DEC02,Legacy Web Development,Decline,-0.4,0.08447792,0.08447792,0.07764747,0.049412943,0.0068304464,WEF06,MCK05,Expert_consensus,0.0
Standalone applications,1,0.756,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.21659367,0.21659367,0.21178299,0.21019888,0.004810676,ONET03,DEC02,ONET_BrightOutlook_2024,0.0
Standard 11,1,0.839,DEC02,Legacy Web Development,Decline,-0.4,0.19209673,0.19209673,0.13102587,0.047675896,0.06107086,DEC03,MCK02,Expert_consensus,0.0
standard legal protections,1,0.844,DEC03,Routine Maintenance Coding,Decline,-0.3,0.15601414,0.15601414,0.12452751,0.11882368,0.031486638,DEC02,DEC01,McKinsey_FutureOfWork_2023,0.0
SRE principles,3,0.79,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.15525055,0.15525055,0.15383051,0.14806946,0.001420036,ONET05,WEF03,McKinsey_FutureOfWork_2025,0.0
standard medical care,1,0.75,DEC03,Routine Maintenance Coding,Decline,-0.3,0.20659079,0.20659079,0.14270334,0.10818934,0.06388745,DEC01,ONET02,McKinsey_FutureOfWork_2023,0.0
standard of care,1,0.542,DEC03,Routine Maintenance Coding,Decline,-0.3,0.23962268,0.23962268,0.102646984,0.091933034,0.1369757,DEC01,ONET02,McKinsey_FutureOfWork_2023,0.0
standard operating procedures (SOPs),1,0.75,DEC03,Routine Maintenance Coding,Decline,-0.3,0.24357598,0.24357598,0.2349315,0.16915089,0.0086444765,DEC01,ONET02,McKinsey_FutureOfWork_2023,0.0
standardization,2,0.75,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.21537058,0.21537058,0.20983079,0.19585188,0.00553979,DEC03,DEC02,McKinsey_FutureOfWork_2025,0.0
standards,9,0.75,DEC02,Legacy Web Development,Decline,-0.4,0.23879729,0.23879729,0.21427348,0.21075162,0.02452381,DEC03,ONET03,Expert_consensus,0.0
standards and regulations,1,0.487,ESCO02,Business Analysis & Requirements Engineering,Moderate_Growth,0.5,0.23595186,0.23595186,0.225233,0.21415791,0.010718852,DEC03,ONET03,ESCO_v1.2_2024,0.0
standards bodies,1,0.834,DEC02,Legacy Web Development,Decline,-0.4,0.19932066,0.19932066,0.19794679,0.16356963,0.0013738722,ONET03,DEC03,Expert_consensus,0.0
standards of practice,1,0.75,DEC03,Routine Maintenance Coding,Decline,-0.3,0.25328812,0.25328812,0.19701938,0.19281954,0.056268737,MCK02,DEC01,McKinsey_FutureOfWork_2023,0.0
Stackdriver,1,0.851,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.19904813,0.19904813,0.15793808,0.1401074,0.041110054,WEF02,DEC02,ONET_BrightOutlook_2024,0.0
stack traces,1,0.75,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.18767907,0.18767907,0.15676427,0.12833406,0.030914798,DEC02,DEC03,ONET_BrightOutlook_2024,0.0
stablecoins,1,0.75,ONET06,Blockchain & Distributed Systems,Moderate_Growth,0.5,0.2632471,0.2632471,0.19760138,0.14287356,0.065645725,MCK05,DEC02,ONET_BrightOutlook_2024,0.0
stablecoin adoption,1,0.845,ONET06,Blockchain & Distributed Systems,Moderate_Growth,0.5,0.20050727,0.20050727,0.13703977,0.12303594,0.0634675,MCK05,DEC02,ONET_BrightOutlook_2024,0.0
SRG,1,0.559,ESCO01,Project Management & Agile Methodologies,Moderate_Growth,0.55,0.16286826,0.16286826,0.12580197,0.1205585,0.037066296,ONET02,MCK04,ESCO_v1.2_2024,0.0
SROA,3,0.5263333333333333,ESCO01,Project Management & Agile Methodologies,Moderate_Growth,0.55,0.12279615,0.12279615,0.117093824,0.11154989,0.005702324,WEF07,WEF04,ESCO_v1.2_2024,0.0
SSAS,1,0.75,WEF03,Cybersecurity,Strong_Growth,0.9,0.28627455,0.28627455,0.24337018,0.2223748,0.042904377,MCK02,ONET05,WEF_FutureOfJobs_2025,0.0
SSCP,3,0.8156666666666667,WEF04,Cloud Computing & Infrastructure,Strong_Growth,0.85,0.24155277,0.24155277,0.215062,0.19566248,0.026490763,WEF03,MCK02,WEF_FutureOfJobs_2025,0.0
SSD,1,0.75,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.21394882,0.21394882,0.18177162,0.14815788,0.032177195,DEC02,WEF03,ONET_BrightOutlook_2024,0.0
SSH,1,0.704,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.20502752,0.20502752,0.17897886,0.17625247,0.02604866,ONET06,MCK02,ONET_BrightOutlook_2024,0.0
SSIS,3,0.7183333333333334,WEF03,Cybersecurity,Strong_Growth,0.9,0.26377043,0.26377043,0.24469423,0.2412059,0.019076198,ONET02,MCK02,WEF_FutureOfJobs_2025,0.0
SSL,1,0.553,ONET06,Blockchain & Distributed Systems,Moderate_Growth,0.5,0.17517765,0.17517765,0.12849425,0.1281231,0.0466834,WEF03,DEC02,ONET_BrightOutlook_2024,0.0
SSL/TLS,2,0.75,ONET06,Blockchain & Distributed Systems,Moderate_Growth,0.5,0.20425136,0.20425136,0.15878746,0.15727203,0.045463905,WEF03,WEF05,ONET_BrightOutlook_2024,0.0
SSO,1,0.843,WEF03,Cybersecurity,Strong_Growth,0.9,0.23082748,0.23082748,0.19975825,0.15880294,0.031069234,MCK02,ONET02,WEF_FutureOfJobs_2025,0.0
SSRF,1,0.839,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.18173958,0.18173958,0.1812344,0.16835883,0.00050517917,ONET02,DEC03,McKinsey_FutureOfWork_2025,0.0
SSRS,3,0.7843333333333332,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.20663491,0.20663491,0.20391278,0.198609,0.0027221292,MCK04,MCK02,ONET_BrightOutlook_2024,0.0
SSRS Reports.,1,0.546,DEC01,Routine Data Entry & Clerical,Decline,-0.6,0.26472738,0.26472738,0.22669317,0.22282095,0.038034216,MCK02,DEC03,WEF_FutureOfJobs_2023,0.0
STA,1,0.85,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.16600399,0.16600399,0.13534383,0.119901426,0.030660152,MCK02,ONET03,ONET_BrightOutlook_2024,0.0
stability metrics,1,0.75,MCK05,Resilience & Adaptability,Strong_Growth,0.75,0.26189536,0.26189536,0.12320626,0.10794842,0.1386891,DEC03,WEF03,WEF_FutureOfJobs_2025,0.0
Stable Diffusion,2,0.824,ONET06,Blockchain & Distributed Systems,Moderate_Growth,0.5,0.09772746,0.09772746,0.07572427,0.06322558,0.022003196,ONET02,WEF04,ONET_BrightOutlook_2024,0.0
stablecoin,1,0.75,ONET06,Blockchain & Distributed Systems,Moderate_Growth,0.5,0.24381752,0.24381752,0.18526858,0.11984102,0.058548942,MCK05,DEC02,ONET_BrightOutlook_2024,0.0
strategic relationship-based selling,1,0.75,WEF05,Digital Platforms & E-commerce,Moderate_Growth,0.7,0.2832746,0.2832746,0.2482347,0.24223065,0.035039887,MCK02,ESCO02,WEF_FutureOfJobs_2025,0.0
strategic social media content,1,0.75,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.257378,0.257378,0.21705255,0.1981066,0.040325463,WEF05,DEC02,McKinsey_FutureOfWork_2025,0.0
strategy,12,0.6731666666666666,MCK03,Leadership & People Development,Moderate_Growth,0.55,0.22046201,0.22046201,0.22023383,0.1855641,0.00022818148,ESCO01,MCK05,McKinsey_FutureOfWork_2025,0.0
surfaces,1,0.748,WEF04,Cloud Computing & Infrastructure,Strong_Growth,0.85,0.20468178,0.20468178,0.16692469,0.14820361,0.0377571,ONET04,ONET06,WEF_FutureOfJobs_2025,0.0
support tickets,1,0.75,MCK03,Leadership & People Development,Moderate_Growth,0.55,0.11365556,0.11365556,0.061681163,0.033208534,0.051974397,ESCO01,ONET06,McKinsey_FutureOfWork_2025,0.0
supported housing,1,0.75,MCK05,Resilience & Adaptability,Strong_Growth,0.75,0.22625178,0.22625178,0.1823833,0.16211896,0.043868482,DEC02,DEC03,WEF_FutureOfJobs_2025,0.0
"suppression,",1,0.377,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.04680177,0.04680177,0.045554418,0.041406862,0.0012473501,WEF05,MCK03,ONET_BrightOutlook_2024,0.0
suppression rules,1,0.75,WEF03,Cybersecurity,Strong_Growth,0.9,0.07699932,0.07699932,0.05588837,0.050966617,0.021110952,MCK01,WEF05,WEF_FutureOfJobs_2025,0.0
surface,1,0.386,WEF04,Cloud Computing & Infrastructure,Strong_Growth,0.85,0.16740918,0.16740918,0.15652081,0.1422333,0.010888368,DEC02,ONET03,WEF_FutureOfJobs_2025,0.0
surface engineering,1,0.75,ONET03,UX/UI & Digital Design,Moderate_Growth,0.55,0.2579495,0.2579495,0.23442829,0.22227825,0.023521215,ESCO02,ONET04,ONET_BrightOutlook_2024,0.0
surface friction testing,1,0.841,ONET03,UX/UI & Digital Design,Moderate_Growth,0.55,0.12716903,0.12716903,0.109665126,0.08365223,0.017503902,ONET05,ESCO02,ONET_BrightOutlook_2024,0.0
surface water modeling,1,0.85,WEF04,Cloud Computing & Infrastructure,Strong_Growth,0.85,0.1268764,0.1268764,0.118685566,0.10309321,0.008190833,ONET04,DEC02,WEF_FutureOfJobs_2025,0.0
Surplus,3,0.6123333333333333,DEC03,Routine Maintenance Coding,Decline,-0.3,0.16867144,0.16867144,0.1422377,0.11189804,0.026433751,DEC02,MCK05,McKinsey_FutureOfWork_2023,0.0
support groups,1,0.75,MCK03,Leadership & People Development,Moderate_Growth,0.55,0.26936117,0.26936117,0.23863406,0.18506284,0.030727103,MCK02,WEF07,McKinsey_FutureOfWork_2025,0.0
surveillance systems,1,0.75,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.20254871,0.20254871,0.19799344,0.14551054,0.00455527,ONET06,MCK01,ONET_BrightOutlook_2024,0.0
survey design and methods,1,0.849,ESCO02,Business Analysis & Requirements Engineering,Moderate_Growth,0.5,0.27935982,0.27935982,0.2699682,0.21407035,0.009391606,ONET03,MCK02,ESCO_v1.2_2024,0.0
survey output.,1,0.353,MCK03,Leadership & People Development,Moderate_Growth,0.55,0.21310781,0.21310781,0.2104951,0.20600152,0.00261271,ONET03,DEC01,McKinsey_FutureOfWork_2025,0.0
Surveying,2,0.7045,ONET03,UX/UI & Digital Design,Moderate_Growth,0.55,0.2413414,0.2413414,0.23186073,0.2027883,0.00948067,ESCO02,WEF07,ONET_BrightOutlook_2024,0.0
surveys,1,0.831,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.2308485,0.2308485,0.22312446,0.21998306,0.0077240467,ESCO02,WEF05,ONET_BrightOutlook_2024,0.0
