job_id,date_posted,skill,type,bloom,confidence_score,confidence_tier,source,semantic_density,context_agreement,composite_score,verification_level,threshold_source,is_verified
in-80aa4c8b345e347c,,Document,Hard,Apply,0.646,Medium,BERT (standalone),0.84,0.83,0.6484,Verified_HIGH,calibrated,True
in-80aa4c8b345e347c,,Create,Hard,Create,0.645,Medium,BERT (standalone),0.78,0.83,0.6315,Verified_HIGH,calibrated,True
in-80aa4c8b345e347c,,maintain detailed technical,Hard,Analyze,0.654,Medium,BERT (standalone),0.85,0.83,0.6456,Verified_HIGH,calibrated,True
in-80aa4c8b345e347c,,ensure,Hard,Analyze,0.6,Medium Low,BERT (standalone),0.78,0.83,0.6134999999999999,Verified_HIGH,calibrated,True
in-5130a2f5bb7857ba,,deliver frontend experiences,Hard,Apply,0.959,Very High,BERT+LLM,0.85,1.25,0.8936,Verified_HIGH,calibrated,True
in-5130a2f5bb7857ba,,contribute across the full stack,Hard,Apply,0.619,Medium,LLM,0.77,0.99,0.6676,Verified_HIGH,calibrated,True
in-ad184e8d688d6d1b,,ensure reasonable accommodations,Soft,,0.649,Medium,LLM,0.9,0.9,0.6721,Verified_HIGH,calibrated,True
in-7d34855edd4c608f,,develop software,Hard,Create,0.72,Medium High,LLM,0.83,0.92,0.7035,Verified_HIGH,calibrated,True
in-7d34855edd4c608f,,use Docker,Hard,Apply,0.707,Medium High,LLM,0.74,0.92,0.6848,Verified_HIGH,calibrated,True
in-7d34855edd4c608f,,use Kubernetes,Hard,Apply,0.716,Medium High,LLM,0.8,0.92,0.6974,Verified_HIGH,calibrated,True
in-7d34855edd4c608f,,manage CI/CD pipeline,Soft,,0.62,Medium,LLM,0.79,0.92,0.6499999999999999,Verified_HIGH,calibrated,True
in-7d34855edd4c608f,,analyze problems,Soft,,0.625,Medium,LLM,0.83,0.92,0.6655,Verified_HIGH,calibrated,True
in-7d34855edd4c608f,,solve problems,Soft,,0.621,Medium,LLM,0.8,0.92,0.7269,Verified_HIGH,calibrated,True
in-7d34855edd4c608f,,work with self-initiative,Soft,,0.625,Medium,LLM,0.83,0.92,0.6579999999999999,Verified_HIGH,calibrated,True
in-7d34855edd4c608f,,work with self-motivation,Soft,,0.625,Medium,LLM,0.83,0.92,0.6579999999999999,Verified_HIGH,calibrated,True
in-7d34855edd4c608f,,work under minimal supervision,Soft,,0.761,Medium High,BERT+LLM,0.81,1.19,0.7904,Verified_HIGH,calibrated,True
in-7d34855edd4c608f,,work effectively in small team settings,Soft,,0.674,Medium,LLM,0.77,0.92,0.6686000000000001,Verified_HIGH,calibrated,True
in-7d34855edd4c608f,,analytical skills,Hard,Apply,0.486,Low,BERT (standalone),0.84,0.83,0.5769,Verified_MEDIUM,calibrated,True
in-7d34855edd4c608f,,problem,Hard,Apply,0.472,Low,BERT (standalone),0.81,0.83,0.6043,Verified_HIGH,calibrated,True
in-7d34855edd4c608f,,-solving skills.,Hard,Apply,0.458,Low,BERT (standalone),0.83,0.83,0.5642,Verified_MEDIUM,calibrated,True
in-7d34855edd4c608f,,self,Hard,Apply,0.479,Low,BERT (standalone),0.72,0.83,0.6161,Verified_HIGH,calibrated,True
in-7d34855edd4c608f,,-initiative,Hard,Apply,0.493,Low,BERT (standalone),0.9,0.83,0.5887,Verified_MEDIUM,calibrated,True
in-7d34855edd4c608f,,self,Hard,Apply,0.475,Low,BERT (standalone),0.72,0.83,0.6144999999999999,Verified_HIGH,calibrated,True
in-7d34855edd4c608f,,-motivation,Hard,Apply,0.48,Low,BERT (standalone),0.9,0.83,0.5834999999999999,Verified_MEDIUM,calibrated,True
in-7d34855edd4c608f,,work effectively in,Hard,Apply,0.484,Low,BERT (standalone),0.77,0.83,0.5656,Verified_MEDIUM,calibrated,True
in-b9379a843fe84993,,lead design projects,Soft,,0.633,Medium,LLM,0.78,0.9,0.6477,Verified_HIGH,calibrated,True
in-b9379a843fe84993,,manage projects from concept to completion,Soft,,0.634,Medium,LLM,0.79,0.9,0.6496,Verified_HIGH,calibrated,True
in-b9379a843fe84993,,leading design projects from concept to completion.,Hard,Create,0.616,Medium,BERT (standalone),0.79,0.81,0.6154,Verified_HIGH,calibrated,True
in-9dbd6bb503feff73,,partner with others,Soft,,0.632,Medium,LLM,0.77,0.9,0.6457999999999999,Verified_HIGH,calibrated,True
in-9dbd6bb503feff73,,deliver impactful projects,Soft,,0.641,Medium,LLM,0.84,0.9,0.6598999999999999,Verified_HIGH,calibrated,True
in-9dbd6bb503feff73,,turn challenge into opportunity,Soft,,0.637,Medium,LLM,0.81,0.9,0.6537999999999999,Verified_HIGH,calibrated,True
in-9dbd6bb503feff73,,turn complexity into success,Soft,,0.634,Medium,LLM,0.79,0.9,0.6496,Verified_HIGH,calibrated,True
in-d531b391c880d7ca,,leverage Azure DevOps pipelines for CI/CD,Hard,Apply,0.926,Very High,BERT+LLM,0.8,1.25,0.8729,Verified_HIGH,calibrated,True
in-d531b391c880d7ca,,"ensure high-quality, automated deployments",Hard,Create,0.667,Medium,LLM,0.89,0.99,0.7048000000000001,Verified_HIGH,calibrated,True
in-d531b391c880d7ca,,work in a cross-functional Agile team,Soft,,1.0,Very High,BERT+LLM,0.75,1.29,0.907,Verified_HIGH,calibrated,True
in-d531b391c880d7ca,,ensure high -quality,Hard,Analyze,0.691,Medium,BERT (standalone),0.78,0.89,0.6678999999999999,Verified_HIGH,calibrated,True
in-d531b391c880d7ca,,automated deployments.,Hard,Create,0.58,Medium Low,BERT (standalone),0.9,0.89,0.6415,Verified_HIGH,calibrated,True
in-4340aab634b97a0f,,automate accounting,Hard,Create,0.682,Medium,LLM,0.87,0.9,0.6808000000000001,Verified_HIGH,calibrated,True
in-dbfc856e6f34e008,,work with a dynamic team,Soft,,0.652,Medium,LLM,0.72,0.9,0.6463,Verified_HIGH,calibrated,True
in-dbfc856e6f34e008,,build career in AI space,Soft,,0.598,Medium Low,LLM,0.72,0.9,0.6246999999999999,Verified_HIGH,calibrated,True
in-1e9850338e5e6907,,prioritize requests,Soft,,0.677,Medium,LLM,0.87,0.94,0.6907999999999999,Verified_HIGH,calibrated,True
in-1e9850338e5e6907,,fulfill daily news requests,Soft,,0.77,Medium High,BERT+LLM,0.79,1.2,0.794,Verified_HIGH,calibrated,True
in-1e9850338e5e6907,,multi-task,Soft,,0.681,Medium,LLM,0.9,0.94,0.6969,Verified_HIGH,calibrated,True
in-1e9850338e5e6907,,multi,Hard,Apply,0.496,Low,BERT (standalone),0.75,0.85,0.5809,Verified_MEDIUM,calibrated,True
in-1e9850338e5e6907,,-tasker,Hard,Apply,0.502,Medium Low,BERT (standalone),0.81,0.85,0.5848,Verified_MEDIUM,calibrated,True
in-1e9850338e5e6907,,prioritize,Hard,Evaluate,0.673,Medium,BERT (standalone),0.9,0.85,0.6667,Verified_HIGH,calibrated,True
in-9c8a76d26db744ab,,produce high-quality content,Hard,Create,0.681,Medium,LLM,0.86,0.9,0.6789,Verified_HIGH,calibrated,True
in-9c8a76d26db744ab,,drive click-through results,Hard,Apply,0.573,Medium Low,LLM,0.85,0.9,0.6341999999999999,Verified_HIGH,calibrated,True
in-9c8a76d26db744ab,,driving direct click -through results.,Hard,Apply,0.478,Low,BERT (standalone),0.8,0.81,0.5617000000000001,Verified_MEDIUM,calibrated,True
in-9fc9c5f45b5702c5,,design data pipelines,Hard,Create,1.0,Very High,LLM,0.79,1.38,0.94,Verified_HIGH,calibrated,True
in-9fc9c5f45b5702c5,,implement data pipelines,Hard,Apply,1.0,Very High,BERT+LLM,0.83,1.4,0.952,Verified_HIGH,calibrated,True
in-9fc9c5f45b5702c5,,manage Oracle-based data environments,Hard,Apply,1.0,Very High,BERT+LLM,0.84,1.42,0.9595,Verified_HIGH,calibrated,True
in-9fc9c5f45b5702c5,,support end-to-end BI processes,Hard,Evaluate,1.0,Very High,BERT+LLM,0.78,1.41,0.9474999999999999,Verified_HIGH,calibrated,True
in-9fc9c5f45b5702c5,,designing,Hard,Create,0.634,Medium,BERT (standalone),0.87,0.98,0.7081,Verified_HIGH,calibrated,True
in-fe0c3c02092b2d9b,,apply technical knowledge,Hard,Apply,0.809,High,LLM,0.83,1.03,0.7646,Verified_HIGH,calibrated,True
in-fe0c3c02092b2d9b,,ensure robust manufacturing process design,Hard,Create,1.0,Very High,BERT+LLM,0.83,1.34,0.9339999999999999,Verified_HIGH,calibrated,True
in-fe0c3c02092b2d9b,,lead production improvement projects,Soft,,0.885,High,BERT+LLM,0.85,1.34,0.891,Verified_HIGH,calibrated,True
in-3c2433bacd2dab1d,,provide I&C engineering services,Hard,Create,0.595,Medium Low,LLM,0.82,0.9,0.6385,Verified_HIGH,calibrated,True
in-3c2433bacd2dab1d,,provide expert I &C engineering,Hard,Create,0.471,Low,BERT (standalone),0.76,0.81,0.5529,Verified_MEDIUM,calibrated,True
in-1bcf64cc46954ca2,,collaborate closely,Soft,,0.645,Medium,LLM,0.87,0.9,0.6735,Verified_HIGH,calibrated,True
in-8911f2bf2aa4e83e,,improve craft,Soft,,0.926,Very High,BERT+LLM,0.77,1.34,0.8954,Verified_HIGH,calibrated,True
in-8911f2bf2aa4e83e,,improve collaboration,Soft,,0.81,High,BERT+LLM,0.9,1.32,0.8625,Verified_HIGH,calibrated,True
in-8911f2bf2aa4e83e,,drive product outcomes,Soft,,0.874,High,BERT+LLM,0.81,1.35,0.8835999999999999,Verified_HIGH,calibrated,True
in-8911f2bf2aa4e83e,,constantly seeking opportunities,Hard,Apply,0.49,Low,BERT (standalone),0.9,0.94,0.6205,Verified_HIGH,calibrated,True
in-d1b12304b268735d,,lead digital function,Soft,,0.602,Medium,BERT+LLM,0.79,0.95,0.6517999999999999,Verified_HIGH,calibrated,True
in-d1b12304b268735d,,deliver ASW strategy,Soft,,0.8,Medium High,BERT+LLM,0.77,1.22,0.8089999999999999,Verified_HIGH,calibrated,True
in-d1b12304b268735d,,manage budget,Soft,,0.667,Medium,LLM,0.78,0.95,0.6838000000000001,Verified_HIGH,calibrated,True
in-d1b12304b268735d,,to professional standards,Hard,Apply,0.475,Low,BERT (standalone),0.83,0.85,0.577,Verified_MEDIUM,calibrated,True
in-d1b12304b268735d,,budget.,Hard,Apply,0.473,Low,BERT (standalone),0.81,0.85,0.5732,Verified_MEDIUM,calibrated,True
in-22fdbe0537848b26,,deliver integrated solutions,Hard,Create,0.601,Medium,LLM,0.86,0.9,0.6468999999999999,Verified_HIGH,calibrated,True
in-ba278d0695de316c,,design satellites,Hard,Create,0.678,Medium,LLM,0.84,0.9,0.6747000000000001,Verified_HIGH,calibrated,True
in-ba278d0695de316c,,build satellites,Hard,Create,0.676,Medium,LLM,0.83,0.9,0.6723999999999999,Verified_HIGH,calibrated,True
in-ba278d0695de316c,,design payloads,Hard,Create,0.674,Medium,LLM,0.81,0.9,0.6686000000000001,Verified_HIGH,calibrated,True
in-ba278d0695de316c,,build payloads,Hard,Create,0.672,Medium,LLM,0.8,0.9,0.6663,Verified_HIGH,calibrated,True
in-ba278d0695de316c,,design spacecraft components,Hard,Create,0.681,Medium,LLM,0.86,0.9,0.6789,Verified_HIGH,calibrated,True
in-ba278d0695de316c,,build spacecraft components,Hard,Create,0.679,Medium,LLM,0.85,0.9,0.6766000000000001,Verified_HIGH,calibrated,True
in-7c03bbd4f2e27c3a,,work on challenging problems,Soft,,0.704,Medium High,LLM,0.79,1.0,0.7076,Verified_HIGH,calibrated,True
in-7c03bbd4f2e27c3a,,use innovative approaches,Soft,,0.814,High,BERT+LLM,0.84,1.3,0.8491,Verified_HIGH,calibrated,True
in-7c03bbd4f2e27c3a,,accelerate delivery of Real World Insights,Soft,,0.87,High,BERT+LLM,0.78,1.3,0.8624999999999999,Verified_HIGH,calibrated,True
in-7c03bbd4f2e27c3a,,accelerate delivery of Evidence,Soft,,0.707,Medium High,LLM,0.81,1.0,0.7118,Verified_HIGH,calibrated,True
in-7c03bbd4f2e27c3a,,Evidence,Hard,Apply,0.524,Medium Low,BERT (standalone),0.84,0.9,0.6131,Verified_HIGH,calibrated,True
in-cf7f60dee735734d,,write product development code,Hard,Create,0.715,Medium High,LLM,0.8,0.92,0.6895,Verified_HIGH,calibrated,True
in-cf7f60dee735734d,,write system development code,Hard,Create,0.714,Medium High,LLM,0.8,0.92,0.6891,Verified_HIGH,calibrated,True
in-cf7f60dee735734d,,lead design reviews,Soft,,0.616,Medium,LLM,0.77,0.92,0.6454,Verified_HIGH,calibrated,True
in-cf7f60dee735734d,,participate in design reviews,Soft,,0.619,Medium,LLM,0.8,0.92,0.6511,Verified_HIGH,calibrated,True
in-cf7f60dee735734d,,decide among available technologies,Soft,,0.625,Medium,LLM,0.84,0.92,0.6595,Verified_HIGH,calibrated,True
in-cf7f60dee735734d,,review code developed by other developers,Hard,Create,0.745,Medium High,BERT+LLM,0.79,0.92,0.7,Verified_HIGH,calibrated,True
in-cf7f60dee735734d,,provide feedback to ensure best practices,Soft,,0.617,Medium,LLM,0.78,0.92,0.6473,Verified_HIGH,calibrated,True
in-cf7f60dee735734d,,contribute to existing documentation,Soft,,0.597,Medium Low,BERT+LLM,0.84,0.92,0.6483,Verified_HIGH,calibrated,True
in-cf7f60dee735734d,,contribute to educational content,Soft,,0.623,Medium,LLM,0.83,0.92,0.6571999999999999,Verified_HIGH,calibrated,True
in-cf7f60dee735734d,,adapt content based on product updates,Soft,,0.841,High,BERT+LLM,0.76,1.17,0.8089,Verified_HIGH,calibrated,True
in-cf7f60dee735734d,,adapt content based on program updates,Soft,,0.782,Medium High,LLM,0.77,1.17,0.7867999999999999,Verified_HIGH,calibrated,True
in-cf7f60dee735734d,,adapt content based on user feedback,Soft,,0.614,Medium,LLM,0.76,0.92,0.6431,Verified_HIGH,calibrated,True
in-cf7f60dee735734d,,triage product issues,Hard,Apply,0.602,Medium,LLM,0.79,0.92,0.6428,Verified_HIGH,calibrated,True
in-cf7f60dee735734d,,triage system issues,Hard,Apply,0.601,Medium,LLM,0.78,0.92,0.6408999999999999,Verified_HIGH,calibrated,True
in-cf7f60dee735734d,,debug issues,Hard,Analyze,0.709,Medium High,LLM,0.77,0.92,0.6826000000000001,Verified_HIGH,calibrated,True
in-cf7f60dee735734d,,track issues,Hard,Apply,0.599,Medium Low,LLM,0.77,0.92,0.6386000000000001,Verified_HIGH,calibrated,True
in-cf7f60dee735734d,,resolve issues,Hard,Apply,0.63,Medium,LLM,0.8,0.92,0.663,Verified_HIGH,calibrated,True
in-cf7f60dee735734d,,analyze sources of issues,Hard,Analyze,0.709,Medium High,LLM,0.77,0.92,0.6826000000000001,Verified_HIGH,calibrated,True
in-cf7f60dee735734d,,analyze impact on hardware,Hard,Analyze,0.71,Medium High,LLM,0.77,0.92,0.683,Verified_HIGH,calibrated,True
in-cf7f60dee735734d,,analyze impact on network,Hard,Analyze,0.709,Medium High,LLM,0.77,0.92,0.6826000000000001,Verified_HIGH,calibrated,True
in-cf7f60dee735734d,,analyze impact on service operations,Hard,Analyze,0.713,Medium High,LLM,0.79,0.92,0.6872,Verified_HIGH,calibrated,True
in-cf7f60dee735734d,,analyze impact on service quality,Hard,Analyze,0.711,Medium High,LLM,0.77,0.92,0.6834,Verified_HIGH,calibrated,True
in-cf7f60dee735734d,,provide feedback,Hard,Apply,0.488,Low,BERT (standalone),0.83,0.83,0.5761999999999999,Verified_MEDIUM,calibrated,True
in-cf7f60dee735734d,,ensure best practices,Hard,Analyze,0.625,Medium,BERT (standalone),0.79,0.83,0.625,Verified_HIGH,calibrated,True
in-cf7f60dee735734d,,checking code in,Hard,Evaluate,0.506,Medium Low,BERT (standalone),0.74,0.83,0.5699000000000001,Verified_MEDIUM,calibrated,True
in-cf7f60dee735734d,,accuracy,Hard,Apply,0.48,Low,BERT (standalone),0.84,0.83,0.5745,Verified_MEDIUM,calibrated,True
in-cf7f60dee735734d,,testability,Hard,Evaluate,0.523,Medium Low,BERT (standalone),0.9,0.83,0.6007,Verified_HIGH,calibrated,True
in-cf7f60dee735734d,,efficiency).,Hard,Apply,0.486,Low,BERT (standalone),0.9,0.83,0.5859000000000001,Verified_MEDIUM,calibrated,True
in-cf7f60dee735734d,,user feedback.,Hard,Apply,0.509,Medium Low,BERT (standalone),0.8,0.83,0.5801000000000001,Verified_MEDIUM,calibrated,True
in-cf7f60dee735734d,,Triage,Hard,Apply,0.315,Very Low,BERT (standalone),0.78,0.83,0.4995,Verified_MEDIUM,calibrated,True
in-82a03631efa7b871,,integrate AI solutions,Hard,Create,0.719,Medium High,LLM,0.8,0.96,0.7031,Verified_HIGH,calibrated,True
in-82a03631efa7b871,,deliver AI solutions,Hard,Apply,0.944,Very High,BERT+LLM,0.77,1.23,0.8695999999999999,Verified_HIGH,calibrated,True
in-82a03631efa7b871,,step into engineering tasks,Hard,Create,0.543,Medium Low,BERT (standalone),0.78,0.87,0.6027,Verified_HIGH,calibrated,True
in-82a03631efa7b871,,ensuring seamless integration,Hard,Apply,0.519,Medium Low,BERT (standalone),0.87,0.87,0.6066,Verified_HIGH,calibrated,True
in-51f52aa9e15e8653,,work cross-functionally,Soft,,0.787,Medium High,BERT+LLM,0.88,1.22,0.8278000000000001,Verified_HIGH,calibrated,True
in-51f52aa9e15e8653,,communicate with technical stakeholders,Soft,,0.653,Medium,LLM,0.87,0.95,0.6841999999999999,Verified_HIGH,calibrated,True
in-51f52aa9e15e8653,,communicate with non-technical stakeholders,Soft,,0.769,Medium High,BERT+LLM,0.88,1.2,0.8070999999999999,Verified_HIGH,calibrated,True
in-51f52aa9e15e8653,,execute tasks,Soft,,0.641,Medium,LLM,0.78,0.95,0.6658999999999999,Verified_HIGH,calibrated,True
in-51f52aa9e15e8653,,communicating with both technical,Hard,Apply,0.508,Medium Low,BERT (standalone),0.83,0.86,0.5932000000000001,Verified_MEDIUM,calibrated,True
in-51f52aa9e15e8653,,Self,Hard,Apply,0.491,Low,BERT (standalone),0.72,0.86,0.5699000000000001,Verified_MEDIUM,calibrated,True
in-51f52aa9e15e8653,,-starter mindset,Hard,Apply,0.498,Low,BERT (standalone),0.83,0.86,0.5892000000000001,Verified_MEDIUM,calibrated,True
in-51f52aa9e15e8653,,bias toward execution,Hard,Apply,0.477,Low,BERT (standalone),0.79,0.86,0.5748,Verified_MEDIUM,calibrated,True
in-51f52aa9e15e8653,,accountability.,Hard,Apply,0.488,Low,BERT (standalone),0.9,0.86,0.5957000000000001,Verified_MEDIUM,calibrated,True
in-31312032e7feb5d2,,review dealer records,Hard,Evaluate,0.708,Medium High,LLM,0.79,0.95,0.6941999999999999,Verified_HIGH,calibrated,True
in-31312032e7feb5d2,,authenticate dealer records,Hard,Remember,1.0,Very High,BERT+LLM,0.86,1.23,0.9055,Verified_HIGH,calibrated,True
in-31312032e7feb5d2,,review documents related to inventory units,Hard,Create,0.625,Medium,LLM,0.79,0.95,0.6609999999999998,Verified_HIGH,calibrated,True
in-31312032e7feb5d2,,authenticate documents related to inventory units,Hard,Create,0.628,Medium,LLM,0.82,0.95,0.6667,Verified_HIGH,calibrated,True
in-31312032e7feb5d2,,reviewing,Hard,Evaluate,0.544,Medium Low,BERT (standalone),0.87,0.85,0.6106,Verified_HIGH,calibrated,True
in-31312032e7feb5d2,,other documents,Hard,Apply,0.537,Medium Low,BERT (standalone),0.81,0.85,0.5988,Verified_MEDIUM,calibrated,True
in-f3758c500e035cd6,,harness Generative AI,Hard,Apply,0.566,Medium Low,LLM,0.79,0.9,0.6224000000000001,Verified_HIGH,calibrated,True
in-f3758c500e035cd6,,deliver cutting-edge solutions,Hard,Apply,0.577,Medium Low,LLM,0.88,0.9,0.6403,Verified_HIGH,calibrated,True
in-f3758c500e035cd6,,transform workflows,Hard,Apply,0.576,Medium Low,LLM,0.87,0.9,0.6383999999999999,Verified_HIGH,calibrated,True
in-f3758c500e035cd6,,automate complex processes,Hard,Create,0.678,Medium,LLM,0.84,0.9,0.6747000000000001,Verified_HIGH,calibrated,True
in-f3758c500e035cd6,,drive unparalleled efficiency,Soft,,0.645,Medium,LLM,0.87,0.9,0.6659999999999999,Verified_HIGH,calibrated,True
in-04f500daaf678e4d,,collaborate with team,Soft,,0.662,Medium,LLM,0.79,0.9,0.7658,Verified_HIGH,calibrated,True
in-04f500daaf678e4d,,work flexibly,Soft,,0.633,Medium,LLM,0.78,0.9,0.6627000000000001,Verified_HIGH,calibrated,True
in-74b665ceeac92b03,,support Communications Directorate,Soft,,0.757,Medium High,LLM,0.9,0.97,0.7363,Verified_HIGH,calibrated,True
in-74b665ceeac92b03,,plan information operations,Soft,,0.689,Medium,LLM,0.85,0.97,0.7016,Verified_HIGH,calibrated,True
in-74b665ceeac92b03,,execute information operations,Soft,,0.809,High,BERT+LLM,0.89,1.25,0.8396000000000001,Verified_HIGH,calibrated,True
in-74b665ceeac92b03,,planning,Hard,Create,0.522,Medium Low,BERT (standalone),0.84,0.87,0.6183000000000001,Verified_HIGH,calibrated,True
in-72bdb196b682b2c7,,talented,Hard,Apply,0.358,Very Low,BERT (standalone),0.84,0.81,0.5197,Verified_MEDIUM,calibrated,True
in-72bdb196b682b2c7,,passionate,Hard,Apply,0.413,Low,BERT (standalone),0.9,0.81,0.6032,Verified_HIGH,calibrated,True
in-08d8ebb8b3e31904,,assess professional development,Hard,Create,0.604,Medium,LLM,0.89,0.9,0.6526000000000001,Verified_HIGH,calibrated,True
in-6747b1fc129599b4,,create visual effects,Hard,Create,0.671,Medium,LLM,0.79,0.9,0.6643999999999999,Verified_HIGH,calibrated,True
in-6da118f81ed64a47,,provide engineering solutions,Hard,Create,0.602,Medium,LLM,0.87,0.9,0.6488,Verified_HIGH,calibrated,True
in-6da118f81ed64a47,,provide advisory services,Soft,,0.64,Medium,LLM,0.83,0.9,0.6579999999999999,Verified_HIGH,calibrated,True
in-6da118f81ed64a47,,provide professional consulting services,Soft,,0.646,Medium,LLM,0.88,0.9,0.6678999999999999,Verified_HIGH,calibrated,True
in-0685ca5ef97fdbe6,,serve as technical subject matter expert,Soft,,0.767,Medium High,BERT+LLM,0.77,1.24,0.8018000000000001,Verified_HIGH,calibrated,True
in-0685ca5ef97fdbe6,,design GenAI solutions,Hard,Create,0.76,Medium High,LLM,0.8,0.98,0.7255,Verified_HIGH,calibrated,True
in-0685ca5ef97fdbe6,,deploy GenAI solutions,Hard,Apply,1.0,Very High,BERT+LLM,0.81,1.25,0.9039999999999999,Verified_HIGH,calibrated,True
in-0685ca5ef97fdbe6,,-sale,Hard,Apply,0.392,Very Low,BERT (standalone),0.75,0.88,0.5408000000000001,Verified_MEDIUM,calibrated,True
in-0685ca5ef97fdbe6,,embedding deeply with them,Hard,Apply,0.503,Medium Low,BERT (standalone),0.77,0.88,0.5882000000000001,Verified_MEDIUM,calibrated,True
in-0685ca5ef97fdbe6,,design,Hard,Create,0.668,Medium,BERT (standalone),0.78,0.88,0.7082000000000002,Verified_HIGH,calibrated,True
in-d9a402ccd0ffb327,,lead team,Soft,,0.71,Medium High,LLM,0.72,0.98,0.7084999999999999,Verified_HIGH,calibrated,True
in-d9a402ccd0ffb327,,develop team,Soft,,0.94,Very High,BERT+LLM,0.76,0.98,0.7989999999999999,Verified_HIGH,calibrated,True
in-d9a402ccd0ffb327,,manage Support Engineers,Soft,,0.665,Medium,LLM,0.82,0.98,0.6905,Verified_HIGH,calibrated,True
in-d9a402ccd0ffb327,,coach Support Engineers,Soft,,0.663,Medium,LLM,0.81,0.98,0.6881999999999999,Verified_HIGH,calibrated,True
in-d9a402ccd0ffb327,,mentor Support Engineers,Soft,,0.841,High,BERT+LLM,0.82,1.27,0.8479,Verified_HIGH,calibrated,True
in-d9a402ccd0ffb327,,conduct 1:1s,Hard,Apply,0.747,Medium High,BERT+LLM,0.77,0.98,0.7158,Verified_HIGH,calibrated,True
in-d9a402ccd0ffb327,,conduct performance reviews,Hard,Evaluate,0.769,Medium High,BERT+LLM,0.86,0.98,0.7381,Verified_HIGH,calibrated,True
in-d9a402ccd0ffb327,,conduct skill assessments,Soft,,0.803,High,BERT+LLM,0.84,1.23,0.8237,Verified_HIGH,calibrated,True
in-d9a402ccd0ffb327,,build individual development plans,Soft,,0.833,High,BERT+LLM,0.85,1.15,0.8131999999999999,Verified_HIGH,calibrated,True
in-d9a402ccd0ffb327,,build training plans,Soft,,1.0,Very High,BERT+LLM,0.8,1.24,0.8995,Verified_HIGH,calibrated,True
in-d9a402ccd0ffb327,,foster a culture of curiosity,Soft,,0.797,Medium High,BERT+LLM,0.75,1.27,0.8197999999999999,Verified_HIGH,calibrated,True
in-d9a402ccd0ffb327,,foster a culture of accountability,Soft,,0.659,Medium,LLM,0.78,0.98,0.6820999999999999,Verified_HIGH,calibrated,True
in-d9a402ccd0ffb327,,foster a culture of customer-first thinking,Soft,,0.661,Medium,LLM,0.79,0.98,0.6843999999999999,Verified_HIGH,calibrated,True
in-d9a402ccd0ffb327,,manage difficult situations,Soft,,0.818,High,BERT+LLM,0.86,1.26,0.8417,Verified_HIGH,calibrated,True
in-d9a402ccd0ffb327,,guide technical investigations,Soft,,0.808,High,BERT+LLM,0.89,1.25,0.8392,Verified_HIGH,calibrated,True
in-d9a402ccd0ffb327,,resolve escalations,Soft,,0.808,High,BERT+LLM,0.89,1.26,0.8422000000000001,Verified_HIGH,calibrated,True
in-d9a402ccd0ffb327,,Lead,Hard,Apply,0.511,Medium Low,BERT (standalone),0.72,0.88,0.5839000000000001,Verified_MEDIUM,calibrated,True
in-d9a402ccd0ffb327,,Manage,Soft,,0.661,Medium,BERT (standalone),0.78,0.88,0.6528999999999999,Verified_HIGH,calibrated,True
in-d9a402ccd0ffb327,,coach,Hard,Apply,0.5,Low,BERT (standalone),0.75,0.88,0.5840000000000001,Verified_MEDIUM,calibrated,True
in-d9a402ccd0ffb327,,elevate technical excellence.,Hard,Apply,0.509,Medium Low,BERT (standalone),0.87,0.88,0.6056,Verified_HIGH,calibrated,True
in-d9a402ccd0ffb327,,accountability,Hard,Apply,0.435,Low,BERT (standalone),0.9,0.88,0.5880000000000001,Verified_MEDIUM,calibrated,True
in-d9a402ccd0ffb327,,customer -first thinking.,Hard,Apply,0.429,Low,BERT (standalone),0.83,0.88,0.5676,Verified_MEDIUM,calibrated,True
in-d9a402ccd0ffb327,,Lead by example,Hard,Apply,0.513,Medium Low,BERT (standalone),0.73,0.88,0.5862,Verified_MEDIUM,calibrated,True
in-c11b3ab51f8bbe86,,drive open questions to closure,Soft,,0.838,High,BERT+LLM,0.77,1.24,0.8302,Verified_HIGH,calibrated,True
in-c11b3ab51f8bbe86,,ensure API design and enhancements are within API Gold Standard guidelines,Hard,Create,0.725,Medium High,LLM,0.83,0.96,0.7099999999999999,Verified_HIGH,calibrated,True
in-c11b3ab51f8bbe86,,Ensure API design,Hard,Create,0.689,Medium,BERT (standalone),0.95,0.87,0.6865999999999999,Verified_HIGH,calibrated,True
in-c11b3ab51f8bbe86,,enhancements are,Hard,Create,0.55,Medium Low,BERT (standalone),0.83,0.87,0.613,Verified_HIGH,calibrated,True
in-a470584839bffca3,,deploy cloud services continuously,Hard,Apply,0.677,Medium,LLM,0.83,0.9,0.6728,Verified_HIGH,calibrated,True
in-63e344bbe4a1832c,,influence architecture,Soft,,0.875,High,BERT+LLM,1.0,1.27,0.8885000000000001,Verified_HIGH,calibrated,True
in-63e344bbe4a1832c,,shape direction of mobile platform,Soft,,0.658,Medium,LLM,0.78,0.98,0.6817,Verified_HIGH,calibrated,True
in-63e344bbe4a1832c,,provide technical leadership,Soft,,0.734,Medium High,BERT+LLM,0.87,1.25,0.8141,Verified_HIGH,calibrated,True
in-63e344bbe4a1832c,,perform hands-on development,Hard,Create,0.681,Medium,LLM,0.86,0.98,0.7029,Verified_HIGH,calibrated,True
