knowledge,freq,mean_confidence,best_domain_id,best_future_domain,trend_label,trend_score,similarity,top1_similarity,top2_similarity,top3_similarity,mapping_margin,top2_domain_id,top3_domain_id,domain_source,future_weight
architectural aluminum systems,1,0.75,ONET03,UX/UI & Digital Design,Moderate_Growth,0.55,0.24552982,0.24552982,0.18095045,0.14607213,0.06457937,WEF04,2-Dec,ONET_BrightOutlook_2024,0.13504139855504038
message brokers,1,0.851,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.33749318,0.33749318,0.28983518,0.19906834,0.047657996,ONET02,WEF05,McKinsey_FutureOfWork_2023,0.13499727249145507
interoperability,1,0.732,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.33738303,0.33738303,0.33217427,0.3209777,0.0052087605,WEF07,ONET03,McKinsey_FutureOfWork_2023,0.13495321273803712
Jenkins,2,0.7995,MCK01,Process Automation & RPA,Moderate_Growth,0.5,0.2692549,0.2692549,0.24728063,0.21583024,0.021974266,WEF04,ONET02,McKinsey_FutureOfWork_2023,0.13462744653224945
specifications,1,0.75,ONET03,UX/UI & Digital Design,Moderate_Growth,0.55,0.24471606,0.24471606,0.19414458,0.1626684,0.050571486,2-Dec,MCK02,ONET_BrightOutlook_2024,0.13459383472800257
strategic initiatives,1,0.75,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.33613095,0.33613095,0.22931106,0.22313014,0.10681988,WEF06,WEF05,McKinsey_FutureOfWork_2023,0.13445237874984742
SFDX CLI,1,0.75,ONET03,UX/UI & Digital Design,Moderate_Growth,0.55,0.24401112,0.24401112,0.24286172,0.1909104,0.0011494011,ONET02,ONET04,ONET_BrightOutlook_2024,0.13420611545443537
portfolio management,1,0.75,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.26819745,0.26819745,0.24687459,0.23719637,0.021322861,WEF05,MCK02,ONET_BrightOutlook_2024,0.13409872353076935
business models,1,0.75,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.26808575,0.26808575,0.23313072,0.23029423,0.034955025,WEF01,WEF05,ONET_BrightOutlook_2024,0.1340428739786148
legislation covering Parliament Square Gardens,1,0.75,WEF04,Cloud Computing & Infrastructure,Strong_Growth,0.85,0.15763621,0.15763621,0.15026101,0.10764547,0.0073751956,WEF06,2-Dec,WEF_FutureOfJobs_2023,0.13399077877402304
model optimization,1,0.75,WEF01,AI & Machine Learning,Strong_Growth,1.0,0.13385239,0.13385239,0.08136065,0.06917664,0.05249174,WEF07,ONET02,WEF_FutureOfJobs_2023,0.13385239243507385
real-time workloads,1,0.75,ONET03,UX/UI & Digital Design,Moderate_Growth,0.55,0.24303205,0.24303205,0.23001304,0.21622403,0.01301901,ONET02,MCK01,ONET_BrightOutlook_2024,0.13366762921214104
capacity planning,1,0.803,WEF06,Environmental & Sustainability Technology,Moderate_Growth,0.6,0.222556,0.222556,0.18016681,0.17846124,0.042389184,WEF04,WEF02,WEF_FutureOfJobs_2023,0.13353359699249268
PaaS,1,0.75,WEF04,Cloud Computing & Infrastructure,Strong_Growth,0.85,0.15691063,0.15691063,0.14394863,0.07841278,0.012961999,ONET02,MCK02,WEF_FutureOfJobs_2023,0.13337403386831284
Group Operations,1,0.75,WEF07,Human-AI Collaboration,Strong_Growth,0.95,0.14038934,0.14038934,0.12958072,0.1291966,0.010808617,MCK02,ONET02,WEF_FutureOfJobs_2023,0.13336987122893332
Plumbing accessories,1,0.75,MCK01,Process Automation & RPA,Moderate_Growth,0.5,0.26608437,0.26608437,0.21585263,0.20146438,0.05023174,ONET02,ONET03,McKinsey_FutureOfWork_2023,0.13304218649864197
risk management processes,1,0.666,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.26512316,0.26512316,0.24580364,0.2444365,0.01931952,MCK01,WEF03,ONET_BrightOutlook_2024,0.1325615793466568
Orbis ED systems,1,0.75,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.26415035,0.26415035,0.24092156,0.19493483,0.023228794,WEF04,MCK01,ONET_BrightOutlook_2024,0.13207517564296722
Operational Technology,1,0.75,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.32971224,0.32971224,0.32652658,0.3125946,0.0031856596,MCK01,ONET03,McKinsey_FutureOfWork_2023,0.1318848967552185
Auth0,1,0.75,WEF03,Cybersecurity,Strong_Growth,0.9,0.14632386,0.14632386,0.14402443,0.10387856,0.002299428,WEF07,MCK01,WEF_FutureOfJobs_2023,0.1316914737224579
BI tools,1,0.75,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.3288342,0.3288342,0.30078658,0.28545377,0.028047621,MCK01,ONET03,McKinsey_FutureOfWork_2023,0.131533682346344
product discovery,1,0.75,ONET03,UX/UI & Digital Design,Moderate_Growth,0.55,0.23885484,0.23885484,0.20734738,0.20112525,0.031507462,WEF07,MCK01,ONET_BrightOutlook_2024,0.13137016221880915
high-frequency trading (HFT) systems,1,0.823,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.26266384,0.26266384,0.22326174,0.18613622,0.039402097,WEF05,ONET03,ONET_BrightOutlook_2024,0.1313319206237793
mobile app,1,0.75,ONET03,UX/UI & Digital Design,Moderate_Growth,0.55,0.23830783,0.23830783,0.121797144,0.110127315,0.11651069,2-Dec,WEF05,ONET_BrightOutlook_2024,0.1310693085193634
port projects,1,0.75,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.32752982,0.32752982,0.32083377,0.30400085,0.0066960454,2-Dec,ONET03,McKinsey_FutureOfWork_2023,0.13101192712783813
Basis Set Ventures,1,0.75,WEF05,Digital Platforms & E-commerce,Moderate_Growth,0.7,0.18710904,0.18710904,0.18597189,0.1662617,0.0011371523,MCK02,WEF04,WEF_FutureOfJobs_2023,0.1309763267636299
PlayStation controllers,1,0.762,ONET04,Game Development & Interactive Media,Moderate_Growth,0.6,0.21806073,0.21806073,0.14539446,0.13687693,0.07266627,ONET02,MCK01,ONET_BrightOutlook_2024,0.1308364391326904
Thoracics,1,0.846,WEF04,Cloud Computing & Infrastructure,Strong_Growth,0.85,0.15346435,0.15346435,0.15175599,0.13168469,0.0017083585,ONET01,MCK01,WEF_FutureOfJobs_2023,0.13044469505548476
handicap,1,0.75,WEF07,Human-AI Collaboration,Strong_Growth,0.95,0.13730687,0.13730687,0.10743089,0.10207773,0.029875979,ONET03,MCK02,WEF_FutureOfJobs_2023,0.13044152557849883
AutoCAD,1,0.85,ONET03,UX/UI & Digital Design,Moderate_Growth,0.55,0.2368849,0.2368849,0.19378671,0.19091555,0.043098196,MCK01,ONET04,ONET_BrightOutlook_2024,0.1302866987884045
Streamlit,1,0.849,ONET04,Game Development & Interactive Media,Moderate_Growth,0.6,0.21674693,0.21674693,0.19143379,0.16760996,0.025313139,2-Dec,MCK02,ONET_BrightOutlook_2024,0.13004815578460693
theoretical physics,1,0.75,WEF01,AI & Machine Learning,Strong_Growth,1.0,0.12991081,0.12991081,0.10425286,0.095921144,0.025657952,ONET03,ONET02,WEF_FutureOfJobs_2023,0.12991081178188324
"premise,",1,0.464,WEF07,Human-AI Collaboration,Strong_Growth,0.95,0.13643536,0.13643536,0.134487,0.11670062,0.0019483566,3-Dec,WEF04,WEF_FutureOfJobs_2023,0.12961359173059464
on,2,0.498,WEF07,Human-AI Collaboration,Strong_Growth,0.95,0.13634361,0.13634361,0.12548159,0.11905314,0.010862023,ONET02,ONET03,WEF_FutureOfJobs_2023,0.12952643260359764
API design,1,0.75,ONET03,UX/UI & Digital Design,Moderate_Growth,0.55,0.23529088,0.23529088,0.23365264,0.23346812,0.0016382486,2-Dec,3-Dec,ONET_BrightOutlook_2024,0.12940998673439028
retail savings,1,0.75,WEF05,Digital Platforms & E-commerce,Moderate_Growth,0.7,0.18480502,0.18480502,0.17952582,0.12859622,0.0052791983,1-Dec,ONET02,WEF_FutureOfJobs_2023,0.129363514482975
latest technologies,1,0.75,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.32282588,0.32282588,0.31069377,0.2571306,0.012132108,WEF06,ONET03,McKinsey_FutureOfWork_2023,0.12913035154342653
logic analyzers,1,0.848,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.25820565,0.25820565,0.24948682,0.2281788,0.008718833,WEF02,WEF07,ONET_BrightOutlook_2024,0.12910282611846924
Storage,1,0.839,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.25815138,0.25815138,0.20329638,0.17563957,0.054855004,1-Dec,2-Dec,ONET_BrightOutlook_2024,0.12907569110393524
âge,1,0.75,WEF07,Human-AI Collaboration,Strong_Growth,0.95,0.13560146,0.13560146,0.1349035,0.1272965,0.0006979555,2-Dec,ONET03,WEF_FutureOfJobs_2023,0.12882138788700104
Spark,1,0.75,WEF02,Big Data & Analytics,Strong_Growth,0.9,0.14297974,0.14297974,0.14033803,0.1236378,0.0026417077,ONET02,ONET04,WEF_FutureOfJobs_2023,0.12868176698684694
brokerage,1,0.75,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.25728706,0.25728706,0.25643474,0.24452132,0.0008523166,WEF05,MCK02,ONET_BrightOutlook_2024,0.12864352762699127
road design,1,0.849,ONET03,UX/UI & Digital Design,Moderate_Growth,0.55,0.23379341,0.23379341,0.19996858,0.1749514,0.03382483,2-Dec,ONET04,ONET_BrightOutlook_2024,0.12858637422323227
Event technology,1,0.75,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.32087573,0.32087573,0.23204118,0.19222476,0.088834554,ONET03,2-Dec,McKinsey_FutureOfWork_2023,0.12835029363632203
lab equipment,1,0.75,MCK01,Process Automation & RPA,Moderate_Growth,0.5,0.25628695,0.25628695,0.2554139,0.25204825,0.00087305903,1-Dec,ONET02,McKinsey_FutureOfWork_2023,0.12814347445964813
CD:,3,0.5423333333333334,WEF04,Cloud Computing & Infrastructure,Strong_Growth,0.85,0.15062602,0.15062602,0.14875865,0.10633116,0.0018673688,ONET02,ONET04,WEF_FutureOfJobs_2023,0.12803211584687232
Enterprise-wide reporting,1,0.75,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.319625,0.319625,0.3030462,0.2973688,0.016578794,1-Dec,3-Dec,McKinsey_FutureOfWork_2023,0.1278499960899353
Word,1,0.833,WEF01,AI & Machine Learning,Strong_Growth,1.0,0.12771474,0.12771474,0.11304556,0.09959108,0.01466918,ONET03,ONET04,WEF_FutureOfJobs_2023,0.12771473824977875
Plastics,1,0.844,WEF06,Environmental & Sustainability Technology,Moderate_Growth,0.6,0.21228659,0.21228659,0.19589633,0.18877658,0.016390264,WEF04,MCK01,WEF_FutureOfJobs_2023,0.1273719549179077
end,1,0.493,WEF07,Human-AI Collaboration,Strong_Growth,0.95,0.13394311,0.13394311,0.088932484,0.066370234,0.045010626,ONET01,WEF01,WEF_FutureOfJobs_2023,0.1272459551692009
client engagement,1,0.838,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.31749818,0.31749818,0.22924447,0.21933879,0.08825371,ONET03,WEF05,McKinsey_FutureOfWork_2023,0.12699927091598512
Nike's design ethos,1,0.75,ONET03,UX/UI & Digital Design,Moderate_Growth,0.55,0.23077503,0.23077503,0.16224907,0.13980079,0.068525955,ONET04,2-Dec,ONET_BrightOutlook_2024,0.1269262656569481
NSW Child Safe Standards,1,0.75,WEF03,Cybersecurity,Strong_Growth,0.9,0.14084597,0.14084597,0.05309711,0.046139564,0.087748855,1-Dec,ONET03,WEF_FutureOfJobs_2023,0.12676137238740923
incident response,2,0.75,WEF03,Cybersecurity,Strong_Growth,0.9,0.14056715,0.14056715,0.13004026,0.08311882,0.0105268955,WEF07,ONET03,WEF_FutureOfJobs_2023,0.12651043832302095
Pytest,1,0.75,WEF04,Cloud Computing & Infrastructure,Strong_Growth,0.85,0.1484891,0.1484891,0.12885818,0.1206917,0.019630924,ONET02,3-Dec,WEF_FutureOfJobs_2023,0.12621573731303215
Cline,1,0.75,WEF07,Human-AI Collaboration,Strong_Growth,0.95,0.13284011,0.13284011,0.12931551,0.10159543,0.0035246015,3-Dec,ONET02,WEF_FutureOfJobs_2023,0.12619810625910757
intelligent dashboards,1,0.75,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.25226983,0.25226983,0.24311043,0.22530748,0.009159401,ONET03,WEF04,ONET_BrightOutlook_2024,0.12613491714000702
GraphQL,1,0.75,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.25217906,0.25217906,0.1942285,0.13412149,0.057950556,WEF02,ONET03,ONET_BrightOutlook_2024,0.12608952820301056
Figma,2,0.8,ONET03,UX/UI & Digital Design,Moderate_Growth,0.55,0.2289335,0.2289335,0.120822705,0.09558278,0.10811079,ONET04,MCK02,ONET_BrightOutlook_2024,0.1259134240448475
project milestones,1,0.785,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.3147177,0.3147177,0.29924363,0.2784278,0.015474081,3-Dec,ONET01,McKinsey_FutureOfWork_2023,0.1258870840072632
process gaps,1,0.75,MCK01,Process Automation & RPA,Moderate_Growth,0.5,0.251744,0.251744,0.1496727,0.12697342,0.1020713,3-Dec,1-Dec,McKinsey_FutureOfWork_2023,0.12587200105190277
micro,1,0.56,ONET03,UX/UI & Digital Design,Moderate_Growth,0.55,0.22885095,0.22885095,0.19730796,0.1826064,0.031542987,WEF04,ONET01,ONET_BrightOutlook_2024,0.12586802020668986
professional,1,0.559,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.31364328,0.31364328,0.2641254,0.24426496,0.04951787,1-Dec,WEF07,McKinsey_FutureOfWork_2023,0.1254573106765747
investment research,1,0.75,ONET03,UX/UI & Digital Design,Moderate_Growth,0.55,0.22787751,0.22787751,0.21573314,0.19325884,0.012144372,WEF05,WEF03,ONET_BrightOutlook_2024,0.12533263191580774
user feedback,1,0.75,ONET03,UX/UI & Digital Design,Moderate_Growth,0.55,0.2277004,0.2277004,0.16450934,0.100572914,0.063191056,3-Dec,WEF07,ONET_BrightOutlook_2024,0.12523521855473518
Space Systems,1,0.75,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.25025198,0.25025198,0.24900661,0.13877425,0.0012453645,WEF04,WEF01,ONET_BrightOutlook_2024,0.12512598931789398
air,1,0.75,ONET04,Game Development & Interactive Media,Moderate_Growth,0.6,0.20846237,0.20846237,0.17113024,0.1212993,0.037332132,ONET03,ONET02,ONET_BrightOutlook_2024,0.12507742345333098
flexibility products,1,0.75,ONET03,UX/UI & Digital Design,Moderate_Growth,0.55,0.22734946,0.22734946,0.21486516,0.20564495,0.012484297,2-Dec,3-Dec,ONET_BrightOutlook_2024,0.12504220306873323
customer specifications,1,0.75,ONET03,UX/UI & Digital Design,Moderate_Growth,0.55,0.22725569,0.22725569,0.21585578,0.19139656,0.01139991,3-Dec,1-Dec,ONET_BrightOutlook_2024,0.12499062791466714
"1:1s,",1,0.511,WEF03,Cybersecurity,Strong_Growth,0.9,0.13854706,0.13854706,0.12564117,0.12056131,0.012905896,ONET01,ONET03,WEF_FutureOfJobs_2023,0.1246923565864563
package engineers,1,0.75,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.31142738,0.31142738,0.30228668,0.29774567,0.0091407,3-Dec,ONET02,McKinsey_FutureOfWork_2023,0.12457095384597779
Product Launches,1,0.75,ONET03,UX/UI & Digital Design,Moderate_Growth,0.55,0.22598025,0.22598025,0.16480246,0.15621887,0.06117779,WEF05,ONET04,ONET_BrightOutlook_2024,0.12428913861513138
Project constraints,1,0.75,ONET03,UX/UI & Digital Design,Moderate_Growth,0.55,0.22595511,0.22595511,0.22011203,0.21646033,0.005843088,WEF07,MCK02,ONET_BrightOutlook_2024,0.12427531257271768
project coordinate systems,1,0.75,ONET03,UX/UI & Digital Design,Moderate_Growth,0.55,0.22573712,0.22573712,0.20320803,0.18542556,0.022529095,MCK02,ONET04,ONET_BrightOutlook_2024,0.12415541857481004
user attributes,1,0.75,ONET03,UX/UI & Digital Design,Moderate_Growth,0.55,0.22557078,0.22557078,0.21790947,0.18044306,0.007661313,1-Dec,ONET02,ONET_BrightOutlook_2024,0.12406393066048624
products,1,0.75,ONET03,UX/UI & Digital Design,Moderate_Growth,0.55,0.2255664,0.2255664,0.2104064,0.1939976,0.015160009,WEF05,ONET02,ONET_BrightOutlook_2024,0.12406152114272119
multi-brand complexity,1,0.833,WEF05,Digital Platforms & E-commerce,Moderate_Growth,0.7,0.17689835,0.17689835,0.12567547,0.11374462,0.051222876,ONET03,MCK02,WEF_FutureOfJobs_2023,0.12382884174585342
Mendix,2,0.849,ONET03,UX/UI & Digital Design,Moderate_Growth,0.55,0.22512671,0.22512671,0.14928028,0.11449335,0.07584643,WEF07,MCK01,ONET_BrightOutlook_2024,0.12381969243288041
Walmart’s accessibility standards,1,0.75,ONET03,UX/UI & Digital Design,Moderate_Growth,0.55,0.22502254,0.22502254,0.19643384,0.16449045,0.028588697,1-Dec,MCK02,ONET_BrightOutlook_2024,0.123762396723032
Anti,1,0.559,WEF07,Human-AI Collaboration,Strong_Growth,0.95,0.13025425,0.13025425,0.11353982,0.09169504,0.016714431,WEF03,ONET02,WEF_FutureOfJobs_2023,0.12374154105782509
App,1,0.836,ONET03,UX/UI & Digital Design,Moderate_Growth,0.55,0.22469424,0.22469424,0.16884871,0.14360149,0.05584553,ONET02,WEF07,ONET_BrightOutlook_2024,0.12358183041214944
financial controls,1,0.75,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.2470589,0.2470589,0.23065633,0.22529057,0.016402572,MCK02,WEF05,ONET_BrightOutlook_2024,0.12352944910526276
representative democracy,1,0.802,WEF07,Human-AI Collaboration,Strong_Growth,0.95,0.12980902,0.12980902,0.121750504,0.10674746,0.008058518,WEF04,MCK01,WEF_FutureOfJobs_2023,0.12331857085227965
observability,1,0.773,WEF07,Human-AI Collaboration,Strong_Growth,0.95,0.12972648,0.12972648,0.112888545,0.07837863,0.01683794,WEF03,1-Dec,WEF_FutureOfJobs_2023,0.12324016019701957
AV equipment,2,0.75,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.24604326,0.24604326,0.20821114,0.2075317,0.037832126,WEF07,MCK01,ONET_BrightOutlook_2024,0.12302163243293762
Brigalow Power Project,1,0.75,ONET03,UX/UI & Digital Design,Moderate_Growth,0.55,0.2236269,0.2236269,0.2140148,0.18709844,0.009612098,MCK02,2-Dec,ONET_BrightOutlook_2024,0.12299479320645333
dairy technology,1,0.75,ONET03,UX/UI & Digital Design,Moderate_Growth,0.55,0.223422,0.223422,0.21512276,0.20455673,0.008299246,WEF01,MCK02,ONET_BrightOutlook_2024,0.12288210317492486
switches,1,0.75,ONET03,UX/UI & Digital Design,Moderate_Growth,0.55,0.22315484,0.22315484,0.19753246,0.18189438,0.025622383,MCK02,2-Dec,ONET_BrightOutlook_2024,0.12273516356945038
religion,1,0.75,WEF04,Cloud Computing & Infrastructure,Strong_Growth,0.85,0.14413491,0.14413491,0.13596891,0.119047575,0.008166,ONET04,ONET02,WEF_FutureOfJobs_2023,0.12251467257738113
demand response market,1,0.756,WEF05,Digital Platforms & E-commerce,Moderate_Growth,0.7,0.17481683,0.17481683,0.13185161,0.13147344,0.04296522,ONET03,WEF06,WEF_FutureOfJobs_2023,0.12237178236246109
monthly performance reports,1,0.75,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.24467227,0.24467227,0.21628156,0.19939998,0.028390706,1-Dec,WEF02,ONET_BrightOutlook_2024,0.12233613431453705
database performance optimization,1,0.75,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.24454448,0.24454448,0.18589465,0.14613211,0.058649823,2-Dec,3-Dec,ONET_BrightOutlook_2024,0.12227223813533783
Internal controls,1,0.75,ONET03,UX/UI & Digital Design,Moderate_Growth,0.55,0.22214337,0.22214337,0.21974951,0.20299938,0.0023938566,MCK01,MCK02,ONET_BrightOutlook_2024,0.12217885181307794
Sizewell C,1,0.75,WEF04,Cloud Computing & Infrastructure,Strong_Growth,0.85,0.14350444,0.14350444,0.09391457,0.078454584,0.049589872,WEF02,ONET02,WEF_FutureOfJobs_2023,0.1219787746667862
project governance,1,0.75,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.30447558,0.30447558,0.22367004,0.20502034,0.08080554,WEF07,ONET01,McKinsey_FutureOfWork_2023,0.12179023027420044
XML,1,0.846,ONET01,Software Development & Engineering,Moderate_Growth,0.65,0.18693426,0.18693426,0.18022032,0.1602066,0.0067139417,ONET03,1-Dec,ONET_BrightOutlook_2024,0.12150727063417435
Microsoft Fabric,1,0.74,ONET03,UX/UI & Digital Design,Moderate_Growth,0.55,0.22080442,0.22080442,0.20278452,0.20252693,0.0180199,2-Dec,3-Dec,ONET_BrightOutlook_2024,0.1214424327015877
Dayforce HCM platform,1,0.75,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.24261071,0.24261071,0.2165565,0.1747,0.026054204,2-Dec,MCK01,ONET_BrightOutlook_2024,0.12130535393953323
messaging systems,1,0.835,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.30322373,0.30322373,0.3019344,0.2066002,0.0012893379,ONET02,ONET03,McKinsey_FutureOfWork_2023,0.12128949165344238
next-gen payments,1,0.75,WEF05,Digital Platforms & E-commerce,Moderate_Growth,0.7,0.17297485,0.17297485,0.08827278,0.08126021,0.084702075,WEF04,MCK02,WEF_FutureOfJobs_2023,0.12108239829540252
chain interoperability,1,0.75,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.24194163,0.24194163,0.2161327,0.19504917,0.02580893,MCK02,MCK01,ONET_BrightOutlook_2024,0.12097081542015076
driver's,1,0.457,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.2419031,0.2419031,0.2176211,0.21078202,0.024281994,MCK01,WEF01,ONET_BrightOutlook_2024,0.12095154821872711
optimisation,1,0.75,WEF07,Human-AI Collaboration,Strong_Growth,0.95,0.12729512,0.12729512,0.12355072,0.11966774,0.003744401,WEF01,ONET04,WEF_FutureOfJobs_2023,0.12093036547303199
Area Structure Plans,1,0.838,ONET03,UX/UI & Digital Design,Moderate_Growth,0.55,0.21982828,0.21982828,0.15968522,0.15629026,0.060143054,ONET04,2-Dec,ONET_BrightOutlook_2024,0.12090555280447007
REST APIs,1,0.75,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.24168338,0.24168338,0.20163915,0.19682345,0.040044233,WEF04,2-Dec,ONET_BrightOutlook_2024,0.12084168940782547
royalty,1,0.551,WEF01,AI & Machine Learning,Strong_Growth,1.0,0.12072581,0.12072581,0.107161954,0.10680801,0.0135638565,ONET02,2-Dec,WEF_FutureOfJobs_2023,0.12072581052780151
power and ground distribution,1,0.842,WEF04,Cloud Computing & Infrastructure,Strong_Growth,0.85,0.14196706,0.14196706,0.13168871,0.07117236,0.010278344,WEF06,2-Dec,WEF_FutureOfJobs_2023,0.12067199945449829
+,2,0.551,WEF07,Human-AI Collaboration,Strong_Growth,0.95,0.12686571,0.12686571,0.10339519,0.10305548,0.023470528,3-Dec,ONET02,WEF_FutureOfJobs_2023,0.12052242904901504
OutSystems,1,0.75,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.24100178,0.24100178,0.22166054,0.17350994,0.019341245,WEF04,3-Dec,ONET_BrightOutlook_2024,0.12050089240074158
strategies for power and ground distribution,1,0.75,WEF06,Environmental & Sustainability Technology,Moderate_Growth,0.6,0.20068263,0.20068263,0.18800181,0.13273638,0.012680814,WEF04,2-Dec,WEF_FutureOfJobs_2023,0.12040957510471344
Financial Consultants (FC),1,0.75,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.30027127,0.30027127,0.2659664,0.24475597,0.034304887,1-Dec,ONET02,McKinsey_FutureOfWork_2023,0.12010850906372071
JIRA,1,0.75,WEF03,Cybersecurity,Strong_Growth,0.9,0.13342313,0.13342313,0.121273175,0.1176708,0.01214996,WEF02,ONET02,WEF_FutureOfJobs_2023,0.12008082121610641
deal sourcing,1,0.778,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.2999599,0.2999599,0.26388317,0.21224555,0.036076725,WEF05,WEF04,McKinsey_FutureOfWork_2023,0.11998395919799805
Role-based access,1,0.75,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.29918045,0.29918045,0.2881689,0.2835087,0.011011541,ONET02,1-Dec,McKinsey_FutureOfWork_2023,0.11967217922210693
physical foundations,1,0.75,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.23924787,0.23924787,0.21662627,0.21004295,0.022621602,WEF04,2-Dec,ONET_BrightOutlook_2024,0.11962393671274185
merchandise plan,1,0.75,ONET03,UX/UI & Digital Design,Moderate_Growth,0.55,0.21703912,0.21703912,0.21093132,0.21018983,0.006107807,1-Dec,3-Dec,ONET_BrightOutlook_2024,0.11937151774764061
demonstrations,1,0.577,ONET03,UX/UI & Digital Design,Moderate_Growth,0.55,0.21696405,0.21696405,0.21635923,0.17272289,0.00060482323,WEF07,ONET04,ONET_BrightOutlook_2024,0.11933022812008859
industry standards,2,0.75,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.29802796,0.29802796,0.29055315,0.28873625,0.00747481,1-Dec,ONET03,McKinsey_FutureOfWork_2023,0.11921118497848511
message queues,1,0.841,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.23766105,0.23766105,0.16859645,0.15817964,0.0690646,3-Dec,WEF07,ONET_BrightOutlook_2024,0.11883052438497543
documentation review,1,0.75,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.29647803,0.29647803,0.29138896,0.25170884,0.0050890744,3-Dec,ONET03,McKinsey_FutureOfWork_2023,0.11859121322631837
State Government,1,0.755,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.23684013,0.23684013,0.2052156,0.1852077,0.031624526,WEF04,1-Dec,ONET_BrightOutlook_2024,0.1184200644493103
-first,1,0.544,WEF07,Human-AI Collaboration,Strong_Growth,0.95,0.12454173,0.12454173,0.07720836,0.07272905,0.047333367,ONET02,WEF03,WEF_FutureOfJobs_2023,0.11831464320421219
Customer Service,1,0.75,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.23652175,0.23652175,0.21651588,0.2162066,0.020005867,3-Dec,1-Dec,ONET_BrightOutlook_2024,0.11826087534427643
Data quality standards,1,0.75,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.23549567,0.23549567,0.23229617,0.21009713,0.0031995028,1-Dec,WEF02,ONET_BrightOutlook_2024,0.11774783581495285
MEP,1,0.75,WEF01,AI & Machine Learning,Strong_Growth,1.0,0.11774611,0.11774611,0.08988039,0.08692171,0.027865715,3-Dec,WEF07,WEF_FutureOfJobs_2023,0.11774610728025436
Bulk APIs,1,0.839,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.23545262,0.23545262,0.22482422,0.20291147,0.010628402,MCK01,WEF01,ONET_BrightOutlook_2024,0.11772631108760834
Top Secret,1,0.768,WEF03,Cybersecurity,Strong_Growth,0.9,0.1305609,0.1305609,0.12699687,0.10781195,0.00356403,WEF07,WEF01,WEF_FutureOfJobs_2023,0.11750481426715852
ADVANCE programme,1,0.75,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.29370034,0.29370034,0.25445455,0.22563908,0.039245784,WEF07,ONET01,McKinsey_FutureOfWork_2023,0.11748013496398926
"procurement,",1,0.483,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.29335597,0.29335597,0.28620812,0.2511743,0.0071478486,WEF05,1-Dec,McKinsey_FutureOfWork_2023,0.11734238862991334
Event Sourcing,1,0.85,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.2931202,0.2931202,0.19405113,0.19276129,0.099069074,2-Dec,WEF07,McKinsey_FutureOfWork_2023,0.11724808216094972
